date,city,state,url,fuel_type,average,price
2019-11-16,Anniston-Oxford,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,2.984
2019-11-16,Anniston-Oxford,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,2.998
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.264
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.589
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.901
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.782
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.257
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.599
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.914
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.792
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.282
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.606
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.931
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.797
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.3
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.604
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.919
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.803
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.318
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.667
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,2.958
2019-11-16,Auburn,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,2.98
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.262
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.592
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.93
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.848
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.266
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.593
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.929
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.845
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.279
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.61
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.946
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.85
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.291
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.622
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.964
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.857
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.393
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.745
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.07
2019-11-16,Birmingham,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.047
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.289
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.615
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.919
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.77
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.291
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.627
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.928
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.766
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.309
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.627
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.933
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.763
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.323
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.631
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.946
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.783
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.47
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.812
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.111
2019-11-16,Daphne-Fairhope-Foley,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.012
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.239
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.568
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.901
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.788
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.243
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.562
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.902
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.784
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.267
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.58
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.904
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.79
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.282
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.597
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.904
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.789
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.34
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.645
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,2.956
2019-11-16,Decatur,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.02
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.29
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.568
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.878
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.802
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.293
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.578
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.878
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.8
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.307
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.6
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.91
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.816
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.308
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.595
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.913
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.822
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.42
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.703
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.001
2019-11-16,Dothan,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.021
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.24
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.571
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.887
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.747
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.24
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.568
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.891
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.754
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.261
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.596
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.945
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.768
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.27
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.599
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.931
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.819
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.358
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.663
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.001
2019-11-16,Florence-Muscle Shoals,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.019
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.208
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.53
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.794
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.758
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.218
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.54
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.853
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.756
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.249
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.547
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.872
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.768
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.263
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.572
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.885
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.778
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.398
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.73
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.011
2019-11-16,Gadsden,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,2.983
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.316
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.628
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.946
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.83
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.314
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.632
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.947
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.826
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.331
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.651
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.962
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.841
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.336
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.652
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.953
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.83
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.384
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.725
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.024
2019-11-16,Huntsville,AL,https://gasprices.aaa.com/?state=AL,Diesel,Year Ago Avg.,3.012
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Regular,Current Avg.,2.256
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Mid,Current Avg.,2.618
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Premium,Current Avg.,2.893
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Diesel,Current Avg.,2.785
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Regular,Yesterday Avg.,2.263
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Mid,Yesterday Avg.,2.6
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Premium,Yesterday Avg.,2.918
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Diesel,Yesterday Avg.,2.793
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Regular,Week Ago Avg.,2.27
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Mid,Week Ago Avg.,2.619
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Premium,Week Ago Avg.,2.914
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Diesel,Week Ago Avg.,2.788
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Regular,Month Ago Avg.,2.286
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Mid,Month Ago Avg.,2.62
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Premium,Month Ago Avg.,2.927
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Diesel,Month Ago Avg.,2.807
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Regular,Year Ago Avg.,2.326
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Mid,Year Ago Avg.,2.715
2019-11-16,Mobile,AL,https://gasprices.aaa.com/?state=AL,Premium,Year Ago Avg.,3.003
