"","date","regular","mid","premium","diesel","state"
"1",2022-09-11,4.714,4.895,5.075,5.225,"AK"
"2",2022-09-11,3.308,3.693,4.079,4.77,"AL"
"3",2022-09-11,3.169,3.527,3.866,4.714,"AR"
"4",2022-09-11,3.991,4.284,4.555,4.978,"AZ"
"5",2022-09-11,5.394,5.577,5.728,6.318,"CA"
"6",2022-09-11,3.68,4.028,4.315,4.758,"CO"
"7",2022-09-11,3.599,4.179,4.565,5.135,"CT"
"8",2022-09-11,3.863,4.438,4.839,5.01,"DC"
"9",2022-09-11,3.429,3.948,4.226,4.694,"DE"
"10",2022-09-11,3.448,3.858,4.171,4.774,"FL"
"11",2022-09-11,3.252,3.659,4.025,4.698,"GA"
"12",2022-09-11,5.28,5.507,5.709,6.125,"HI"
"13",2022-09-11,3.392,3.674,4.103,4.868,"IA"
"14",2022-09-11,4.473,4.702,4.919,5.06,"ID"
"15",2022-09-11,4.019,4.505,4.899,5.237,"IL"
"16",2022-09-11,3.805,4.241,4.604,5.357,"IN"
"17",2022-09-11,3.375,3.667,3.966,4.796,"KS"
"18",2022-09-11,3.356,3.749,4.105,4.902,"KY"
"19",2022-09-11,3.212,3.583,3.951,4.625,"LA"
"20",2022-09-11,3.812,4.394,4.682,5.093,"MA"
"21",2022-09-11,3.516,4.061,4.313,4.805,"MD"
"22",2022-09-11,3.784,4.198,4.539,5.127,"ME"
"23",2022-09-11,3.849,4.246,4.649,5.398,"MI"
"24",2022-09-11,3.658,4.011,4.356,5.002,"MN"
"25",2022-09-11,3.309,3.629,3.93,4.776,"MO"
"26",2022-09-11,3.175,3.524,3.898,4.621,"MS"
"27",2022-09-11,3.954,4.234,4.497,4.914,"MT"
"28",2022-09-11,3.42,3.804,4.155,4.809,"NC"
"29",2022-09-11,3.651,3.994,4.343,4.874,"ND"
"30",2022-09-11,3.513,3.698,4.169,4.85,"NE"
"31",2022-09-11,3.716,4.259,4.58,5.009,"NH"
"32",2022-09-11,3.712,4.312,4.566,4.95,"NJ"
"33",2022-09-11,3.572,3.89,4.173,4.832,"NM"
"34",2022-09-11,4.897,5.111,5.321,5.228,"NV"
"35",2022-09-11,3.899,4.374,4.716,5.213,"NY"
"36",2022-09-11,3.538,3.944,4.318,5.174,"OH"
"37",2022-09-11,3.295,3.614,3.831,4.675,"OK"
"38",2022-09-11,4.69,4.891,5.098,5.561,"OR"
"39",2022-09-11,3.928,4.317,4.577,5.174,"PA"
"40",2022-09-11,3.702,4.313,4.619,4.964,"RI"
"41",2022-09-11,3.328,3.717,4.053,4.797,"SC"
"42",2022-09-11,3.696,3.878,4.301,4.849,"SD"
"43",2022-09-11,3.276,3.657,4.024,4.728,"TN"
"44",2022-09-11,3.154,3.541,3.868,4.601,"TX"
"45",2022-09-11,4.314,4.543,4.738,4.872,"UT"
"46",2022-09-11,3.484,3.917,4.247,4.811,"VA"
"47",2022-09-11,3.893,4.479,4.859,5.021,"VT"
"48",2022-09-11,4.654,4.88,5.088,5.551,"WA"
"49",2022-09-11,3.477,3.907,4.319,4.956,"WI"
"50",2022-09-11,3.66,3.923,4.195,4.912,"WV"
"51",2022-09-11,3.819,4.015,4.304,4.882,"WY"
