"","date","regular","mid","premium","diesel","state"
"1",2022-05-16,4.887,5.034,5.215,5.301,"AK"
"2",2022-05-16,4.204,4.512,4.867,5.374,"AL"
"3",2022-05-16,4.054,4.35,4.658,5.28,"AR"
"4",2022-05-16,4.759,5.022,5.295,5.487,"AZ"
"5",2022-05-16,5.983,6.166,6.309,6.548,"CA"
"6",2022-05-16,4.116,4.452,4.747,5.364,"CO"
"7",2022-05-16,4.538,4.829,5.103,6.405,"CT"
"8",2022-05-16,4.838,5.247,5.5,5.783,"DC"
"9",2022-05-16,4.449,4.802,5.053,5.997,"DE"
"10",2022-05-16,4.497,4.841,5.142,5.63,"FL"
"11",2022-05-16,3.996,4.331,4.686,5.223,"GA"
"12",2022-05-16,5.316,5.5,5.768,5.854,"HI"
"13",2022-05-16,4.117,4.295,4.709,5.276,"IA"
"14",2022-05-16,4.515,4.688,4.909,5.397,"ID"
"15",2022-05-16,4.829,5.2,5.583,5.298,"IL"
"16",2022-05-16,4.417,4.752,5.08,5.381,"IN"
"17",2022-05-16,3.986,4.249,4.525,5.261,"KS"
"18",2022-05-16,4.241,4.561,4.881,5.251,"KY"
"19",2022-05-16,4.143,4.451,4.779,5.209,"LA"
"20",2022-05-16,4.602,4.891,5.143,6.377,"MA"
"21",2022-05-16,4.471,4.878,5.161,5.938,"MD"
"22",2022-05-16,4.58,4.877,5.151,6.367,"ME"
"23",2022-05-16,4.386,4.684,5.024,5.262,"MI"
"24",2022-05-16,4.102,4.341,4.685,5.302,"MN"
"25",2022-05-16,4.051,4.336,4.609,5.194,"MO"
"26",2022-05-16,4.075,4.365,4.718,5.204,"MS"
"27",2022-05-16,4.278,4.535,4.806,5.496,"MT"
"28",2022-05-16,4.246,4.584,4.946,5.51,"NC"
"29",2022-05-16,4.114,4.35,4.6,5.356,"ND"
"30",2022-05-16,4.09,4.212,4.627,5.256,"NE"
"31",2022-05-16,4.526,4.821,5.114,6.328,"NH"
"32",2022-05-16,4.615,4.943,5.157,6.265,"NJ"
"33",2022-05-16,4.289,4.606,4.86,5.434,"NM"
"34",2022-05-16,5.179,5.399,5.593,5.487,"NV"
"35",2022-05-16,4.759,5.067,5.321,6.494,"NY"
"36",2022-05-16,4.294,4.621,4.951,5.251,"OH"
"37",2022-05-16,3.998,4.305,4.537,5.242,"OK"
"38",2022-05-16,4.999,5.156,5.366,5.644,"OR"
"39",2022-05-16,4.629,4.962,5.27,6.279,"PA"
"40",2022-05-16,4.572,4.926,5.199,6.415,"RI"
"41",2022-05-16,4.197,4.521,4.86,5.452,"SC"
"42",2022-05-16,4.139,4.264,4.642,5.355,"SD"
"43",2022-05-16,4.205,4.54,4.879,5.348,"TN"
"44",2022-05-16,4.152,4.459,4.766,5.23,"TX"
"45",2022-05-16,4.474,4.679,4.877,5.392,"UT"
"46",2022-05-16,4.319,4.705,5.038,5.59,"VA"
"47",2022-05-16,4.577,4.841,5.11,6.368,"VT"
"48",2022-05-16,5.033,5.18,5.381,5.739,"WA"
"49",2022-05-16,4.225,4.569,4.972,5.119,"WI"
"50",2022-05-16,4.289,4.569,4.878,5.61,"WV"
"51",2022-05-16,4.247,4.466,4.724,5.486,"WY"
