"","date","regular","mid","premium","diesel","state"
"1",2023-04-01,3.812,3.989,4.184,4.318,"AK"
"2",2023-04-01,3.157,3.544,3.907,4.024,"AL"
"3",2023-04-01,3.09,3.451,3.803,3.891,"AR"
"4",2023-04-01,4.295,4.577,4.858,4.539,"AZ"
"5",2023-04-01,4.827,5.037,5.186,5.391,"CA"
"6",2023-04-01,3.517,3.878,4.166,4.219,"CO"
"7",2023-04-01,3.289,3.805,4.198,4.506,"CT"
"8",2023-04-01,3.595,4.154,4.496,4.589,"DC"
"9",2023-04-01,3.356,3.789,4.058,4.042,"DE"
"10",2023-04-01,3.477,3.865,4.188,4.173,"FL"
"11",2023-04-01,3.225,3.6,3.98,4.152,"GA"
"12",2023-04-01,4.806,5.026,5.275,5.956,"HI"
"13",2023-04-01,3.312,3.562,4.037,3.86,"IA"
"14",2023-04-01,3.554,3.772,4.018,4.201,"ID"
"15",2023-04-01,3.836,4.296,4.708,4.204,"IL"
"16",2023-04-01,3.591,4.035,4.471,4.308,"IN"
"17",2023-04-01,3.117,3.402,3.709,3.816,"KS"
"18",2023-04-01,3.285,3.713,4.086,4.039,"KY"
"19",2023-04-01,3.175,3.554,3.915,3.956,"LA"
"20",2023-04-01,3.274,3.832,4.167,4.61,"MA"
"21",2023-04-01,3.419,3.906,4.177,4.144,"MD"
"22",2023-04-01,3.384,3.78,4.144,5,"ME"
"23",2023-04-01,3.521,3.98,4.43,4.279,"MI"
"24",2023-04-01,3.311,3.598,4.001,3.969,"MN"
"25",2023-04-01,3.136,3.426,3.74,3.804,"MO"
"26",2023-04-01,3.025,3.391,3.74,3.924,"MS"
"27",2023-04-01,3.202,3.469,3.764,4.05,"MT"
"28",2023-04-01,3.368,3.738,4.092,4.053,"NC"
"29",2023-04-01,3.238,3.487,3.829,4.093,"ND"
"30",2023-04-01,3.292,3.478,3.916,3.877,"NE"
"31",2023-04-01,3.233,3.693,4.068,4.617,"NH"
"32",2023-04-01,3.261,3.808,4.066,4.107,"NJ"
"33",2023-04-01,3.43,3.766,4.041,4.157,"NM"
"34",2023-04-01,4.216,4.473,4.695,4.499,"NV"
"35",2023-04-01,3.47,3.915,4.28,4.879,"NY"
"36",2023-04-01,3.429,3.847,4.266,4.161,"OH"
"37",2023-04-01,3.092,3.425,3.683,3.684,"OK"
"38",2023-04-01,3.919,4.111,4.333,4.646,"OR"
"39",2023-04-01,3.579,3.962,4.266,4.69,"PA"
"40",2023-04-01,3.272,3.889,4.196,4.591,"RI"
"41",2023-04-01,3.159,3.537,3.891,3.905,"SC"
"42",2023-04-01,3.315,3.488,3.933,3.898,"SD"
"43",2023-04-01,3.215,3.605,3.956,3.962,"TN"
"44",2023-04-01,3.164,3.548,3.878,3.76,"TX"
"45",2023-04-01,3.716,3.938,4.129,4.103,"UT"
"46",2023-04-01,3.392,3.793,4.126,4.143,"VA"
"47",2023-04-01,3.391,3.909,4.329,4.447,"VT"
"48",2023-04-01,4.295,4.51,4.714,4.983,"WA"
"49",2023-04-01,3.337,3.725,4.169,3.858,"WI"
"50",2023-04-01,3.427,3.751,4.069,4.314,"WV"
"51",2023-04-01,3.296,3.533,3.819,4.294,"WY"
