"","date","regular","mid","premium","diesel","state"
"1",2022-03-06,4.362,4.49,4.682,4.389,"AK"
"2",2022-03-06,3.841,4.089,4.431,4.468,"AL"
"3",2022-03-06,3.637,3.862,4.15,4.199,"AR"
"4",2022-03-06,4.083,4.315,4.58,4.491,"AZ"
"5",2022-03-06,5.288,5.42,5.564,5.598,"CA"
"6",2022-03-06,3.729,4.033,4.318,4.102,"CO"
"7",2022-03-06,4.218,4.372,4.606,4.663,"CT"
"8",2022-03-06,4.154,4.497,4.699,4.511,"DC"
"9",2022-03-06,4.001,4.285,4.528,4.488,"DE"
"10",2022-03-06,3.956,4.226,4.542,4.515,"FL"
"11",2022-03-06,3.88,4.143,4.487,4.505,"GA"
"12",2022-03-06,4.695,4.892,5.152,4.942,"HI"
"13",2022-03-06,3.685,3.777,4.216,4.23,"IA"
"14",2022-03-06,3.894,4.035,4.252,4.388,"ID"
"15",2022-03-06,4.261,4.537,4.935,4.398,"IL"
"16",2022-03-06,3.958,4.222,4.54,4.578,"IN"
"17",2022-03-06,3.649,3.902,4.159,4.143,"KS"
"18",2022-03-06,3.778,4.029,4.329,4.414,"KY"
"19",2022-03-06,3.82,4.073,4.388,4.331,"LA"
"20",2022-03-06,4.079,4.28,4.511,4.624,"MA"
"21",2022-03-06,4.04,4.365,4.634,4.591,"MD"
"22",2022-03-06,4.028,4.23,4.521,4.67,"ME"
"23",2022-03-06,3.966,4.189,4.527,4.505,"MI"
"24",2022-03-06,3.748,3.919,4.266,4.261,"MN"
"25",2022-03-06,3.599,3.819,4.087,4.097,"MO"
"26",2022-03-06,3.693,3.958,4.281,4.289,"MS"
"27",2022-03-06,3.778,4.022,4.292,4.131,"MT"
"28",2022-03-06,3.88,4.159,4.497,4.591,"NC"
"29",2022-03-06,3.702,3.91,4.141,4.147,"ND"
"30",2022-03-06,3.707,3.782,4.166,4.174,"NE"
"31",2022-03-06,4.011,4.218,4.496,4.623,"NH"
"32",2022-03-06,4.095,4.326,4.523,4.648,"NJ"
"33",2022-03-06,3.857,4.143,4.423,4.361,"NM"
"34",2022-03-06,4.526,4.673,4.878,4.666,"NV"
"35",2022-03-06,4.207,4.42,4.666,4.785,"NY"
"36",2022-03-06,3.812,4.068,4.399,4.558,"OH"
"37",2022-03-06,3.606,3.85,4.075,4.066,"OK"
"38",2022-03-06,4.466,4.576,4.781,4.73,"OR"
"39",2022-03-06,4.179,4.433,4.719,4.911,"PA"
"40",2022-03-06,4.086,4.341,4.572,4.654,"RI"
"41",2022-03-06,3.821,4.095,4.425,4.482,"SC"
"42",2022-03-06,3.686,3.765,4.124,4.115,"SD"
"43",2022-03-06,3.816,4.091,4.423,4.49,"TN"
"44",2022-03-06,3.668,3.915,4.219,4.276,"TX"
"45",2022-03-06,3.831,4.008,4.205,4.406,"UT"
"46",2022-03-06,3.89,4.187,4.507,4.522,"VA"
"47",2022-03-06,4.011,4.204,4.478,4.612,"VT"
"48",2022-03-06,4.407,4.537,4.73,4.674,"WA"
"49",2022-03-06,3.74,3.974,4.409,4.261,"WI"
"50",2022-03-06,3.825,4.048,4.342,4.505,"WV"
"51",2022-03-06,3.703,3.9,4.161,4.223,"WY"
