"","date","regular","mid","premium","diesel","state"
"1",2022-03-05,4.303,4.397,4.582,4.308,"AK"
"2",2022-03-05,3.728,3.969,4.302,4.321,"AL"
"3",2022-03-05,3.542,3.772,4.052,4.073,"AR"
"4",2022-03-05,4.029,4.268,4.532,4.4,"AZ"
"5",2022-03-05,5.179,5.303,5.45,5.475,"CA"
"6",2022-03-05,3.672,3.969,4.249,3.997,"CO"
"7",2022-03-05,4.079,4.261,4.481,4.515,"CT"
"8",2022-03-05,4.073,4.433,4.619,4.305,"DC"
"9",2022-03-05,3.967,4.241,4.485,4.39,"DE"
"10",2022-03-05,3.81,4.098,4.4,4.418,"FL"
"11",2022-03-05,3.776,4.061,4.394,4.393,"GA"
"12",2022-03-05,4.689,4.875,5.132,4.934,"HI"
"13",2022-03-05,3.63,3.721,4.158,4.124,"IA"
"14",2022-03-05,3.812,3.959,4.161,4.304,"ID"
"15",2022-03-05,4.159,4.452,4.844,4.306,"IL"
"16",2022-03-05,3.896,4.145,4.46,4.48,"IN"
"17",2022-03-05,3.611,3.838,4.088,4.061,"KS"
"18",2022-03-05,3.711,3.934,4.239,4.299,"KY"
"19",2022-03-05,3.728,3.979,4.274,4.183,"LA"
"20",2022-03-05,3.959,4.165,4.387,4.477,"MA"
"21",2022-03-05,3.958,4.296,4.548,4.465,"MD"
"22",2022-03-05,3.931,4.127,4.391,4.577,"ME"
"23",2022-03-05,3.872,4.126,4.456,4.404,"MI"
"24",2022-03-05,3.697,3.861,4.205,4.159,"MN"
"25",2022-03-05,3.56,3.772,4.039,4.005,"MO"
"26",2022-03-05,3.61,3.855,4.167,4.165,"MS"
"27",2022-03-05,3.728,3.962,4.213,4.047,"MT"
"28",2022-03-05,3.803,4.081,4.412,4.457,"NC"
"29",2022-03-05,3.672,3.867,4.073,4.087,"ND"
"30",2022-03-05,3.676,3.744,4.115,4.107,"NE"
"31",2022-03-05,3.906,4.116,4.381,4.506,"NH"
"32",2022-03-05,3.98,4.233,4.419,4.541,"NJ"
"33",2022-03-05,3.816,4.089,4.358,4.285,"NM"
"34",2022-03-05,4.408,4.557,4.761,4.493,"NV"
"35",2022-03-05,4.136,4.337,4.581,4.689,"NY"
"36",2022-03-05,3.768,4.019,4.345,4.424,"OH"
"37",2022-03-05,3.54,3.784,4.003,3.96,"OK"
"38",2022-03-05,4.379,4.463,4.663,4.6,"OR"
"39",2022-03-05,4.088,4.325,4.605,4.773,"PA"
"40",2022-03-05,3.955,4.239,4.441,4.476,"RI"
"41",2022-03-05,3.747,4.035,4.36,4.354,"SC"
"42",2022-03-05,3.664,3.751,4.084,4.056,"SD"
"43",2022-03-05,3.742,4.024,4.351,4.373,"TN"
"44",2022-03-05,3.578,3.837,4.133,4.152,"TX"
"45",2022-03-05,3.785,3.955,4.14,4.352,"UT"
"46",2022-03-05,3.795,4.097,4.412,4.381,"VA"
"47",2022-03-05,3.951,4.119,4.389,4.527,"VT"
"48",2022-03-05,4.329,4.455,4.648,4.571,"WA"
"49",2022-03-05,3.634,3.872,4.307,4.136,"WI"
"50",2022-03-05,3.731,3.94,4.223,4.336,"WV"
"51",2022-03-05,3.663,3.865,4.12,4.18,"WY"
