"","date","regular","mid","premium","diesel","state"
"1",2021-12-02,3.724,3.87,4.058,3.568,"AK"
"2",2021-12-02,3.127,3.469,3.796,3.443,"AL"
"3",2021-12-02,3.007,3.32,3.601,3.376,"AR"
"4",2021-12-02,3.788,4.051,4.309,4.076,"AZ"
"5",2021-12-02,4.698,4.892,5.016,4.854,"CA"
"6",2021-12-02,3.426,3.76,4.045,3.445,"CO"
"7",2021-12-02,3.55,3.849,4.065,3.701,"CT"
"8",2021-12-02,3.531,4.023,4.159,3.733,"DC"
"9",2021-12-02,3.332,3.713,3.972,3.659,"DE"
"10",2021-12-02,3.322,3.688,3.991,3.55,"FL"
"11",2021-12-02,3.207,3.553,3.885,3.516,"GA"
"12",2021-12-02,4.364,4.567,4.802,4.674,"HI"
"13",2021-12-02,3.122,3.289,3.667,3.393,"IA"
"14",2021-12-02,3.672,3.871,4.047,3.985,"ID"
"15",2021-12-02,3.54,3.903,4.291,3.618,"IL"
"16",2021-12-02,3.241,3.582,3.906,3.678,"IN"
"17",2021-12-02,3.022,3.274,3.515,3.343,"KS"
"18",2021-12-02,3.062,3.393,3.698,3.399,"KY"
"19",2021-12-02,3.103,3.426,3.732,3.3,"LA"
"20",2021-12-02,3.416,3.701,3.918,3.576,"MA"
"21",2021-12-02,3.356,3.774,4.033,3.639,"MD"
"22",2021-12-02,3.456,3.752,4.009,3.602,"ME"
"23",2021-12-02,3.286,3.622,3.959,3.523,"MI"
"24",2021-12-02,3.154,3.388,3.714,3.494,"MN"
"25",2021-12-02,3.015,3.278,3.549,3.314,"MO"
"26",2021-12-02,3.035,3.353,3.672,3.302,"MS"
"27",2021-12-02,3.405,3.675,3.916,3.734,"MT"
"28",2021-12-02,3.182,3.541,3.888,3.507,"NC"
"29",2021-12-02,3.179,3.383,3.622,3.553,"ND"
"30",2021-12-02,3.187,3.299,3.653,3.411,"NE"
"31",2021-12-02,3.354,3.672,3.937,3.515,"NH"
"32",2021-12-02,3.438,3.799,3.978,3.693,"NJ"
"33",2021-12-02,3.343,3.646,3.913,3.631,"NM"
"34",2021-12-02,3.949,4.174,4.351,4.022,"NV"
"35",2021-12-02,3.556,3.854,4.085,3.756,"NY"
"36",2021-12-02,3.173,3.498,3.833,3.7,"OH"
"37",2021-12-02,2.959,3.218,3.444,3.23,"OK"
"38",2021-12-02,3.788,3.958,4.154,3.823,"OR"
"39",2021-12-02,3.582,3.905,4.186,3.964,"PA"
"40",2021-12-02,3.413,3.755,3.984,3.592,"RI"
"41",2021-12-02,3.079,3.443,3.771,3.409,"SC"
"42",2021-12-02,3.275,3.392,3.749,3.504,"SD"
"43",2021-12-02,3.088,3.432,3.759,3.443,"TN"
"44",2021-12-02,2.974,3.308,3.596,3.26,"TX"
"45",2021-12-02,3.649,3.854,4.036,4.021,"UT"
"46",2021-12-02,3.24,3.626,3.946,3.541,"VA"
"47",2021-12-02,3.425,3.698,3.939,3.608,"VT"
"48",2021-12-02,3.872,4.097,4.265,3.878,"WA"
"49",2021-12-02,3.093,3.438,3.818,3.428,"WI"
"50",2021-12-02,3.32,3.599,3.889,3.679,"WV"
"51",2021-12-02,3.448,3.694,3.926,3.76,"WY"
