"","date","regular","mid","premium","diesel","state"
"1",2023-01-09,3.724,3.929,4.175,4.588,"AK"
"2",2023-01-09,3.053,3.42,3.788,4.477,"AL"
"3",2023-01-09,2.962,3.328,3.674,4.138,"AR"
"4",2023-01-09,3.427,3.71,3.992,4.617,"AZ"
"5",2023-01-09,4.428,4.619,4.77,5.626,"CA"
"6",2023-01-09,3.085,3.421,3.726,4.276,"CO"
"7",2023-01-09,3.176,3.762,4.19,5.07,"CT"
"8",2023-01-09,3.475,4.071,4.387,5.057,"DC"
"9",2023-01-09,3.292,3.746,4.012,4.45,"DE"
"10",2023-01-09,3.292,3.672,3.999,4.783,"FL"
"11",2023-01-09,2.81,3.196,3.57,4.488,"GA"
"12",2023-01-09,5,5.234,5.491,6.069,"HI"
"13",2023-01-09,3.16,3.431,3.906,4.209,"IA"
"14",2023-01-09,3.401,3.623,3.839,4.889,"ID"
"15",2023-01-09,3.418,3.833,4.272,4.533,"IL"
"16",2023-01-09,3.236,3.658,4.087,4.862,"IN"
"17",2023-01-09,2.911,3.198,3.503,4.016,"KS"
"18",2023-01-09,2.943,3.347,3.71,4.516,"KY"
"19",2023-01-09,2.942,3.308,3.675,4.263,"LA"
"20",2023-01-09,3.324,3.921,4.269,5.133,"MA"
"21",2023-01-09,3.358,3.86,4.117,4.685,"MD"
"22",2023-01-09,3.373,3.747,4.12,5.42,"ME"
"23",2023-01-09,3.314,3.772,4.23,4.756,"MI"
"24",2023-01-09,3.152,3.434,3.801,4.337,"MN"
"25",2023-01-09,2.942,3.222,3.546,4.123,"MO"
"26",2023-01-09,2.895,3.258,3.61,4.306,"MS"
"27",2023-01-09,2.989,3.258,3.565,4.398,"MT"
"28",2023-01-09,3.146,3.515,3.876,4.694,"NC"
"29",2023-01-09,3.102,3.371,3.722,4.379,"ND"
"30",2023-01-09,3.068,3.292,3.757,4.105,"NE"
"31",2023-01-09,3.213,3.713,4.081,5.082,"NH"
"32",2023-01-09,3.3,3.89,4.165,4.879,"NJ"
"33",2023-01-09,3.112,3.431,3.728,4.322,"NM"
"34",2023-01-09,3.968,4.189,4.42,4.81,"NV"
"35",2023-01-09,3.452,3.91,4.279,5.319,"NY"
"36",2023-01-09,3.291,3.699,4.085,4.88,"OH"
"37",2023-01-09,2.925,3.248,3.515,3.896,"OK"
"38",2023-01-09,3.703,3.898,4.092,4.768,"OR"
"39",2023-01-09,3.654,4.056,4.35,5.464,"PA"
"40",2023-01-09,3.244,3.898,4.218,5.161,"RI"
"41",2023-01-09,3.01,3.378,3.728,4.443,"SC"
"42",2023-01-09,3.183,3.394,3.822,4.256,"SD"
"43",2023-01-09,2.981,3.342,3.705,4.395,"TN"
"44",2023-01-09,2.861,3.227,3.562,4.107,"TX"
"45",2023-01-09,3.244,3.457,3.651,4.925,"UT"
"46",2023-01-09,3.186,3.595,3.93,4.821,"VA"
"47",2023-01-09,3.404,3.973,4.341,4.987,"VT"
"48",2023-01-09,3.926,4.103,4.311,4.967,"WA"
"49",2023-01-09,3.108,3.479,3.951,4.017,"WI"
"50",2023-01-09,3.186,3.491,3.812,4.995,"WV"
"51",2023-01-09,3.081,3.305,3.572,4.549,"WY"
