"","date","regular","mid","premium","diesel","state"
"1",2022-10-14,5.484,5.72,5.897,5.401,"AK"
"2",2022-10-14,3.443,3.827,4.192,4.926,"AL"
"3",2022-10-14,3.394,3.757,4.094,4.905,"AR"
"4",2022-10-14,4.5,4.83,5.096,5.346,"AZ"
"5",2022-10-14,6.152,6.395,6.529,6.668,"CA"
"6",2022-10-14,3.714,4.057,4.342,5.04,"CO"
"7",2022-10-14,3.475,3.999,4.381,5.425,"CT"
"8",2022-10-14,3.833,4.437,4.796,5.081,"DC"
"9",2022-10-14,3.666,4.09,4.384,5.173,"DE"
"10",2022-10-14,3.405,3.799,4.101,5.064,"FL"
"11",2022-10-14,3.265,3.648,4.008,4.781,"GA"
"12",2022-10-14,5.225,5.45,5.705,6.161,"HI"
"13",2022-10-14,3.681,3.95,4.392,5.036,"IA"
"14",2022-10-14,4.42,4.608,4.841,5.167,"ID"
"15",2022-10-14,4.358,4.836,5.232,5.301,"IL"
"16",2022-10-14,4.123,4.572,4.945,5.481,"IN"
"17",2022-10-14,3.513,3.797,4.102,5.024,"KS"
"18",2022-10-14,3.499,3.91,4.256,5.02,"KY"
"19",2022-10-14,3.407,3.789,4.129,4.843,"LA"
"20",2022-10-14,3.595,4.149,4.462,5.293,"MA"
"21",2022-10-14,3.75,4.237,4.534,5.204,"MD"
"22",2022-10-14,3.648,4.025,4.387,5.322,"ME"
"23",2022-10-14,4.244,4.739,5.163,5.465,"MI"
"24",2022-10-14,3.768,4.08,4.452,5.155,"MN"
"25",2022-10-14,3.479,3.718,4.056,4.96,"MO"
"26",2022-10-14,3.333,3.692,4.027,4.804,"MS"
"27",2022-10-14,4.067,4.347,4.618,5.156,"MT"
"28",2022-10-14,3.51,3.875,4.219,4.974,"NC"
"29",2022-10-14,3.736,4.076,4.431,5.137,"ND"
"30",2022-10-14,3.646,3.838,4.287,4.959,"NE"
"31",2022-10-14,3.505,3.994,4.353,5.195,"NH"
"32",2022-10-14,3.687,4.234,4.488,5.332,"NJ"
"33",2022-10-14,3.783,4.119,4.39,4.994,"NM"
"34",2022-10-14,5.318,5.579,5.783,5.597,"NV"
"35",2022-10-14,3.664,4.107,4.461,5.318,"NY"
"36",2022-10-14,3.848,4.268,4.661,5.377,"OH"
"37",2022-10-14,3.544,3.866,4.098,4.883,"OK"
"38",2022-10-14,5.42,5.695,5.871,5.706,"OR"
"39",2022-10-14,3.946,4.309,4.584,5.537,"PA"
"40",2022-10-14,3.538,4.142,4.439,5.338,"RI"
"41",2022-10-14,3.386,3.76,4.078,4.908,"SC"
"42",2022-10-14,3.789,3.977,4.436,5.035,"SD"
"43",2022-10-14,3.394,3.768,4.13,4.936,"TN"
"44",2022-10-14,3.316,3.688,4.026,4.747,"TX"
"45",2022-10-14,4.224,4.442,4.636,5.106,"UT"
"46",2022-10-14,3.566,3.972,4.29,5.019,"VA"
"47",2022-10-14,3.786,4.329,4.732,5.365,"VT"
"48",2022-10-14,5.315,5.569,5.747,5.696,"WA"
"49",2022-10-14,3.833,4.289,4.699,5.149,"WI"
"50",2022-10-14,3.57,3.842,4.112,5.216,"WV"
"51",2022-10-14,3.921,4.139,4.419,5.195,"WY"
