"","date","regular","mid","premium","diesel","state"
"1",2022-10-08,5.529,5.695,5.894,5.167,"AK"
"2",2022-10-08,3.356,3.721,4.097,4.724,"AL"
"3",2022-10-08,3.378,3.718,4.074,4.695,"AR"
"4",2022-10-08,4.565,4.866,5.144,5.07,"AZ"
"5",2022-10-08,6.355,6.583,6.723,6.467,"CA"
"6",2022-10-08,3.746,4.089,4.39,4.836,"CO"
"7",2022-10-08,3.401,3.913,4.301,5.056,"CT"
"8",2022-10-08,3.808,4.391,4.746,4.966,"DC"
"9",2022-10-08,3.518,3.948,4.227,4.824,"DE"
"10",2022-10-08,3.317,3.701,4.021,4.813,"FL"
"11",2022-10-08,3.219,3.608,3.981,4.618,"GA"
"12",2022-10-08,5.221,5.457,5.708,6.098,"HI"
"13",2022-10-08,3.718,3.971,4.44,4.897,"IA"
"14",2022-10-08,4.425,4.612,4.827,5.029,"ID"
"15",2022-10-08,4.404,4.847,5.246,5.099,"IL"
"16",2022-10-08,4.209,4.61,4.988,5.211,"IN"
"17",2022-10-08,3.514,3.78,4.092,4.732,"KS"
"18",2022-10-08,3.506,3.902,4.255,4.824,"KY"
"19",2022-10-08,3.282,3.638,4.007,4.636,"LA"
"20",2022-10-08,3.55,4.114,4.408,4.981,"MA"
"21",2022-10-08,3.647,4.128,4.43,4.886,"MD"
"22",2022-10-08,3.612,3.98,4.325,5.025,"ME"
"23",2022-10-08,4.362,4.768,5.174,5.311,"MI"
"24",2022-10-08,3.794,4.085,4.471,5.023,"MN"
"25",2022-10-08,3.479,3.704,4.029,4.717,"MO"
"26",2022-10-08,3.236,3.588,3.945,4.596,"MS"
"27",2022-10-08,4.062,4.345,4.594,4.94,"MT"
"28",2022-10-08,3.49,3.833,4.191,4.761,"NC"
"29",2022-10-08,3.763,4.102,4.452,4.901,"ND"
"30",2022-10-08,3.658,3.864,4.306,4.816,"NE"
"31",2022-10-08,3.455,3.928,4.311,4.879,"NH"
"32",2022-10-08,3.575,4.093,4.373,4.926,"NJ"
"33",2022-10-08,3.806,4.127,4.408,4.848,"NM"
"34",2022-10-08,5.462,5.711,5.92,5.367,"NV"
"35",2022-10-08,3.618,4.051,4.412,5.047,"NY"
"36",2022-10-08,3.933,4.312,4.678,5.118,"OH"
"37",2022-10-08,3.565,3.879,4.128,4.626,"OK"
"38",2022-10-08,5.54,5.715,5.939,5.552,"OR"
"39",2022-10-08,3.868,4.222,4.492,5.172,"PA"
"40",2022-10-08,3.455,4.048,4.333,4.913,"RI"
"41",2022-10-08,3.35,3.718,4.067,4.716,"SC"
"42",2022-10-08,3.801,3.937,4.41,4.778,"SD"
"43",2022-10-08,3.385,3.744,4.104,4.731,"TN"
"44",2022-10-08,3.25,3.61,3.945,4.531,"TX"
"45",2022-10-08,4.167,4.381,4.579,4.931,"UT"
"46",2022-10-08,3.457,3.859,4.179,4.763,"VA"
"47",2022-10-08,3.73,4.277,4.678,4.96,"VT"
"48",2022-10-08,5.402,5.603,5.798,5.557,"WA"
"49",2022-10-08,4.019,4.419,4.857,4.854,"WI"
"50",2022-10-08,3.493,3.747,4.021,4.849,"WV"
"51",2022-10-08,3.919,4.162,4.401,4.95,"WY"
