"","date","regular","mid","premium","diesel","state"
"1",2023-04-29,3.973,4.12,4.32,4.269,"AK"
"2",2023-04-29,3.208,3.597,3.957,3.906,"AL"
"3",2023-04-29,3.201,3.575,3.946,3.853,"AR"
"4",2023-04-29,4.701,5.02,5.299,4.618,"AZ"
"5",2023-04-29,4.872,5.087,5.232,5.255,"CA"
"6",2023-04-29,3.506,3.868,4.159,4.147,"CO"
"7",2023-04-29,3.582,4.058,4.454,4.383,"CT"
"8",2023-04-29,3.683,4.183,4.625,4.363,"DC"
"9",2023-04-29,3.442,3.901,4.17,3.884,"DE"
"10",2023-04-29,3.655,4.047,4.357,4.018,"FL"
"11",2023-04-29,3.319,3.706,4.082,4.029,"GA"
"12",2023-04-29,4.779,5.013,5.261,5.889,"HI"
"13",2023-04-29,3.428,3.693,4.144,3.889,"IA"
"14",2023-04-29,3.712,3.914,4.179,4.115,"ID"
"15",2023-04-29,4.049,4.529,4.946,4.173,"IL"
"16",2023-04-29,3.539,4.022,4.457,4.219,"IN"
"17",2023-04-29,3.366,3.659,3.965,3.865,"KS"
"18",2023-04-29,3.369,3.825,4.204,4.018,"KY"
"19",2023-04-29,3.196,3.564,3.927,3.783,"LA"
"20",2023-04-29,3.501,4.032,4.368,4.479,"MA"
"21",2023-04-29,3.509,4.011,4.281,3.997,"MD"
"22",2023-04-29,3.525,3.913,4.314,4.697,"ME"
"23",2023-04-29,3.501,3.998,4.457,4.149,"MI"
"24",2023-04-29,3.547,3.843,4.222,4.078,"MN"
"25",2023-04-29,3.331,3.63,3.949,3.822,"MO"
"26",2023-04-29,3.096,3.469,3.813,3.798,"MS"
"27",2023-04-29,3.49,3.76,4.04,4.114,"MT"
"28",2023-04-29,3.407,3.79,4.146,3.975,"NC"
"29",2023-04-29,3.491,3.753,4.106,4.047,"ND"
"30",2023-04-29,3.466,3.634,4.093,3.892,"NE"
"31",2023-04-29,3.442,3.886,4.295,4.489,"NH"
"32",2023-04-29,3.493,4.008,4.271,3.973,"NJ"
"33",2023-04-29,3.59,3.91,4.191,4.391,"NM"
"34",2023-04-29,4.26,4.515,4.738,4.476,"NV"
"35",2023-04-29,3.71,4.147,4.497,4.776,"NY"
"36",2023-04-29,3.502,3.958,4.393,4.121,"OH"
"37",2023-04-29,3.311,3.641,3.898,3.768,"OK"
"38",2023-04-29,4.108,4.306,4.521,4.55,"OR"
"39",2023-04-29,3.743,4.119,4.429,4.594,"PA"
"40",2023-04-29,3.502,4.109,4.42,4.497,"RI"
"41",2023-04-29,3.266,3.646,3.995,3.857,"SC"
"42",2023-04-29,3.528,3.675,4.13,3.945,"SD"
"43",2023-04-29,3.239,3.634,3.982,3.851,"TN"
"44",2023-04-29,3.191,3.58,3.911,3.577,"TX"
"45",2023-04-29,3.786,4.009,4.212,4.08,"UT"
"46",2023-04-29,3.427,3.835,4.168,4.018,"VA"
"47",2023-04-29,3.574,3.983,4.425,4.218,"VT"
"48",2023-04-29,4.59,4.804,5.004,4.993,"WA"
"49",2023-04-29,3.409,3.842,4.266,3.8,"WI"
"50",2023-04-29,3.514,3.838,4.165,4.212,"WV"
"51",2023-04-29,3.433,3.664,3.947,4.255,"WY"
