"","date","regular","mid","premium","diesel","state"
"1",2023-04-11,3.849,3.995,4.186,4.314,"AK"
"2",2023-04-11,3.282,3.646,4.02,4.007,"AL"
"3",2023-04-11,3.187,3.531,3.895,3.873,"AR"
"4",2023-04-11,4.417,4.657,4.948,4.571,"AZ"
"5",2023-04-11,4.885,5.092,5.242,5.335,"CA"
"6",2023-04-11,3.498,3.854,4.146,4.139,"CO"
"7",2023-04-11,3.434,3.905,4.297,4.484,"CT"
"8",2023-04-11,3.697,4.276,4.623,4.418,"DC"
"9",2023-04-11,3.484,3.921,4.194,4.06,"DE"
"10",2023-04-11,3.579,3.955,4.272,4.124,"FL"
"11",2023-04-11,3.38,3.755,4.119,4.136,"GA"
"12",2023-04-11,4.782,4.994,5.237,5.91,"HI"
"13",2023-04-11,3.413,3.678,4.139,3.884,"IA"
"14",2023-04-11,3.553,3.76,4.003,4.127,"ID"
"15",2023-04-11,3.983,4.424,4.848,4.182,"IL"
"16",2023-04-11,3.588,4.024,4.461,4.266,"IN"
"17",2023-04-11,3.225,3.502,3.817,3.807,"KS"
"18",2023-04-11,3.409,3.815,4.186,4.026,"KY"
"19",2023-04-11,3.279,3.64,4.002,3.937,"LA"
"20",2023-04-11,3.351,3.88,4.225,4.56,"MA"
"21",2023-04-11,3.537,4.029,4.296,4.142,"MD"
"22",2023-04-11,3.428,3.818,4.187,4.89,"ME"
"23",2023-04-11,3.611,4.072,4.533,4.24,"MI"
"24",2023-04-11,3.422,3.705,4.09,4.004,"MN"
"25",2023-04-11,3.262,3.547,3.86,3.797,"MO"
"26",2023-04-11,3.138,3.492,3.845,3.893,"MS"
"27",2023-04-11,3.308,3.568,3.842,4.007,"MT"
"28",2023-04-11,3.437,3.804,4.155,4.054,"NC"
"29",2023-04-11,3.383,3.64,3.996,3.986,"ND"
"30",2023-04-11,3.422,3.603,4.066,3.859,"NE"
"31",2023-04-11,3.298,3.733,4.114,4.575,"NH"
"32",2023-04-11,3.396,3.889,4.15,4.064,"NJ"
"33",2023-04-11,3.553,3.866,4.146,4.251,"NM"
"34",2023-04-11,4.236,4.479,4.717,4.466,"NV"
"35",2023-04-11,3.556,3.983,4.346,4.845,"NY"
"36",2023-04-11,3.66,4.095,4.518,4.154,"OH"
"37",2023-04-11,3.279,3.598,3.853,3.724,"OK"
"38",2023-04-11,3.991,4.183,4.39,4.614,"OR"
"39",2023-04-11,3.703,4.068,4.371,4.662,"PA"
"40",2023-04-11,3.362,3.932,4.265,4.57,"RI"
"41",2023-04-11,3.321,3.69,4.043,3.939,"SC"
"42",2023-04-11,3.43,3.591,4.021,3.904,"SD"
"43",2023-04-11,3.305,3.688,4.037,3.958,"TN"
"44",2023-04-11,3.257,3.618,3.95,3.719,"TX"
"45",2023-04-11,3.667,3.881,4.073,4.022,"UT"
"46",2023-04-11,3.463,3.853,4.184,4.102,"VA"
"47",2023-04-11,3.453,3.901,4.33,4.39,"VT"
"48",2023-04-11,4.403,4.603,4.803,4.989,"WA"
"49",2023-04-11,3.481,3.894,4.321,3.843,"WI"
"50",2023-04-11,3.576,3.891,4.216,4.29,"WV"
"51",2023-04-11,3.34,3.581,3.852,4.239,"WY"
