"","date","regular","mid","premium","diesel","state"
"1",2023-12-09,3.858,4.059,4.271,4.254,"AK"
"2",2023-12-09,2.813,3.235,3.615,3.868,"AL"
"3",2023-12-09,2.746,3.157,3.526,3.795,"AR"
"4",2023-12-09,3.349,3.66,3.943,4.192,"AZ"
"5",2023-12-09,4.722,4.945,5.101,5.663,"CA"
"6",2023-12-09,2.864,3.235,3.543,3.883,"CO"
"7",2023-12-09,3.323,3.915,4.325,4.426,"CT"
"8",2023-12-09,3.373,3.953,4.343,4.212,"DC"
"9",2023-12-09,3.021,3.531,3.833,4.046,"DE"
"10",2023-12-09,3.019,3.46,3.785,3.869,"FL"
"11",2023-12-09,3.038,3.486,3.867,4.046,"GA"
"12",2023-12-09,4.708,4.908,5.147,5.688,"HI"
"13",2023-12-09,2.831,3.157,3.615,3.904,"IA"
"14",2023-12-09,3.459,3.678,3.92,4.311,"ID"
"15",2023-12-09,3.309,3.827,4.255,4.114,"IL"
"16",2023-12-09,2.913,3.429,3.883,4.175,"IN"
"17",2023-12-09,2.811,3.116,3.424,3.864,"KS"
"18",2023-12-09,2.838,3.319,3.727,3.907,"KY"
"19",2023-12-09,2.732,3.15,3.528,3.693,"LA"
"20",2023-12-09,3.338,3.933,4.266,4.338,"MA"
"21",2023-12-09,3.16,3.716,4.016,4.143,"MD"
"22",2023-12-09,3.304,3.748,4.142,4.408,"ME"
"23",2023-12-09,3.128,3.676,4.17,4.129,"MI"
"24",2023-12-09,2.957,3.293,3.696,4.093,"MN"
"25",2023-12-09,2.733,3.083,3.4,3.745,"MO"
"26",2023-12-09,2.694,3.09,3.471,3.692,"MS"
"27",2023-12-09,3.071,3.368,3.681,3.869,"MT"
"28",2023-12-09,2.975,3.408,3.787,4.032,"NC"
"29",2023-12-09,3.005,3.308,3.684,4.056,"ND"
"30",2023-12-09,2.959,3.164,3.608,3.864,"NE"
"31",2023-12-09,3.206,3.699,4.108,4.244,"NH"
"32",2023-12-09,3.205,3.824,4.106,4.256,"NJ"
"33",2023-12-09,2.961,3.341,3.613,4.018,"NM"
"34",2023-12-09,4.048,4.319,4.555,4.46,"NV"
"35",2023-12-09,3.491,4.006,4.378,4.573,"NY"
"36",2023-12-09,2.843,3.334,3.796,4.108,"OH"
"37",2023-12-09,2.713,3.019,3.314,3.685,"OK"
"38",2023-12-09,3.929,4.174,4.391,4.549,"OR"
"39",2023-12-09,3.514,3.927,4.245,4.643,"PA"
"40",2023-12-09,3.248,3.912,4.255,4.363,"RI"
"41",2023-12-09,2.865,3.28,3.643,3.867,"SC"
"42",2023-12-09,3.086,3.254,3.735,3.914,"SD"
"43",2023-12-09,2.822,3.228,3.606,3.866,"TN"
"44",2023-12-09,2.638,3.064,3.404,3.557,"TX"
"45",2023-12-09,2.996,3.218,3.429,4.014,"UT"
"46",2023-12-09,3.051,3.518,3.873,4.073,"VA"
"47",2023-12-09,3.421,3.966,4.381,4.399,"VT"
"48",2023-12-09,4.279,4.533,4.735,5.104,"WA"
"49",2023-12-09,2.852,3.34,3.758,3.846,"WI"
"50",2023-12-09,3.145,3.513,3.869,4.117,"WV"
"51",2023-12-09,3.058,3.308,3.599,4.15,"WY"
