"","date","regular","mid","premium","diesel","state"
"1",2022-08-13,4.939,5.116,5.307,5.444,"AK"
"2",2022-08-13,3.556,3.965,4.337,4.788,"AL"
"3",2022-08-13,3.491,3.862,4.199,4.69,"AR"
"4",2022-08-13,4.149,4.456,4.721,4.996,"AZ"
"5",2022-08-13,5.372,5.585,5.726,6.244,"CA"
"6",2022-08-13,4.028,4.401,4.685,4.917,"CO"
"7",2022-08-13,4.135,4.676,5.019,5.244,"CT"
"8",2022-08-13,4.178,4.714,5.076,5.302,"DC"
"9",2022-08-13,3.883,4.358,4.627,4.864,"DE"
"10",2022-08-13,3.66,4.096,4.416,4.853,"FL"
"11",2022-08-13,3.527,3.945,4.31,4.786,"GA"
"12",2022-08-13,5.373,5.576,5.808,6.113,"HI"
"13",2022-08-13,3.592,3.856,4.283,4.715,"IA"
"14",2022-08-13,4.706,4.962,5.176,5.246,"ID"
"15",2022-08-13,4.292,4.786,5.166,5.168,"IL"
"16",2022-08-13,3.869,4.281,4.616,5.263,"IN"
"17",2022-08-13,3.552,3.825,4.151,4.641,"KS"
"18",2022-08-13,3.564,3.982,4.329,4.909,"KY"
"19",2022-08-13,3.571,3.965,4.304,4.675,"LA"
"20",2022-08-13,4.29,4.816,5.094,5.356,"MA"
"21",2022-08-13,3.958,4.468,4.738,4.964,"MD"
"22",2022-08-13,4.298,4.723,5.05,5.302,"ME"
"23",2022-08-13,3.949,4.372,4.735,5.323,"MI"
"24",2022-08-13,3.884,4.266,4.614,4.991,"MN"
"25",2022-08-13,3.557,3.904,4.206,4.646,"MO"
"26",2022-08-13,3.541,3.931,4.266,4.703,"MS"
"27",2022-08-13,4.274,4.572,4.84,4.856,"MT"
"28",2022-08-13,3.677,4.068,4.421,4.961,"NC"
"29",2022-08-13,3.926,4.245,4.622,4.824,"ND"
"30",2022-08-13,3.767,3.96,4.392,4.733,"NE"
"31",2022-08-13,4.132,4.635,4.963,5.285,"NH"
"32",2022-08-13,4.197,4.767,5.013,5.16,"NJ"
"33",2022-08-13,3.709,4.036,4.313,4.805,"NM"
"34",2022-08-13,4.947,5.192,5.394,5.197,"NV"
"35",2022-08-13,4.356,4.805,5.134,5.532,"NY"
"36",2022-08-13,3.633,4.043,4.39,5.224,"OH"
"37",2022-08-13,3.528,3.88,4.114,4.545,"OK"
"38",2022-08-13,4.879,5.087,5.298,5.741,"OR"
"39",2022-08-13,4.302,4.686,4.965,5.441,"PA"
"40",2022-08-13,4.208,4.774,5.069,5.281,"RI"
"41",2022-08-13,3.519,3.92,4.259,4.716,"SC"
"42",2022-08-13,3.969,4.141,4.621,4.851,"SD"
"43",2022-08-13,3.517,3.904,4.273,4.763,"TN"
"44",2022-08-13,3.472,3.858,4.187,4.547,"TX"
"45",2022-08-13,4.632,4.854,5.052,4.976,"UT"
"46",2022-08-13,3.772,4.221,4.544,4.963,"VA"
"47",2022-08-13,4.333,4.832,5.216,5.074,"VT"
"48",2022-08-13,4.81,5.056,5.239,5.66,"WA"
"49",2022-08-13,3.676,4.076,4.489,4.782,"WI"
"50",2022-08-13,4.011,4.315,4.555,5.219,"WV"
"51",2022-08-13,4.127,4.377,4.625,4.992,"WY"
