"","date","regular","mid","premium","diesel","state"
"1",2022-06-13,5.569,5.739,5.931,5.845,"AK"
"2",2022-06-13,4.631,4.944,5.311,5.635,"AL"
"3",2022-06-13,4.538,4.841,5.162,5.316,"AR"
"4",2022-06-13,5.316,5.582,5.851,5.819,"AZ"
"5",2022-06-13,6.436,6.623,6.765,6.991,"CA"
"6",2022-06-13,4.875,5.204,5.5,5.516,"CO"
"7",2022-06-13,4.982,5.34,5.702,6.166,"CT"
"8",2022-06-13,5.262,5.715,6.029,6.176,"DC"
"9",2022-06-13,4.992,5.397,5.667,5.958,"DE"
"10",2022-06-13,4.891,5.243,5.561,5.72,"FL"
"11",2022-06-13,4.484,4.822,5.177,5.53,"GA"
"12",2022-06-13,5.532,5.724,5.986,6.065,"HI"
"13",2022-06-13,4.735,4.896,5.359,5.337,"IA"
"14",2022-06-13,5.097,5.269,5.492,5.762,"ID"
"15",2022-06-13,5.562,5.997,6.364,5.67,"IL"
"16",2022-06-13,5.221,5.569,5.9,5.887,"IN"
"17",2022-06-13,4.664,4.917,5.189,5.274,"KS"
"18",2022-06-13,4.795,5.144,5.46,5.769,"KY"
"19",2022-06-13,4.551,4.866,5.199,5.338,"LA"
"20",2022-06-13,5.048,5.408,5.697,6.199,"MA"
"21",2022-06-13,5.019,5.484,5.76,5.988,"MD"
"22",2022-06-13,5.082,5.401,5.708,6.176,"ME"
"23",2022-06-13,5.219,5.55,5.895,5.789,"MI"
"24",2022-06-13,4.758,4.988,5.339,5.449,"MN"
"25",2022-06-13,4.679,4.946,5.248,5.245,"MO"
"26",2022-06-13,4.524,4.826,5.181,5.36,"MS"
"27",2022-06-13,4.905,5.167,5.435,5.709,"MT"
"28",2022-06-13,4.671,5.003,5.355,5.753,"NC"
"29",2022-06-13,4.768,5.071,5.372,5.484,"ND"
"30",2022-06-13,4.755,4.891,5.349,5.274,"NE"
"31",2022-06-13,4.996,5.347,5.663,6.188,"NH"
"32",2022-06-13,5.059,5.486,5.722,6.092,"NJ"
"33",2022-06-13,4.825,5.136,5.414,5.582,"NM"
"34",2022-06-13,5.657,5.882,6.074,6.019,"NV"
"35",2022-06-13,5.037,5.402,5.7,6.307,"NY"
"36",2022-06-13,5.05,5.39,5.734,5.965,"OH"
"37",2022-06-13,4.641,4.952,5.183,5.25,"OK"
"38",2022-06-13,5.536,5.71,5.911,6.152,"OR"
"39",2022-06-13,5.069,5.395,5.67,6.179,"PA"
"40",2022-06-13,5.02,5.462,5.753,6.271,"RI"
"41",2022-06-13,4.608,4.94,5.287,5.609,"SC"
"42",2022-06-13,4.719,4.868,5.306,5.345,"SD"
"43",2022-06-13,4.642,4.982,5.327,5.633,"TN"
"44",2022-06-13,4.664,4.982,5.297,5.258,"TX"
"45",2022-06-13,5.016,5.212,5.413,5.675,"UT"
"46",2022-06-13,4.864,5.267,5.596,5.831,"VA"
"47",2022-06-13,5.045,5.383,5.751,6.153,"VT"
"48",2022-06-13,5.546,5.73,5.921,6.21,"WA"
"49",2022-06-13,4.919,5.302,5.692,5.41,"WI"
"50",2022-06-13,4.914,5.193,5.465,5.912,"WV"
"51",2022-06-13,4.757,4.988,5.247,5.642,"WY"
