"","date","regular","mid","premium","diesel","state"
"1",2024-01-06,3.614,3.814,4.031,3.978,"AK"
"2",2024-01-06,2.795,3.218,3.597,3.755,"AL"
"3",2024-01-06,2.645,3.046,3.434,3.62,"AR"
"4",2024-01-06,3.295,3.615,3.9,4,"AZ"
"5",2024-01-06,4.687,4.905,5.061,5.43,"CA"
"6",2024-01-06,2.739,3.105,3.409,3.658,"CO"
"7",2024-01-06,3.184,3.79,4.197,4.269,"CT"
"8",2024-01-06,3.188,3.823,4.218,4.226,"DC"
"9",2024-01-06,2.974,3.509,3.798,3.887,"DE"
"10",2024-01-06,3.147,3.562,3.888,3.873,"FL"
"11",2024-01-06,2.971,3.409,3.802,3.943,"GA"
"12",2024-01-06,4.673,4.883,5.147,5.611,"HI"
"13",2024-01-06,2.806,3.117,3.618,3.627,"IA"
"14",2024-01-06,3.128,3.326,3.571,4.01,"ID"
"15",2024-01-06,3.07,3.567,3.997,3.876,"IL"
"16",2024-01-06,2.765,3.262,3.722,3.917,"IN"
"17",2024-01-06,2.692,3.002,3.325,3.634,"KS"
"18",2024-01-06,2.84,3.297,3.703,3.723,"KY"
"19",2024-01-06,2.736,3.144,3.517,3.59,"LA"
"20",2024-01-06,3.182,3.783,4.127,4.206,"MA"
"21",2024-01-06,3.106,3.672,3.976,3.979,"MD"
"22",2024-01-06,3.198,3.618,4.015,4.328,"ME"
"23",2024-01-06,2.823,3.34,3.836,3.912,"MI"
"24",2024-01-06,2.839,3.175,3.582,3.814,"MN"
"25",2024-01-06,2.663,3.018,3.327,3.543,"MO"
"26",2024-01-06,2.666,3.06,3.433,3.556,"MS"
"27",2024-01-06,2.942,3.243,3.537,3.627,"MT"
"28",2024-01-06,2.937,3.364,3.744,3.897,"NC"
"29",2024-01-06,2.839,3.147,3.494,3.873,"ND"
"30",2024-01-06,2.804,3.047,3.508,3.643,"NE"
"31",2024-01-06,3.093,3.583,3.997,4.161,"NH"
"32",2024-01-06,3.08,3.691,3.96,4.08,"NJ"
"33",2024-01-06,2.923,3.315,3.595,3.864,"NM"
"34",2024-01-06,3.925,4.186,4.434,4.221,"NV"
"35",2024-01-06,3.328,3.848,4.225,4.451,"NY"
"36",2024-01-06,2.663,3.142,3.609,3.863,"OH"
"37",2024-01-06,2.602,2.941,3.223,3.461,"OK"
"38",2024-01-06,3.749,3.967,4.182,4.331,"OR"
"39",2024-01-06,3.372,3.78,4.1,4.508,"PA"
"40",2024-01-06,3.063,3.73,4.089,4.232,"RI"
"41",2024-01-06,2.873,3.299,3.656,3.745,"SC"
"42",2024-01-06,2.916,3.068,3.562,3.709,"SD"
"43",2024-01-06,2.711,3.114,3.486,3.701,"TN"
"44",2024-01-06,2.67,3.101,3.438,3.475,"TX"
"45",2024-01-06,2.86,3.085,3.294,3.8,"UT"
"46",2024-01-06,2.949,3.409,3.767,3.943,"VA"
"47",2024-01-06,3.267,3.853,4.266,4.291,"VT"
"48",2024-01-06,4.097,4.336,4.554,4.889,"WA"
"49",2024-01-06,2.648,3.102,3.548,3.606,"WI"
"50",2024-01-06,2.907,3.254,3.6,3.936,"WV"
"51",2024-01-06,2.789,3.042,3.331,3.854,"WY"
