"","date","regular","mid","premium","diesel","state"
"1",2022-02-18,3.851,3.984,4.186,3.92,"AK"
"2",2022-02-18,3.289,3.615,3.946,3.819,"AL"
"3",2022-02-18,3.199,3.5,3.784,3.663,"AR"
"4",2022-02-18,3.717,4.002,4.252,3.966,"AZ"
"5",2022-02-18,4.728,4.921,5.047,5.014,"CA"
"6",2022-02-18,3.352,3.68,3.962,3.603,"CO"
"7",2022-02-18,3.668,3.952,4.154,4.044,"CT"
"8",2022-02-18,3.73,4.206,4.385,4.125,"DC"
"9",2022-02-18,3.573,3.925,4.164,3.978,"DE"
"10",2022-02-18,3.506,3.859,4.147,3.867,"FL"
"11",2022-02-18,3.377,3.717,4.04,3.897,"GA"
"12",2022-02-18,4.503,4.711,4.97,4.809,"HI"
"13",2022-02-18,3.343,3.487,3.881,3.731,"IA"
"14",2022-02-18,3.523,3.709,3.926,4.043,"ID"
"15",2022-02-18,3.71,4.064,4.434,3.893,"IL"
"16",2022-02-18,3.36,3.682,3.988,3.946,"IN"
"17",2022-02-18,3.215,3.469,3.722,3.665,"KS"
"18",2022-02-18,3.229,3.554,3.849,3.8,"KY"
"19",2022-02-18,3.307,3.618,3.922,3.697,"LA"
"20",2022-02-18,3.544,3.819,4.032,3.977,"MA"
"21",2022-02-18,3.566,3.953,4.2,3.986,"MD"
"22",2022-02-18,3.542,3.838,4.099,4.071,"ME"
"23",2022-02-18,3.367,3.676,4.006,3.878,"MI"
"24",2022-02-18,3.405,3.625,3.947,3.786,"MN"
"25",2022-02-18,3.183,3.435,3.698,3.577,"MO"
"26",2022-02-18,3.205,3.5,3.823,3.652,"MS"
"27",2022-02-18,3.442,3.699,3.96,3.764,"MT"
"28",2022-02-18,3.424,3.755,4.078,3.925,"NC"
"29",2022-02-18,3.384,3.61,3.83,3.809,"ND"
"30",2022-02-18,3.334,3.446,3.797,3.689,"NE"
"31",2022-02-18,3.475,3.78,4.043,3.986,"NH"
"32",2022-02-18,3.615,3.953,4.128,4.043,"NJ"
"33",2022-02-18,3.494,3.808,4.065,3.848,"NM"
"34",2022-02-18,3.939,4.177,4.349,4.059,"NV"
"35",2022-02-18,3.746,4.026,4.26,4.191,"NY"
"36",2022-02-18,3.228,3.55,3.874,3.937,"OH"
"37",2022-02-18,3.209,3.481,3.694,3.541,"OK"
"38",2022-02-18,3.98,4.147,4.348,4.198,"OR"
"39",2022-02-18,3.727,4.041,4.312,4.28,"PA"
"40",2022-02-18,3.539,3.867,4.103,3.974,"RI"
"41",2022-02-18,3.319,3.671,3.981,3.829,"SC"
"42",2022-02-18,3.385,3.471,3.823,3.75,"SD"
"43",2022-02-18,3.293,3.635,3.953,3.817,"TN"
"44",2022-02-18,3.224,3.541,3.828,3.667,"TX"
"45",2022-02-18,3.404,3.604,3.786,4.04,"UT"
"46",2022-02-18,3.39,3.761,4.076,3.881,"VA"
"47",2022-02-18,3.598,3.852,4.094,4.106,"VT"
"48",2022-02-18,3.973,4.203,4.374,4.234,"WA"
"49",2022-02-18,3.291,3.605,4.002,3.729,"WI"
"50",2022-02-18,3.319,3.595,3.875,3.861,"WV"
"51",2022-02-18,3.402,3.617,3.874,3.872,"WY"
