"","date","regular","mid","premium","diesel","state"
"1",2023-04-28,3.984,4.112,4.306,4.277,"AK"
"2",2023-04-28,3.221,3.61,3.972,3.923,"AL"
"3",2023-04-28,3.212,3.584,3.946,3.862,"AR"
"4",2023-04-28,4.704,5.024,5.303,4.62,"AZ"
"5",2023-04-28,4.878,5.091,5.238,5.264,"CA"
"6",2023-04-28,3.517,3.878,4.168,4.181,"CO"
"7",2023-04-28,3.588,4.066,4.462,4.41,"CT"
"8",2023-04-28,3.689,4.233,4.625,4.41,"DC"
"9",2023-04-28,3.466,3.913,4.172,3.905,"DE"
"10",2023-04-28,3.669,4.059,4.352,4.029,"FL"
"11",2023-04-28,3.331,3.719,4.081,4.047,"GA"
"12",2023-04-28,4.779,4.988,5.264,5.897,"HI"
"13",2023-04-28,3.451,3.71,4.16,3.9,"IA"
"14",2023-04-28,3.713,3.916,4.176,4.12,"ID"
"15",2023-04-28,4.048,4.519,4.929,4.182,"IL"
"16",2023-04-28,3.554,4.031,4.451,4.229,"IN"
"17",2023-04-28,3.377,3.672,3.975,3.872,"KS"
"18",2023-04-28,3.38,3.833,4.194,4.024,"KY"
"19",2023-04-28,3.212,3.577,3.937,3.798,"LA"
"20",2023-04-28,3.504,4.028,4.371,4.495,"MA"
"21",2023-04-28,3.529,4.021,4.298,4.022,"MD"
"22",2023-04-28,3.531,3.926,4.325,4.733,"ME"
"23",2023-04-28,3.521,4.013,4.476,4.162,"MI"
"24",2023-04-28,3.552,3.847,4.228,4.092,"MN"
"25",2023-04-28,3.342,3.639,3.948,3.827,"MO"
"26",2023-04-28,3.108,3.479,3.815,3.811,"MS"
"27",2023-04-28,3.493,3.766,4.042,4.117,"MT"
"28",2023-04-28,3.421,3.801,4.135,3.983,"NC"
"29",2023-04-28,3.503,3.755,4.107,4.059,"ND"
"30",2023-04-28,3.475,3.656,4.109,3.902,"NE"
"31",2023-04-28,3.45,3.89,4.292,4.504,"NH"
"32",2023-04-28,3.501,4.019,4.277,3.99,"NJ"
"33",2023-04-28,3.603,3.92,4.2,4.395,"NM"
"34",2023-04-28,4.266,4.524,4.749,4.48,"NV"
"35",2023-04-28,3.709,4.144,4.495,4.788,"NY"
"36",2023-04-28,3.52,3.976,4.409,4.132,"OH"
"37",2023-04-28,3.327,3.657,3.904,3.779,"OK"
"38",2023-04-28,4.106,4.306,4.517,4.56,"OR"
"39",2023-04-28,3.75,4.122,4.432,4.602,"PA"
"40",2023-04-28,3.505,4.095,4.427,4.496,"RI"
"41",2023-04-28,3.277,3.66,3.978,3.867,"SC"
"42",2023-04-28,3.547,3.68,4.138,3.958,"SD"
"43",2023-04-28,3.258,3.65,3.99,3.861,"TN"
"44",2023-04-28,3.212,3.6,3.924,3.594,"TX"
"45",2023-04-28,3.792,4.013,4.213,4.066,"UT"
"46",2023-04-28,3.44,3.843,4.178,4.027,"VA"
"47",2023-04-28,3.578,3.988,4.428,4.238,"VT"
"48",2023-04-28,4.588,4.806,5.003,4.997,"WA"
"49",2023-04-28,3.422,3.854,4.276,3.808,"WI"
"50",2023-04-28,3.518,3.847,4.173,4.228,"WV"
"51",2023-04-28,3.438,3.675,3.949,4.259,"WY"
