"","date","regular","mid","premium","diesel","state"
"1",2022-07-27,5.198,5.412,5.601,5.849,"AK"
"2",2022-07-27,3.886,4.298,4.655,5.082,"AL"
"3",2022-07-27,3.89,4.276,4.597,5.023,"AR"
"4",2022-07-27,4.619,4.936,5.2,5.397,"AZ"
"5",2022-07-27,5.685,5.907,6.045,6.518,"CA"
"6",2022-07-27,4.548,4.921,5.215,5.244,"CO"
"7",2022-07-27,4.363,4.881,5.23,5.555,"CT"
"8",2022-07-27,4.598,5.126,5.487,5.737,"DC"
"9",2022-07-27,4.148,4.646,4.898,5.178,"DE"
"10",2022-07-27,4.031,4.475,4.787,5.259,"FL"
"11",2022-07-27,3.848,4.271,4.624,5.075,"GA"
"12",2022-07-27,5.488,5.681,5.918,6.101,"HI"
"13",2022-07-27,4.003,4.235,4.722,5.009,"IA"
"14",2022-07-27,4.989,5.237,5.452,5.587,"ID"
"15",2022-07-27,4.763,5.26,5.64,5.519,"IL"
"16",2022-07-27,4.298,4.745,5.077,5.65,"IN"
"17",2022-07-27,3.991,4.293,4.597,4.981,"KS"
"18",2022-07-27,3.94,4.385,4.725,5.276,"KY"
"19",2022-07-27,3.906,4.313,4.658,4.958,"LA"
"20",2022-07-27,4.498,4.997,5.283,5.655,"MA"
"21",2022-07-27,4.253,4.782,5.021,5.288,"MD"
"22",2022-07-27,4.617,5.019,5.337,5.641,"ME"
"23",2022-07-27,4.348,4.82,5.181,5.632,"MI"
"24",2022-07-27,4.277,4.637,4.996,5.32,"MN"
"25",2022-07-27,3.97,4.312,4.624,4.978,"MO"
"26",2022-07-27,3.857,4.243,4.593,4.945,"MS"
"27",2022-07-27,4.563,4.865,5.126,5.477,"MT"
"28",2022-07-27,3.985,4.386,4.737,5.249,"NC"
"29",2022-07-27,4.258,4.597,4.965,5.175,"ND"
"30",2022-07-27,4.173,4.333,4.813,5.01,"NE"
"31",2022-07-27,4.375,4.85,5.173,5.614,"NH"
"32",2022-07-27,4.438,5.017,5.248,5.474,"NJ"
"33",2022-07-27,4.101,4.437,4.714,5.13,"NM"
"34",2022-07-27,5.119,5.378,5.582,5.494,"NV"
"35",2022-07-27,4.559,4.997,5.324,5.773,"NY"
"36",2022-07-27,4.08,4.523,4.868,5.631,"OH"
"37",2022-07-27,3.918,4.272,4.493,4.865,"OK"
"38",2022-07-27,5.132,5.357,5.572,6.151,"OR"
"39",2022-07-27,4.516,4.914,5.186,5.704,"PA"
"40",2022-07-27,4.463,5.027,5.309,5.64,"RI"
"41",2022-07-27,3.819,4.228,4.566,4.988,"SC"
"42",2022-07-27,4.315,4.482,4.976,5.136,"SD"
"43",2022-07-27,3.88,4.282,4.641,5.093,"TN"
"44",2022-07-27,3.805,4.204,4.525,4.815,"TX"
"45",2022-07-27,4.887,5.112,5.311,5.299,"UT"
"46",2022-07-27,4.083,4.538,4.858,5.292,"VA"
"47",2022-07-27,4.514,5.041,5.418,5.359,"VT"
"48",2022-07-27,5.089,5.352,5.525,6.118,"WA"
"49",2022-07-27,3.996,4.452,4.833,5.088,"WI"
"50",2022-07-27,4.418,4.726,4.985,5.646,"WV"
"51",2022-07-27,4.518,4.771,5.007,5.377,"WY"
