"","date","regular","mid","premium","diesel","state"
"1",2022-08-08,4.982,5.199,5.367,5.598,"AK"
"2",2022-08-08,3.642,4.039,4.414,4.868,"AL"
"3",2022-08-08,3.604,3.988,4.307,4.787,"AR"
"4",2022-08-08,4.285,4.592,4.858,5.15,"AZ"
"5",2022-08-08,5.446,5.656,5.801,6.31,"CA"
"6",2022-08-08,4.171,4.538,4.832,5.011,"CO"
"7",2022-08-08,4.221,4.738,5.099,5.354,"CT"
"8",2022-08-08,4.254,4.782,5.135,5.39,"DC"
"9",2022-08-08,3.932,4.402,4.669,4.966,"DE"
"10",2022-08-08,3.776,4.202,4.523,4.984,"FL"
"11",2022-08-08,3.618,4.019,4.38,4.876,"GA"
"12",2022-08-08,5.42,5.649,5.867,6.086,"HI"
"13",2022-08-08,3.664,3.962,4.385,4.798,"IA"
"14",2022-08-08,4.795,5.038,5.252,5.353,"ID"
"15",2022-08-08,4.422,4.924,5.302,5.293,"IL"
"16",2022-08-08,3.958,4.382,4.716,5.401,"IN"
"17",2022-08-08,3.664,3.933,4.231,4.732,"KS"
"18",2022-08-08,3.667,4.088,4.422,5.015,"KY"
"19",2022-08-08,3.681,4.064,4.401,4.761,"LA"
"20",2022-08-08,4.37,4.876,5.167,5.456,"MA"
"21",2022-08-08,4.028,4.534,4.803,5.054,"MD"
"22",2022-08-08,4.466,4.878,5.202,5.451,"ME"
"23",2022-08-08,4.031,4.478,4.835,5.411,"MI"
"24",2022-08-08,3.978,4.36,4.707,5.114,"MN"
"25",2022-08-08,3.667,4.02,4.335,4.745,"MO"
"26",2022-08-08,3.628,3.996,4.36,4.767,"MS"
"27",2022-08-08,4.308,4.592,4.871,4.967,"MT"
"28",2022-08-08,3.755,4.146,4.503,5.043,"NC"
"29",2022-08-08,3.976,4.297,4.706,4.885,"ND"
"30",2022-08-08,3.866,4.063,4.549,4.821,"NE"
"31",2022-08-08,4.236,4.706,5.023,5.423,"NH"
"32",2022-08-08,4.282,4.825,5.079,5.256,"NJ"
"33",2022-08-08,3.821,4.152,4.406,4.921,"NM"
"34",2022-08-08,4.976,5.227,5.426,5.259,"NV"
"35",2022-08-08,4.427,4.865,5.183,5.622,"NY"
"36",2022-08-08,3.738,4.161,4.501,5.347,"OH"
"37",2022-08-08,3.603,3.942,4.186,4.631,"OK"
"38",2022-08-08,4.94,5.148,5.36,5.853,"OR"
"39",2022-08-08,4.383,4.757,5.029,5.521,"PA"
"40",2022-08-08,4.295,4.837,5.142,5.415,"RI"
"41",2022-08-08,3.591,3.987,4.327,4.784,"SC"
"42",2022-08-08,4.028,4.254,4.759,4.941,"SD"
"43",2022-08-08,3.622,4.005,4.368,4.855,"TN"
"44",2022-08-08,3.557,3.92,4.255,4.623,"TX"
"45",2022-08-08,4.723,4.948,5.144,5.084,"UT"
"46",2022-08-08,3.85,4.287,4.621,5.044,"VA"
"47",2022-08-08,4.415,4.904,5.301,5.14,"VT"
"48",2022-08-08,4.864,5.102,5.282,5.766,"WA"
"49",2022-08-08,3.724,4.159,4.549,4.853,"WI"
"50",2022-08-08,4.152,4.439,4.697,5.356,"WV"
"51",2022-08-08,4.237,4.455,4.708,5.106,"WY"
