"","date","regular","mid","premium","diesel","state"
"1",2022-08-16,4.921,5.106,5.284,5.404,"AK"
"2",2022-08-16,3.534,3.924,4.3,4.761,"AL"
"3",2022-08-16,3.463,3.794,4.151,4.666,"AR"
"4",2022-08-16,4.108,4.409,4.677,4.974,"AZ"
"5",2022-08-16,5.355,5.564,5.708,6.232,"CA"
"6",2022-08-16,3.978,4.336,4.633,4.882,"CO"
"7",2022-08-16,4.108,4.636,5.011,5.213,"CT"
"8",2022-08-16,4.173,4.682,5.079,5.312,"DC"
"9",2022-08-16,3.869,4.36,4.628,4.824,"DE"
"10",2022-08-16,3.624,4.05,4.37,4.805,"FL"
"11",2022-08-16,3.499,3.909,4.268,4.748,"GA"
"12",2022-08-16,5.348,5.572,5.803,6.079,"HI"
"13",2022-08-16,3.586,3.837,4.283,4.714,"IA"
"14",2022-08-16,4.7,4.943,5.155,5.216,"ID"
"15",2022-08-16,4.29,4.756,5.141,5.148,"IL"
"16",2022-08-16,3.894,4.277,4.608,5.235,"IN"
"17",2022-08-16,3.531,3.795,4.101,4.62,"KS"
"18",2022-08-16,3.545,3.945,4.281,4.889,"KY"
"19",2022-08-16,3.537,3.912,4.265,4.651,"LA"
"20",2022-08-16,4.258,4.781,5.066,5.322,"MA"
"21",2022-08-16,3.949,4.459,4.731,4.929,"MD"
"22",2022-08-16,4.254,4.66,4.991,5.254,"ME"
"23",2022-08-16,3.954,4.342,4.693,5.296,"MI"
"24",2022-08-16,3.865,4.222,4.577,4.975,"MN"
"25",2022-08-16,3.529,3.875,4.176,4.623,"MO"
"26",2022-08-16,3.502,3.871,4.219,4.67,"MS"
"27",2022-08-16,4.242,4.535,4.8,4.832,"MT"
"28",2022-08-16,3.653,4.044,4.391,4.933,"NC"
"29",2022-08-16,3.916,4.258,4.617,4.803,"ND"
"30",2022-08-16,3.737,3.934,4.397,4.711,"NE"
"31",2022-08-16,4.109,4.598,4.927,5.244,"NH"
"32",2022-08-16,4.156,4.715,4.967,5.105,"NJ"
"33",2022-08-16,3.691,4.001,4.279,4.788,"NM"
"34",2022-08-16,4.936,5.181,5.391,5.188,"NV"
"35",2022-08-16,4.33,4.773,5.112,5.496,"NY"
"36",2022-08-16,3.653,4.027,4.372,5.206,"OH"
"37",2022-08-16,3.51,3.844,4.084,4.53,"OK"
"38",2022-08-16,4.865,5.064,5.271,5.706,"OR"
"39",2022-08-16,4.281,4.656,4.932,5.411,"PA"
"40",2022-08-16,4.181,4.748,5.048,5.269,"RI"
"41",2022-08-16,3.502,3.904,4.243,4.69,"SC"
"42",2022-08-16,3.926,4.121,4.62,4.823,"SD"
"43",2022-08-16,3.494,3.866,4.231,4.729,"TN"
"44",2022-08-16,3.459,3.821,4.158,4.523,"TX"
"45",2022-08-16,4.601,4.825,5.022,4.943,"UT"
"46",2022-08-16,3.751,4.19,4.505,4.938,"VA"
"47",2022-08-16,4.311,4.806,5.201,5.029,"VT"
"48",2022-08-16,4.804,5.036,5.227,5.642,"WA"
"49",2022-08-16,3.723,4.099,4.53,4.78,"WI"
"50",2022-08-16,3.982,4.255,4.514,5.197,"WV"
"51",2022-08-16,4.097,4.305,4.608,4.977,"WY"
