"","date","regular","mid","premium","diesel","state"
"1",2021-11-14,3.719,3.884,4.064,3.548,"AK"
"2",2021-11-14,3.192,3.518,3.85,3.465,"AL"
"3",2021-11-14,3.06,3.37,3.652,3.409,"AR"
"4",2021-11-14,3.661,3.929,4.188,3.904,"AZ"
"5",2021-11-14,4.676,4.856,4.985,4.808,"CA"
"6",2021-11-14,3.497,3.825,4.116,3.478,"CO"
"7",2021-11-14,3.546,3.839,4.058,3.7,"CT"
"8",2021-11-14,3.633,4.093,4.243,3.696,"DC"
"9",2021-11-14,3.32,3.696,3.96,3.582,"DE"
"10",2021-11-14,3.267,3.619,3.93,3.569,"FL"
"11",2021-11-14,3.257,3.597,3.925,3.53,"GA"
"12",2021-11-14,4.342,4.54,4.797,4.635,"HI"
"13",2021-11-14,3.176,3.314,3.722,3.46,"IA"
"14",2021-11-14,3.694,3.887,4.065,3.996,"ID"
"15",2021-11-14,3.568,3.929,4.318,3.641,"IL"
"16",2021-11-14,3.363,3.696,4.014,3.7,"IN"
"17",2021-11-14,3.105,3.358,3.598,3.391,"KS"
"18",2021-11-14,3.107,3.439,3.748,3.419,"KY"
"19",2021-11-14,3.152,3.455,3.781,3.329,"LA"
"20",2021-11-14,3.412,3.684,3.905,3.572,"MA"
"21",2021-11-14,3.357,3.767,4.033,3.601,"MD"
"22",2021-11-14,3.433,3.725,3.983,3.586,"ME"
"23",2021-11-14,3.397,3.739,4.068,3.545,"MI"
"24",2021-11-14,3.177,3.407,3.727,3.508,"MN"
"25",2021-11-14,3.097,3.35,3.621,3.35,"MO"
"26",2021-11-14,3.084,3.381,3.706,3.33,"MS"
"27",2021-11-14,3.406,3.669,3.924,3.715,"MT"
"28",2021-11-14,3.227,3.576,3.92,3.522,"NC"
"29",2021-11-14,3.207,3.419,3.66,3.566,"ND"
"30",2021-11-14,3.217,3.311,3.67,3.453,"NE"
"31",2021-11-14,3.366,3.667,3.941,3.518,"NH"
"32",2021-11-14,3.452,3.807,3.988,3.702,"NJ"
"33",2021-11-14,3.365,3.664,3.932,3.631,"NM"
"34",2021-11-14,3.968,4.184,4.366,3.968,"NV"
"35",2021-11-14,3.561,3.853,4.088,3.757,"NY"
"36",2021-11-14,3.266,3.591,3.92,3.693,"OH"
"37",2021-11-14,3.006,3.273,3.494,3.29,"OK"
"38",2021-11-14,3.781,3.955,4.15,3.793,"OR"
"39",2021-11-14,3.601,3.914,4.202,3.981,"PA"
"40",2021-11-14,3.417,3.751,3.999,3.604,"RI"
"41",2021-11-14,3.137,3.494,3.819,3.446,"SC"
"42",2021-11-14,3.304,3.409,3.756,3.535,"SD"
"43",2021-11-14,3.138,3.477,3.802,3.456,"TN"
"44",2021-11-14,3.054,3.381,3.676,3.311,"TX"
"45",2021-11-14,3.706,3.909,4.093,4.02,"UT"
"46",2021-11-14,3.278,3.651,3.974,3.559,"VA"
"47",2021-11-14,3.437,3.681,3.948,3.613,"VT"
"48",2021-11-14,3.873,4.091,4.269,3.866,"WA"
"49",2021-11-14,3.134,3.472,3.852,3.45,"WI"
"50",2021-11-14,3.34,3.628,3.921,3.691,"WV"
"51",2021-11-14,3.476,3.716,3.929,3.764,"WY"
