"","date","regular","mid","premium","diesel","state"
"1",2022-09-21,4.64,4.798,4.993,5.144,"AK"
"2",2022-09-21,3.236,3.619,3.992,4.703,"AL"
"3",2022-09-21,3.221,3.553,3.897,4.658,"AR"
"4",2022-09-21,4.055,4.319,4.593,4.918,"AZ"
"5",2022-09-21,5.493,5.684,5.833,6.282,"CA"
"6",2022-09-21,3.736,4.061,4.361,4.703,"CO"
"7",2022-09-21,3.425,3.996,4.387,5.05,"CT"
"8",2022-09-21,3.785,4.406,4.744,5.007,"DC"
"9",2022-09-21,3.316,3.782,4.04,4.626,"DE"
"10",2022-09-21,3.39,3.793,4.109,4.726,"FL"
"11",2022-09-21,3.156,3.562,3.929,4.627,"GA"
"12",2022-09-21,5.268,5.498,5.725,6.112,"HI"
"13",2022-09-21,3.603,3.812,4.323,4.77,"IA"
"14",2022-09-21,4.395,4.627,4.84,5.021,"ID"
"15",2022-09-21,3.926,4.397,4.795,5.125,"IL"
"16",2022-09-21,3.715,4.112,4.487,5.235,"IN"
"17",2022-09-21,3.434,3.714,4.025,4.707,"KS"
"18",2022-09-21,3.26,3.659,4.018,4.816,"KY"
"19",2022-09-21,3.135,3.511,3.856,4.557,"LA"
"20",2022-09-21,3.652,4.227,4.521,4.989,"MA"
"21",2022-09-21,3.442,3.977,4.228,4.723,"MD"
"22",2022-09-21,3.645,4.05,4.388,5.022,"ME"
"23",2022-09-21,3.846,4.216,4.634,5.33,"MI"
"24",2022-09-21,3.688,3.994,4.369,4.939,"MN"
"25",2022-09-21,3.367,3.639,3.963,4.703,"MO"
"26",2022-09-21,3.094,3.462,3.828,4.557,"MS"
"27",2022-09-21,3.946,4.217,4.497,4.894,"MT"
"28",2022-09-21,3.352,3.721,4.077,4.7,"NC"
"29",2022-09-21,3.671,3.995,4.356,4.793,"ND"
"30",2022-09-21,3.597,3.767,4.251,4.771,"NE"
"31",2022-09-21,3.567,4.086,4.43,4.894,"NH"
"32",2022-09-21,3.561,4.161,4.42,4.865,"NJ"
"33",2022-09-21,3.663,3.975,4.259,4.766,"NM"
"34",2022-09-21,4.951,5.178,5.385,5.198,"NV"
"35",2022-09-21,3.747,4.229,4.568,5.109,"NY"
"36",2022-09-21,3.474,3.857,4.235,5.053,"OH"
"37",2022-09-21,3.44,3.741,3.962,4.596,"OK"
"38",2022-09-21,4.651,4.838,5.05,5.473,"OR"
"39",2022-09-21,3.837,4.218,4.488,5.065,"PA"
"40",2022-09-21,3.525,4.127,4.442,4.87,"RI"
"41",2022-09-21,3.247,3.628,3.978,4.704,"SC"
"42",2022-09-21,3.686,3.853,4.292,4.749,"SD"
"43",2022-09-21,3.208,3.585,3.948,4.649,"TN"
"44",2022-09-21,3.16,3.548,3.876,4.511,"TX"
"45",2022-09-21,4.229,4.447,4.645,4.835,"UT"
"46",2022-09-21,3.386,3.824,4.134,4.702,"VA"
"47",2022-09-21,3.78,4.353,4.747,4.923,"VT"
"48",2022-09-21,4.628,4.869,5.061,5.468,"WA"
"49",2022-09-21,3.473,3.846,4.299,4.798,"WI"
"50",2022-09-21,3.523,3.786,4.049,4.752,"WV"
"51",2022-09-21,3.839,4.046,4.326,4.854,"WY"
