"","date","regular","mid","premium","diesel","state"
"1",2022-02-03,3.78,3.92,4.122,3.857,"AK"
"2",2022-02-03,3.118,3.448,3.784,3.573,"AL"
"3",2022-02-03,3.073,3.376,3.663,3.51,"AR"
"4",2022-02-03,3.623,3.912,4.163,3.888,"AZ"
"5",2022-02-03,4.656,4.849,4.977,4.886,"CA"
"6",2022-02-03,3.316,3.647,3.936,3.478,"CO"
"7",2022-02-03,3.532,3.831,4.053,3.84,"CT"
"8",2022-02-03,3.588,4.051,4.21,3.91,"DC"
"9",2022-02-03,3.293,3.679,3.939,3.776,"DE"
"10",2022-02-03,3.458,3.801,4.099,3.739,"FL"
"11",2022-02-03,3.227,3.57,3.901,3.66,"GA"
"12",2022-02-03,4.412,4.612,4.857,4.749,"HI"
"13",2022-02-03,3.232,3.356,3.783,3.589,"IA"
"14",2022-02-03,3.527,3.719,3.918,3.906,"ID"
"15",2022-02-03,3.609,3.95,4.332,3.747,"IL"
"16",2022-02-03,3.342,3.641,3.96,3.772,"IN"
"17",2022-02-03,3.14,3.378,3.64,3.498,"KS"
"18",2022-02-03,3.11,3.424,3.729,3.532,"KY"
"19",2022-02-03,3.144,3.462,3.77,3.46,"LA"
"20",2022-02-03,3.412,3.693,3.913,3.743,"MA"
"21",2022-02-03,3.33,3.756,4.01,3.775,"MD"
"22",2022-02-03,3.447,3.74,3.986,3.871,"ME"
"23",2022-02-03,3.364,3.657,3.987,3.704,"MI"
"24",2022-02-03,3.263,3.469,3.8,3.665,"MN"
"25",2022-02-03,3.11,3.361,3.63,3.411,"MO"
"26",2022-02-03,3.046,3.348,3.676,3.438,"MS"
"27",2022-02-03,3.403,3.662,3.937,3.742,"MT"
"28",2022-02-03,3.185,3.534,3.884,3.634,"NC"
"29",2022-02-03,3.268,3.49,3.712,3.715,"ND"
"30",2022-02-03,3.225,3.335,3.683,3.545,"NE"
"31",2022-02-03,3.331,3.653,3.919,3.738,"NH"
"32",2022-02-03,3.442,3.813,3.98,3.852,"NJ"
"33",2022-02-03,3.294,3.604,3.863,3.638,"NM"
"34",2022-02-03,3.831,4.053,4.248,3.942,"NV"
"35",2022-02-03,3.567,3.861,4.095,3.947,"NY"
"36",2022-02-03,3.247,3.533,3.86,3.721,"OH"
"37",2022-02-03,3.096,3.365,3.58,3.402,"OK"
"38",2022-02-03,3.924,4.101,4.293,4.144,"OR"
"39",2022-02-03,3.568,3.895,4.168,4.059,"PA"
"40",2022-02-03,3.404,3.762,3.984,3.749,"RI"
"41",2022-02-03,3.154,3.504,3.828,3.594,"SC"
"42",2022-02-03,3.272,3.37,3.72,3.677,"SD"
"43",2022-02-03,3.117,3.454,3.785,3.59,"TN"
"44",2022-02-03,3.077,3.404,3.694,3.45,"TX"
"45",2022-02-03,3.385,3.587,3.766,3.854,"UT"
"46",2022-02-03,3.219,3.607,3.927,3.64,"VA"
"47",2022-02-03,3.454,3.711,3.972,3.874,"VT"
"48",2022-02-03,3.952,4.183,4.353,4.2,"WA"
"49",2022-02-03,3.195,3.498,3.903,3.583,"WI"
"50",2022-02-03,3.237,3.494,3.796,3.643,"WV"
"51",2022-02-03,3.336,3.559,3.811,3.748,"WY"
