"","date","regular","mid","premium","diesel","state"
"1",2021-12-14,3.715,3.887,4.09,3.574,"AK"
"2",2021-12-14,3.044,3.382,3.715,3.407,"AL"
"3",2021-12-14,2.943,3.24,3.535,3.336,"AR"
"4",2021-12-14,3.733,4.015,4.266,4.011,"AZ"
"5",2021-12-14,4.675,4.868,4.992,4.821,"CA"
"6",2021-12-14,3.364,3.699,3.976,3.413,"CO"
"7",2021-12-14,3.528,3.829,4.05,3.686,"CT"
"8",2021-12-14,3.465,3.934,4.138,3.683,"DC"
"9",2021-12-14,3.302,3.686,3.947,3.6,"DE"
"10",2021-12-14,3.256,3.63,3.934,3.519,"FL"
"11",2021-12-14,3.141,3.494,3.826,3.479,"GA"
"12",2021-12-14,4.331,4.537,4.77,4.658,"HI"
"13",2021-12-14,3.046,3.203,3.593,3.333,"IA"
"14",2021-12-14,3.623,3.817,3.994,3.938,"ID"
"15",2021-12-14,3.454,3.825,4.209,3.588,"IL"
"16",2021-12-14,3.134,3.485,3.805,3.658,"IN"
"17",2021-12-14,2.975,3.237,3.48,3.294,"KS"
"18",2021-12-14,2.993,3.337,3.639,3.368,"KY"
"19",2021-12-14,3.059,3.377,3.689,3.263,"LA"
"20",2021-12-14,3.399,3.69,3.915,3.566,"MA"
"21",2021-12-14,3.324,3.756,4.016,3.587,"MD"
"22",2021-12-14,3.438,3.742,3.983,3.581,"ME"
"23",2021-12-14,3.18,3.517,3.852,3.499,"MI"
"24",2021-12-14,3.106,3.361,3.677,3.473,"MN"
"25",2021-12-14,2.948,3.217,3.484,3.269,"MO"
"26",2021-12-14,2.979,3.284,3.614,3.283,"MS"
"27",2021-12-14,3.389,3.648,3.903,3.728,"MT"
"28",2021-12-14,3.113,3.48,3.829,3.48,"NC"
"29",2021-12-14,3.106,3.299,3.55,3.529,"ND"
"30",2021-12-14,3.128,3.239,3.612,3.363,"NE"
"31",2021-12-14,3.319,3.648,3.915,3.492,"NH"
"32",2021-12-14,3.417,3.792,3.967,3.668,"NJ"
"33",2021-12-14,3.283,3.586,3.845,3.598,"NM"
"34",2021-12-14,3.883,4.106,4.294,3.972,"NV"
"35",2021-12-14,3.524,3.829,4.063,3.737,"NY"
"36",2021-12-14,3.09,3.422,3.754,3.671,"OH"
"37",2021-12-14,2.894,3.154,3.369,3.146,"OK"
"38",2021-12-14,3.784,3.951,4.145,3.812,"OR"
"39",2021-12-14,3.56,3.887,4.165,3.948,"PA"
"40",2021-12-14,3.394,3.752,3.985,3.582,"RI"
"41",2021-12-14,2.997,3.365,3.691,3.362,"SC"
"42",2021-12-14,3.233,3.342,3.712,3.49,"SD"
"43",2021-12-14,3.025,3.371,3.712,3.412,"TN"
"44",2021-12-14,2.903,3.236,3.529,3.204,"TX"
"45",2021-12-14,3.577,3.777,3.961,3.953,"UT"
"46",2021-12-14,3.195,3.586,3.909,3.514,"VA"
"47",2021-12-14,3.383,3.657,3.917,3.576,"VT"
"48",2021-12-14,3.871,4.089,4.261,3.877,"WA"
"49",2021-12-14,3.017,3.372,3.749,3.387,"WI"
"50",2021-12-14,3.287,3.575,3.872,3.663,"WV"
"51",2021-12-14,3.381,3.622,3.87,3.713,"WY"
