"","date","regular","mid","premium","diesel","state"
"1",2024-01-28,3.519,3.707,3.905,3.874,"AK"
"2",2024-01-28,2.826,3.245,3.626,3.758,"AL"
"3",2024-01-28,2.687,3.086,3.454,3.571,"AR"
"4",2024-01-28,3.171,3.493,3.782,3.869,"AZ"
"5",2024-01-28,4.501,4.707,4.872,5.277,"CA"
"6",2024-01-28,2.75,3.115,3.429,3.478,"CO"
"7",2024-01-28,3.179,3.753,4.152,4.225,"CT"
"8",2024-01-28,3.32,3.996,4.288,4.344,"DC"
"9",2024-01-28,3.158,3.647,3.952,3.95,"DE"
"10",2024-01-28,3.152,3.565,3.894,3.965,"FL"
"11",2024-01-28,3.027,3.465,3.86,3.949,"GA"
"12",2024-01-28,4.673,4.928,5.141,5.585,"HI"
"13",2024-01-28,2.764,3.083,3.548,3.579,"IA"
"14",2024-01-28,2.9,3.09,3.326,3.768,"ID"
"15",2024-01-28,3.221,3.707,4.148,3.843,"IL"
"16",2024-01-28,2.955,3.455,3.914,3.822,"IN"
"17",2024-01-28,2.663,2.973,3.292,3.557,"KS"
"18",2024-01-28,2.795,3.265,3.671,3.655,"KY"
"19",2024-01-28,2.796,3.186,3.567,3.616,"LA"
"20",2024-01-28,3.124,3.694,4.049,4.152,"MA"
"21",2024-01-28,3.187,3.742,4.043,4.032,"MD"
"22",2024-01-28,3.168,3.583,3.99,4.323,"ME"
"23",2024-01-28,2.957,3.459,3.953,3.829,"MI"
"24",2024-01-28,2.832,3.173,3.567,3.732,"MN"
"25",2024-01-28,2.641,2.97,3.285,3.462,"MO"
"26",2024-01-28,2.701,3.092,3.471,3.568,"MS"
"27",2024-01-28,2.834,3.109,3.417,3.515,"MT"
"28",2024-01-28,2.924,3.345,3.725,3.857,"NC"
"29",2024-01-28,2.769,3.062,3.458,3.736,"ND"
"30",2024-01-28,2.844,3.047,3.526,3.534,"NE"
"31",2024-01-28,3.05,3.532,3.956,4.132,"NH"
"32",2024-01-28,3.133,3.712,3.992,4.021,"NJ"
"33",2024-01-28,2.88,3.258,3.549,3.718,"NM"
"34",2024-01-28,3.78,4.027,4.274,4.043,"NV"
"35",2024-01-28,3.262,3.768,4.163,4.402,"NY"
"36",2024-01-28,2.979,3.444,3.909,3.755,"OH"
"37",2024-01-28,2.671,3.023,3.289,3.391,"OK"
"38",2024-01-28,3.615,3.813,4.046,4.172,"OR"
"39",2024-01-28,3.351,3.721,4.007,4.46,"PA"
"40",2024-01-28,3.045,3.69,4.034,4.187,"RI"
"41",2024-01-28,2.891,3.321,3.675,3.727,"SC"
"42",2024-01-28,2.821,3.001,3.479,3.583,"SD"
"43",2024-01-28,2.789,3.204,3.571,3.672,"TN"
"44",2024-01-28,2.766,3.194,3.53,3.497,"TX"
"45",2024-01-28,2.65,2.873,3.081,3.552,"UT"
"46",2024-01-28,3.012,3.46,3.821,3.896,"VA"
"47",2024-01-28,3.19,3.747,4.149,4.224,"VT"
"48",2024-01-28,3.951,4.195,4.403,4.733,"WA"
"49",2024-01-28,2.747,3.209,3.633,3.583,"WI"
"50",2024-01-28,2.923,3.291,3.657,3.884,"WV"
"51",2024-01-28,2.643,2.914,3.198,3.66,"WY"
