"","date","regular","mid","premium","diesel","state"
"1",2023-11-07,4.155,4.407,4.576,4.516,"AK"
"2",2023-11-07,2.993,3.396,3.774,4.085,"AL"
"3",2023-11-07,3.005,3.399,3.768,4.142,"AR"
"4",2023-11-07,3.84,4.152,4.44,4.527,"AZ"
"5",2023-11-07,5.138,5.359,5.516,6.037,"CA"
"6",2023-11-07,3.403,3.792,4.086,4.459,"CO"
"7",2023-11-07,3.503,4.096,4.489,4.531,"CT"
"8",2023-11-07,3.623,4.24,4.574,4.561,"DC"
"9",2023-11-07,3.056,3.609,3.917,4.198,"DE"
"10",2023-11-07,3.203,3.6,3.924,4.22,"FL"
"11",2023-11-07,2.893,3.324,3.711,4.002,"GA"
"12",2023-11-07,4.752,4.98,5.207,5.7,"HI"
"13",2023-11-07,3.084,3.435,3.86,4.397,"IA"
"14",2023-11-07,3.822,4.057,4.292,4.613,"ID"
"15",2023-11-07,3.522,4.019,4.451,4.266,"IL"
"16",2023-11-07,3.241,3.747,4.203,4.328,"IN"
"17",2023-11-07,3.19,3.487,3.817,4.436,"KS"
"18",2023-11-07,3.055,3.529,3.935,4.133,"KY"
"19",2023-11-07,2.971,3.383,3.746,3.992,"LA"
"20",2023-11-07,3.507,4.084,4.42,4.453,"MA"
"21",2023-11-07,3.282,3.838,4.153,4.324,"MD"
"22",2023-11-07,3.489,3.914,4.336,4.464,"ME"
"23",2023-11-07,3.43,3.938,4.43,4.278,"MI"
"24",2023-11-07,3.273,3.611,4.014,4.599,"MN"
"25",2023-11-07,3.065,3.406,3.729,4.243,"MO"
"26",2023-11-07,2.899,3.289,3.653,3.933,"MS"
"27",2023-11-07,3.577,3.85,4.159,4.338,"MT"
"28",2023-11-07,3.101,3.507,3.889,4.175,"NC"
"29",2023-11-07,3.415,3.71,4.072,4.518,"ND"
"30",2023-11-07,3.29,3.522,3.954,4.452,"NE"
"31",2023-11-07,3.382,3.873,4.285,4.34,"NH"
"32",2023-11-07,3.345,3.962,4.231,4.453,"NJ"
"33",2023-11-07,3.27,3.631,3.911,4.37,"NM"
"34",2023-11-07,4.466,4.738,4.968,4.83,"NV"
"35",2023-11-07,3.698,4.204,4.575,4.674,"NY"
"36",2023-11-07,3.136,3.604,4.066,4.234,"OH"
"37",2023-11-07,3.011,3.335,3.624,4.269,"OK"
"38",2023-11-07,4.263,4.487,4.718,4.868,"OR"
"39",2023-11-07,3.653,4.02,4.314,4.739,"PA"
"40",2023-11-07,3.438,4.066,4.411,4.465,"RI"
"41",2023-11-07,2.97,3.376,3.734,4.078,"SC"
"42",2023-11-07,3.383,3.535,4.056,4.342,"SD"
"43",2023-11-07,3.015,3.416,3.797,4.106,"TN"
"44",2023-11-07,2.873,3.281,3.62,3.894,"TX"
"45",2023-11-07,3.627,3.855,4.056,4.419,"UT"
"46",2023-11-07,3.206,3.65,4.004,4.225,"VA"
"47",2023-11-07,3.587,4.092,4.485,4.474,"VT"
"48",2023-11-07,4.588,4.854,5.04,5.362,"WA"
"49",2023-11-07,3.132,3.593,4.019,4.106,"WI"
"50",2023-11-07,3.284,3.629,3.988,4.202,"WV"
"51",2023-11-07,3.489,3.742,4.028,4.592,"WY"
