"","date","regular","mid","premium","diesel","state"
"1",2021-12-06,3.713,3.882,4.079,3.563,"AK"
"2",2021-12-06,3.091,3.433,3.763,3.419,"AL"
"3",2021-12-06,2.977,3.287,3.576,3.355,"AR"
"4",2021-12-06,3.775,4.037,4.297,4.051,"AZ"
"5",2021-12-06,4.689,4.879,5.005,4.835,"CA"
"6",2021-12-06,3.402,3.735,4.016,3.421,"CO"
"7",2021-12-06,3.539,3.833,4.052,3.694,"CT"
"8",2021-12-06,3.451,3.952,4.076,3.569,"DC"
"9",2021-12-06,3.321,3.706,3.972,3.652,"DE"
"10",2021-12-06,3.295,3.658,3.964,3.534,"FL"
"11",2021-12-06,3.179,3.518,3.851,3.491,"GA"
"12",2021-12-06,4.334,4.559,4.795,4.627,"HI"
"13",2021-12-06,3.068,3.26,3.635,3.363,"IA"
"14",2021-12-06,3.655,3.848,4.023,3.971,"ID"
"15",2021-12-06,3.506,3.879,4.26,3.607,"IL"
"16",2021-12-06,3.192,3.549,3.872,3.668,"IN"
"17",2021-12-06,2.99,3.239,3.49,3.324,"KS"
"18",2021-12-06,3.025,3.371,3.677,3.38,"KY"
"19",2021-12-06,3.08,3.394,3.704,3.276,"LA"
"20",2021-12-06,3.408,3.692,3.911,3.57,"MA"
"21",2021-12-06,3.339,3.762,4.029,3.624,"MD"
"22",2021-12-06,3.442,3.744,4.001,3.584,"ME"
"23",2021-12-06,3.243,3.588,3.921,3.509,"MI"
"24",2021-12-06,3.133,3.38,3.695,3.487,"MN"
"25",2021-12-06,2.982,3.253,3.519,3.297,"MO"
"26",2021-12-06,3.006,3.322,3.64,3.28,"MS"
"27",2021-12-06,3.395,3.66,3.919,3.731,"MT"
"28",2021-12-06,3.153,3.517,3.865,3.498,"NC"
"29",2021-12-06,3.143,3.353,3.604,3.543,"ND"
"30",2021-12-06,3.14,3.272,3.623,3.385,"NE"
"31",2021-12-06,3.337,3.657,3.929,3.507,"NH"
"32",2021-12-06,3.427,3.784,3.969,3.682,"NJ"
"33",2021-12-06,3.32,3.621,3.88,3.613,"NM"
"34",2021-12-06,3.917,4.15,4.325,4.011,"NV"
"35",2021-12-06,3.541,3.837,4.073,3.748,"NY"
"36",2021-12-06,3.135,3.467,3.804,3.688,"OH"
"37",2021-12-06,2.919,3.186,3.41,3.187,"OK"
"38",2021-12-06,3.782,3.962,4.149,3.803,"OR"
"39",2021-12-06,3.571,3.902,4.177,3.955,"PA"
"40",2021-12-06,3.403,3.761,4.014,3.6,"RI"
"41",2021-12-06,3.042,3.4,3.725,3.378,"SC"
"42",2021-12-06,3.254,3.4,3.732,3.496,"SD"
"43",2021-12-06,3.061,3.405,3.739,3.425,"TN"
"44",2021-12-06,2.949,3.277,3.572,3.236,"TX"
"45",2021-12-06,3.625,3.829,4.014,4.002,"UT"
"46",2021-12-06,3.224,3.611,3.938,3.532,"VA"
"47",2021-12-06,3.401,3.663,3.929,3.583,"VT"
"48",2021-12-06,3.871,4.091,4.258,3.87,"WA"
"49",2021-12-06,3.044,3.398,3.78,3.41,"WI"
"50",2021-12-06,3.31,3.589,3.885,3.675,"WV"
"51",2021-12-06,3.421,3.642,3.901,3.743,"WY"
