"","date","regular","mid","premium","diesel","state"
"1",2021-11-29,3.71,3.873,4.041,3.561,"AK"
"2",2021-11-29,3.143,3.475,3.805,3.443,"AL"
"3",2021-11-29,3.019,3.316,3.615,3.389,"AR"
"4",2021-11-29,3.772,4.031,4.289,4.039,"AZ"
"5",2021-11-29,4.711,4.897,5.023,4.849,"CA"
"6",2021-11-29,3.449,3.778,4.068,3.451,"CO"
"7",2021-11-29,3.555,3.849,4.065,3.694,"CT"
"8",2021-11-29,3.564,4.002,4.197,3.773,"DC"
"9",2021-11-29,3.336,3.708,3.972,3.666,"DE"
"10",2021-11-29,3.339,3.696,4.002,3.552,"FL"
"11",2021-11-29,3.217,3.543,3.88,3.507,"GA"
"12",2021-11-29,4.353,4.559,4.793,4.643,"HI"
"13",2021-11-29,3.14,3.294,3.707,3.418,"IA"
"14",2021-11-29,3.679,3.862,4.05,3.991,"ID"
"15",2021-11-29,3.54,3.897,4.279,3.622,"IL"
"16",2021-11-29,3.267,3.603,3.922,3.683,"IN"
"17",2021-11-29,3.038,3.275,3.536,3.364,"KS"
"18",2021-11-29,3.059,3.378,3.684,3.404,"KY"
"19",2021-11-29,3.115,3.42,3.735,3.309,"LA"
"20",2021-11-29,3.423,3.692,3.924,3.578,"MA"
"21",2021-11-29,3.368,3.783,4.045,3.649,"MD"
"22",2021-11-29,3.461,3.755,4.022,3.597,"ME"
"23",2021-11-29,3.311,3.642,3.971,3.528,"MI"
"24",2021-11-29,3.155,3.394,3.723,3.494,"MN"
"25",2021-11-29,3.035,3.294,3.562,3.326,"MO"
"26",2021-11-29,3.043,3.351,3.684,3.305,"MS"
"27",2021-11-29,3.41,3.657,3.918,3.726,"MT"
"28",2021-11-29,3.194,3.547,3.894,3.511,"NC"
"29",2021-11-29,3.177,3.408,3.641,3.537,"ND"
"30",2021-11-29,3.179,3.304,3.689,3.425,"NE"
"31",2021-11-29,3.365,3.668,3.932,3.52,"NH"
"32",2021-11-29,3.447,3.798,3.975,3.692,"NJ"
"33",2021-11-29,3.347,3.648,3.919,3.635,"NM"
"34",2021-11-29,3.961,4.188,4.375,4,"NV"
"35",2021-11-29,3.563,3.85,4.088,3.755,"NY"
"36",2021-11-29,3.193,3.512,3.847,3.702,"OH"
"37",2021-11-29,2.948,3.212,3.442,3.246,"OK"
"38",2021-11-29,3.79,3.967,4.162,3.815,"OR"
"39",2021-11-29,3.591,3.911,4.205,3.968,"PA"
"40",2021-11-29,3.422,3.76,4.008,3.61,"RI"
"41",2021-11-29,3.093,3.442,3.766,3.413,"SC"
"42",2021-11-29,3.268,3.417,3.77,3.517,"SD"
"43",2021-11-29,3.097,3.427,3.769,3.439,"TN"
"44",2021-11-29,2.98,3.298,3.591,3.271,"TX"
"45",2021-11-29,3.668,3.873,4.057,4.037,"UT"
"46",2021-11-29,3.249,3.627,3.954,3.546,"VA"
"47",2021-11-29,3.444,3.694,3.965,3.608,"VT"
"48",2021-11-29,3.878,4.069,4.255,3.873,"WA"
"49",2021-11-29,3.104,3.449,3.829,3.437,"WI"
"50",2021-11-29,3.327,3.608,3.904,3.692,"WV"
"51",2021-11-29,3.444,3.698,3.93,3.749,"WY"
