"","date","regular","mid","premium","diesel","state"
"1",2022-04-10,4.679,4.861,5.052,5.15,"AK"
"2",2022-04-10,3.872,4.258,4.598,4.924,"AL"
"3",2022-04-10,3.718,4.042,4.339,4.763,"AR"
"4",2022-04-10,4.603,4.905,5.157,5.04,"AZ"
"5",2022-04-10,5.765,5.98,6.111,6.314,"CA"
"6",2022-04-10,3.957,4.297,4.595,4.879,"CO"
"7",2022-04-10,3.928,4.315,4.545,5.112,"CT"
"8",2022-04-10,4.233,4.718,4.922,5.266,"DC"
"9",2022-04-10,3.991,4.457,4.707,5.037,"DE"
"10",2022-04-10,4.079,4.484,4.793,5.093,"FL"
"11",2022-04-10,3.769,4.176,4.525,4.789,"GA"
"12",2022-04-10,5.233,5.441,5.69,5.634,"HI"
"13",2022-04-10,3.813,3.984,4.393,4.745,"IA"
"14",2022-04-10,4.403,4.617,4.822,5.165,"ID"
"15",2022-04-10,4.357,4.753,5.144,4.918,"IL"
"16",2022-04-10,3.993,4.364,4.695,4.925,"IN"
"17",2022-04-10,3.688,3.951,4.219,4.704,"KS"
"18",2022-04-10,3.861,4.229,4.555,4.951,"KY"
"19",2022-04-10,3.903,4.252,4.577,4.857,"LA"
"20",2022-04-10,4.12,4.488,4.719,5.13,"MA"
"21",2022-04-10,3.743,4.224,4.487,4.651,"MD"
"22",2022-04-10,4.102,4.472,4.741,5.201,"ME"
"23",2022-04-10,3.948,4.324,4.666,4.904,"MI"
"24",2022-04-10,3.839,4.105,4.439,4.868,"MN"
"25",2022-04-10,3.676,3.96,4.241,4.689,"MO"
"26",2022-04-10,3.82,4.146,4.492,4.84,"MS"
"27",2022-04-10,4.043,4.315,4.594,5.038,"MT"
"28",2022-04-10,3.869,4.263,4.623,4.971,"NC"
"29",2022-04-10,3.868,4.109,4.347,4.834,"ND"
"30",2022-04-10,3.801,3.915,4.297,4.749,"NE"
"31",2022-04-10,4.042,4.457,4.723,5.089,"NH"
"32",2022-04-10,4.097,4.528,4.716,5.213,"NJ"
"33",2022-04-10,4.063,4.382,4.644,4.982,"NM"
"34",2022-04-10,5.113,5.357,5.548,5.29,"NV"
"35",2022-04-10,4.231,4.58,4.817,5.275,"NY"
"36",2022-04-10,3.863,4.226,4.56,4.956,"OH"
"37",2022-04-10,3.685,3.989,4.196,4.687,"OK"
"38",2022-04-10,4.657,4.849,5.055,5.391,"OR"
"39",2022-04-10,4.219,4.591,4.88,5.38,"PA"
"40",2022-04-10,4.029,4.438,4.684,5.045,"RI"
"41",2022-04-10,3.762,4.146,4.488,4.877,"SC"
"42",2022-04-10,3.848,3.962,4.361,4.808,"SD"
"43",2022-04-10,3.897,4.274,4.618,4.939,"TN"
"44",2022-04-10,3.722,4.075,4.379,4.758,"TX"
"45",2022-04-10,4.505,4.709,4.902,5.173,"UT"
"46",2022-04-10,3.988,4.427,4.744,4.991,"VA"
"47",2022-04-10,4.111,4.495,4.767,5.107,"VT"
"48",2022-04-10,4.679,4.906,5.094,5.519,"WA"
"49",2022-04-10,3.776,4.172,4.548,4.737,"WI"
"50",2022-04-10,4.003,4.306,4.595,4.992,"WV"
"51",2022-04-10,4.092,4.314,4.576,5.038,"WY"
