"","date","regular","mid","premium","diesel","state"
"1",2023-01-11,3.745,3.917,4.159,4.585,"AK"
"2",2023-01-11,3.032,3.42,3.786,4.465,"AL"
"3",2023-01-11,2.952,3.308,3.656,4.141,"AR"
"4",2023-01-11,3.408,3.69,3.969,4.601,"AZ"
"5",2023-01-11,4.419,4.619,4.77,5.624,"CA"
"6",2023-01-11,3.129,3.458,3.756,4.294,"CO"
"7",2023-01-11,3.165,3.769,4.203,5.055,"CT"
"8",2023-01-11,3.46,4.055,4.407,5.048,"DC"
"9",2023-01-11,3.234,3.691,3.94,4.294,"DE"
"10",2023-01-11,3.277,3.669,3.997,4.766,"FL"
"11",2023-01-11,2.877,3.264,3.646,4.537,"GA"
"12",2023-01-11,5.004,5.243,5.465,6.049,"HI"
"13",2023-01-11,3.146,3.395,3.878,4.202,"IA"
"14",2023-01-11,3.394,3.624,3.842,4.861,"ID"
"15",2023-01-11,3.45,3.866,4.305,4.519,"IL"
"16",2023-01-11,3.216,3.655,4.078,4.835,"IN"
"17",2023-01-11,2.904,3.198,3.518,4.026,"KS"
"18",2023-01-11,2.96,3.386,3.752,4.513,"KY"
"19",2023-01-11,2.934,3.318,3.675,4.261,"LA"
"20",2023-01-11,3.309,3.92,4.259,5.117,"MA"
"21",2023-01-11,3.326,3.83,4.081,4.554,"MD"
"22",2023-01-11,3.361,3.758,4.114,5.411,"ME"
"23",2023-01-11,3.291,3.755,4.215,4.727,"MI"
"24",2023-01-11,3.132,3.413,3.782,4.334,"MN"
"25",2023-01-11,2.93,3.214,3.548,4.109,"MO"
"26",2023-01-11,2.886,3.26,3.615,4.293,"MS"
"27",2023-01-11,2.996,3.258,3.554,4.404,"MT"
"28",2023-01-11,3.122,3.504,3.863,4.632,"NC"
"29",2023-01-11,3.11,3.37,3.701,4.381,"ND"
"30",2023-01-11,3.107,3.285,3.737,4.132,"NE"
"31",2023-01-11,3.201,3.696,4.091,5.056,"NH"
"32",2023-01-11,3.281,3.889,4.159,4.86,"NJ"
"33",2023-01-11,3.092,3.429,3.702,4.322,"NM"
"34",2023-01-11,3.952,4.193,4.415,4.806,"NV"
"35",2023-01-11,3.441,3.923,4.282,5.312,"NY"
"36",2023-01-11,3.26,3.68,4.09,4.829,"OH"
"37",2023-01-11,2.921,3.242,3.493,3.886,"OK"
"38",2023-01-11,3.689,3.891,4.1,4.761,"OR"
"39",2023-01-11,3.643,4.048,4.348,5.335,"PA"
"40",2023-01-11,3.236,3.911,4.235,5.128,"RI"
"41",2023-01-11,2.992,3.374,3.721,4.448,"SC"
"42",2023-01-11,3.216,3.384,3.82,4.295,"SD"
"43",2023-01-11,2.968,3.344,3.704,4.392,"TN"
"44",2023-01-11,2.84,3.224,3.557,4.091,"TX"
"45",2023-01-11,3.237,3.443,3.641,4.896,"UT"
"46",2023-01-11,3.169,3.588,3.914,4.756,"VA"
"47",2023-01-11,3.405,3.967,4.364,4.997,"VT"
"48",2023-01-11,3.945,4.154,4.35,4.982,"WA"
"49",2023-01-11,3.108,3.491,3.943,4.002,"WI"
"50",2023-01-11,3.177,3.49,3.814,4.912,"WV"
"51",2023-01-11,3.111,3.332,3.588,4.54,"WY"
