"","date","regular","mid","premium","diesel","state"
"1",2022-03-13,4.732,4.896,5.061,5.077,"AK"
"2",2022-03-13,4.151,4.489,4.825,5.125,"AL"
"3",2022-03-13,3.899,4.213,4.501,4.83,"AR"
"4",2022-03-13,4.598,4.871,5.129,5.153,"AZ"
"5",2022-03-13,5.74,5.933,6.068,6.29,"CA"
"6",2022-03-13,3.973,4.306,4.609,4.649,"CO"
"7",2022-03-13,4.47,4.756,4.982,5.308,"CT"
"8",2022-03-13,4.492,4.919,5.155,5.405,"DC"
"9",2022-03-13,4.216,4.604,4.848,5.061,"DE"
"10",2022-03-13,4.347,4.705,5.008,5.124,"FL"
"11",2022-03-13,4.29,4.639,4.978,5.224,"GA"
"12",2022-03-13,4.959,5.128,5.385,5.194,"HI"
"13",2022-03-13,3.916,4.066,4.487,4.771,"IA"
"14",2022-03-13,4.362,4.546,4.756,5.003,"ID"
"15",2022-03-13,4.565,4.933,5.325,4.949,"IL"
"16",2022-03-13,4.24,4.577,4.899,4.972,"IN"
"17",2022-03-13,3.822,4.091,4.342,4.664,"KS"
"18",2022-03-13,4.032,4.372,4.682,4.946,"KY"
"19",2022-03-13,4.152,4.472,4.791,4.99,"LA"
"20",2022-03-13,4.358,4.652,4.874,5.211,"MA"
"21",2022-03-13,4.273,4.679,4.943,5.187,"MD"
"22",2022-03-13,4.266,4.551,4.831,5.197,"ME"
"23",2022-03-13,4.24,4.566,4.899,4.953,"MI"
"24",2022-03-13,3.955,4.195,4.53,4.89,"MN"
"25",2022-03-13,3.845,4.123,4.395,4.765,"MO"
"26",2022-03-13,4,4.313,4.645,4.976,"MS"
"27",2022-03-13,4.016,4.277,4.552,4.793,"MT"
"28",2022-03-13,4.184,4.53,4.882,5.107,"NC"
"29",2022-03-13,3.907,4.139,4.377,4.718,"ND"
"30",2022-03-13,3.898,4.004,4.388,4.731,"NE"
"31",2022-03-13,4.28,4.595,4.873,5.171,"NH"
"32",2022-03-13,4.341,4.692,4.876,5.234,"NJ"
"33",2022-03-13,4.188,4.502,4.774,5.071,"NM"
"34",2022-03-13,4.946,5.153,5.355,5.213,"NV"
"35",2022-03-13,4.453,4.755,4.993,5.33,"NY"
"36",2022-03-13,4.079,4.407,4.742,5.013,"OH"
"37",2022-03-13,3.862,4.142,4.372,4.776,"OK"
"38",2022-03-13,4.734,4.922,5.124,5.367,"OR"
"39",2022-03-13,4.427,4.767,5.049,5.441,"PA"
"40",2022-03-13,4.354,4.699,4.936,5.217,"RI"
"41",2022-03-13,4.072,4.415,4.744,5.063,"SC"
"42",2022-03-13,3.976,4.101,4.492,4.694,"SD"
"43",2022-03-13,4.116,4.465,4.805,5.062,"TN"
"44",2022-03-13,4.001,4.337,4.642,4.973,"TX"
"45",2022-03-13,4.362,4.558,4.753,5.022,"UT"
"46",2022-03-13,4.234,4.61,4.933,5.11,"VA"
"47",2022-03-13,4.304,4.582,4.849,5.114,"VT"
"48",2022-03-13,4.737,4.946,5.138,5.396,"WA"
"49",2022-03-13,4.029,4.375,4.76,4.879,"WI"
"50",2022-03-13,4.118,4.402,4.696,5.063,"WV"
"51",2022-03-13,4.02,4.255,4.517,4.794,"WY"
