"","date","regular","mid","premium","diesel","state"
"1",2022-02-01,3.772,3.916,4.128,3.848,"AK"
"2",2022-02-01,3.093,3.428,3.763,3.551,"AL"
"3",2022-02-01,3.039,3.334,3.635,3.48,"AR"
"4",2022-02-01,3.561,3.848,4.105,3.863,"AZ"
"5",2022-02-01,4.638,4.831,4.959,4.872,"CA"
"6",2022-02-01,3.305,3.629,3.923,3.457,"CO"
"7",2022-02-01,3.52,3.82,4.039,3.821,"CT"
"8",2022-02-01,3.596,4.025,4.225,3.927,"DC"
"9",2022-02-01,3.279,3.672,3.923,3.746,"DE"
"10",2022-02-01,3.402,3.76,4.063,3.727,"FL"
"11",2022-02-01,3.204,3.549,3.883,3.639,"GA"
"12",2022-02-01,4.397,4.601,4.851,4.721,"HI"
"13",2022-02-01,3.192,3.325,3.751,3.55,"IA"
"14",2022-02-01,3.527,3.713,3.913,3.873,"ID"
"15",2022-02-01,3.545,3.899,4.285,3.708,"IL"
"16",2022-02-01,3.248,3.577,3.894,3.718,"IN"
"17",2022-02-01,3.086,3.34,3.591,3.479,"KS"
"18",2022-02-01,3.084,3.392,3.704,3.514,"KY"
"19",2022-02-01,3.119,3.439,3.753,3.434,"LA"
"20",2022-02-01,3.4,3.69,3.906,3.723,"MA"
"21",2022-02-01,3.313,3.734,3.999,3.741,"MD"
"22",2022-02-01,3.438,3.737,3.989,3.844,"ME"
"23",2022-02-01,3.285,3.571,3.906,3.678,"MI"
"24",2022-02-01,3.211,3.431,3.772,3.633,"MN"
"25",2022-02-01,3.074,3.328,3.6,3.398,"MO"
"26",2022-02-01,3.02,3.334,3.657,3.407,"MS"
"27",2022-02-01,3.396,3.649,3.918,3.725,"MT"
"28",2022-02-01,3.156,3.512,3.862,3.612,"NC"
"29",2022-02-01,3.245,3.463,3.693,3.677,"ND"
"30",2022-02-01,3.193,3.301,3.665,3.511,"NE"
"31",2022-02-01,3.316,3.635,3.909,3.715,"NH"
"32",2022-02-01,3.434,3.807,3.977,3.832,"NJ"
"33",2022-02-01,3.282,3.59,3.847,3.621,"NM"
"34",2022-02-01,3.805,4.034,4.231,3.928,"NV"
"35",2022-02-01,3.555,3.848,4.081,3.929,"NY"
"36",2022-02-01,3.118,3.445,3.778,3.684,"OH"
"37",2022-02-01,3.05,3.317,3.537,3.374,"OK"
"38",2022-02-01,3.923,4.097,4.28,4.131,"OR"
"39",2022-02-01,3.547,3.872,4.145,4.034,"PA"
"40",2022-02-01,3.385,3.745,3.973,3.734,"RI"
"41",2022-02-01,3.1,3.456,3.783,3.553,"SC"
"42",2022-02-01,3.249,3.347,3.72,3.651,"SD"
"43",2022-02-01,3.105,3.444,3.772,3.562,"TN"
"44",2022-02-01,3.039,3.364,3.656,3.418,"TX"
"45",2022-02-01,3.377,3.574,3.757,3.796,"UT"
"46",2022-02-01,3.202,3.588,3.91,3.604,"VA"
"47",2022-02-01,3.434,3.695,3.956,3.844,"VT"
"48",2022-02-01,3.955,4.175,4.35,4.183,"WA"
"49",2022-02-01,3.161,3.47,3.877,3.556,"WI"
"50",2022-02-01,3.198,3.47,3.776,3.632,"WV"
"51",2022-02-01,3.324,3.531,3.799,3.721,"WY"
