"","date","regular","mid","premium","diesel","state"
"1",2023-06-08,3.976,4.133,4.337,4.15,"AK"
"2",2023-06-08,3.11,3.498,3.869,3.68,"AL"
"3",2023-06-08,3.112,3.497,3.858,3.678,"AR"
"4",2023-06-08,4.354,4.692,4.965,4.338,"AZ"
"5",2023-06-08,4.876,5.08,5.231,5.064,"CA"
"6",2023-06-08,3.477,3.846,4.131,3.938,"CO"
"7",2023-06-08,3.636,4.098,4.487,4.148,"CT"
"8",2023-06-08,3.664,4.16,4.573,4.216,"DC"
"9",2023-06-08,3.405,3.862,4.133,3.675,"DE"
"10",2023-06-08,3.318,3.721,4.044,3.732,"FL"
"11",2023-06-08,3.272,3.673,4.055,3.807,"GA"
"12",2023-06-08,4.746,4.962,5.238,5.772,"HI"
"13",2023-06-08,3.366,3.627,4.094,3.667,"IA"
"14",2023-06-08,3.957,4.163,4.405,3.997,"ID"
"15",2023-06-08,3.925,4.41,4.832,3.971,"IL"
"16",2023-06-08,3.633,4.068,4.516,4.02,"IN"
"17",2023-06-08,3.249,3.539,3.847,3.637,"KS"
"18",2023-06-08,3.324,3.775,4.177,3.809,"KY"
"19",2023-06-08,3.095,3.482,3.83,3.522,"LA"
"20",2023-06-08,3.526,4.033,4.374,4.264,"MA"
"21",2023-06-08,3.431,3.954,4.217,3.791,"MD"
"22",2023-06-08,3.564,3.947,4.353,4.232,"ME"
"23",2023-06-08,3.625,4.056,4.534,3.973,"MI"
"24",2023-06-08,3.471,3.767,4.158,3.821,"MN"
"25",2023-06-08,3.186,3.492,3.811,3.571,"MO"
"26",2023-06-08,2.966,3.338,3.689,3.537,"MS"
"27",2023-06-08,3.663,3.963,4.227,4.145,"MT"
"28",2023-06-08,3.321,3.709,4.054,3.73,"NC"
"29",2023-06-08,3.462,3.748,4.054,3.912,"ND"
"30",2023-06-08,3.357,3.535,3.983,3.657,"NE"
"31",2023-06-08,3.477,3.894,4.299,4.167,"NH"
"32",2023-06-08,3.497,4.02,4.276,3.724,"NJ"
"33",2023-06-08,3.455,3.792,4.072,4.071,"NM"
"34",2023-06-08,4.262,4.51,4.736,4.287,"NV"
"35",2023-06-08,3.697,4.139,4.498,4.515,"NY"
"36",2023-06-08,3.579,3.965,4.405,3.898,"OH"
"37",2023-06-08,3.189,3.506,3.764,3.484,"OK"
"38",2023-06-08,4.339,4.524,4.747,4.419,"OR"
"39",2023-06-08,3.658,4.037,4.31,4.368,"PA"
"40",2023-06-08,3.502,4.116,4.441,4.253,"RI"
"41",2023-06-08,3.177,3.568,3.929,3.637,"SC"
"42",2023-06-08,3.468,3.611,4.084,3.75,"SD"
"43",2023-06-08,3.161,3.552,3.907,3.635,"TN"
"44",2023-06-08,3.107,3.5,3.83,3.332,"TX"
"45",2023-06-08,4.119,4.347,4.555,3.983,"UT"
"46",2023-06-08,3.305,3.714,4.042,3.774,"VA"
"47",2023-06-08,3.584,4.006,4.44,3.951,"VT"
"48",2023-06-08,4.74,4.948,5.146,4.933,"WA"
"49",2023-06-08,3.497,3.891,4.351,3.666,"WI"
"50",2023-06-08,3.419,3.735,4.027,3.925,"WV"
"51",2023-06-08,3.532,3.797,4.041,4.161,"WY"
