"","date","regular","mid","premium","diesel","state"
"1",2022-01-08,3.725,3.882,4.08,3.627,"AK"
"2",2022-01-08,2.994,3.343,3.651,3.382,"AL"
"3",2022-01-08,2.934,3.241,3.535,3.318,"AR"
"4",2022-01-08,3.604,3.897,4.145,3.876,"AZ"
"5",2022-01-08,4.656,4.849,4.976,4.81,"CA"
"6",2022-01-08,3.306,3.637,3.929,3.384,"CO"
"7",2022-01-08,3.495,3.807,4.021,3.663,"CT"
"8",2022-01-08,3.469,3.951,4.13,3.74,"DC"
"9",2022-01-08,3.223,3.62,3.888,3.556,"DE"
"10",2022-01-08,3.199,3.58,3.884,3.495,"FL"
"11",2022-01-08,3.119,3.474,3.804,3.467,"GA"
"12",2022-01-08,4.338,4.54,4.788,4.656,"HI"
"13",2022-01-08,3.053,3.199,3.598,3.361,"IA"
"14",2022-01-08,3.559,3.76,3.951,3.83,"ID"
"15",2022-01-08,3.463,3.818,4.212,3.56,"IL"
"16",2022-01-08,3.212,3.522,3.837,3.627,"IN"
"17",2022-01-08,2.973,3.234,3.479,3.332,"KS"
"18",2022-01-08,2.976,3.312,3.621,3.353,"KY"
"19",2022-01-08,3.035,3.361,3.659,3.258,"LA"
"20",2022-01-08,3.377,3.673,3.891,3.55,"MA"
"21",2022-01-08,3.262,3.698,3.972,3.558,"MD"
"22",2022-01-08,3.414,3.711,3.959,3.596,"ME"
"23",2022-01-08,3.181,3.512,3.846,3.494,"MI"
"24",2022-01-08,3.085,3.331,3.65,3.484,"MN"
"25",2022-01-08,2.936,3.202,3.474,3.271,"MO"
"26",2022-01-08,2.945,3.264,3.567,3.239,"MS"
"27",2022-01-08,3.385,3.648,3.913,3.726,"MT"
"28",2022-01-08,3.063,3.433,3.782,3.462,"NC"
"29",2022-01-08,3.095,3.296,3.528,3.558,"ND"
"30",2022-01-08,3.107,3.216,3.565,3.386,"NE"
"31",2022-01-08,3.275,3.616,3.877,3.475,"NH"
"32",2022-01-08,3.383,3.759,3.938,3.641,"NJ"
"33",2022-01-08,3.247,3.558,3.817,3.533,"NM"
"34",2022-01-08,3.826,4.053,4.236,3.91,"NV"
"35",2022-01-08,3.485,3.795,4.03,3.731,"NY"
"36",2022-01-08,3.123,3.438,3.771,3.637,"OH"
"37",2022-01-08,2.93,3.186,3.41,3.172,"OK"
"38",2022-01-08,3.89,4.041,4.222,3.952,"OR"
"39",2022-01-08,3.523,3.857,4.129,3.924,"PA"
"40",2022-01-08,3.363,3.724,3.965,3.571,"RI"
"41",2022-01-08,3.018,3.388,3.708,3.347,"SC"
"42",2022-01-08,3.149,3.239,3.598,3.48,"SD"
"43",2022-01-08,3.023,3.363,3.699,3.393,"TN"
"44",2022-01-08,2.906,3.245,3.537,3.19,"TX"
"45",2022-01-08,3.453,3.662,3.839,3.784,"UT"
"46",2022-01-08,3.148,3.538,3.864,3.488,"VA"
"47",2022-01-08,3.358,3.655,3.912,3.581,"VT"
"48",2022-01-08,3.92,4.128,4.309,3.965,"WA"
"49",2022-01-08,3.011,3.349,3.736,3.384,"WI"
"50",2022-01-08,3.204,3.48,3.772,3.602,"WV"
"51",2022-01-08,3.314,3.548,3.81,3.708,"WY"
