"","date","regular","mid","premium","diesel","state"
"1",2023-09-21,4.609,4.805,5.001,4.767,"AK"
"2",2023-09-21,3.409,3.801,4.177,4.322,"AL"
"3",2023-09-21,3.453,3.845,4.213,4.26,"AR"
"4",2023-09-21,4.652,4.96,5.246,5.021,"AZ"
"5",2023-09-21,5.792,6.003,6.161,6.421,"CA"
"6",2023-09-21,3.986,4.366,4.672,4.484,"CO"
"7",2023-09-21,3.857,4.356,4.752,4.62,"CT"
"8",2023-09-21,3.909,4.489,4.854,4.728,"DC"
"9",2023-09-21,3.634,4.134,4.436,4.551,"DE"
"10",2023-09-21,3.653,4.053,4.375,4.585,"FL"
"11",2023-09-21,3.342,3.759,4.144,4.266,"GA"
"12",2023-09-21,4.838,5.044,5.293,5.753,"HI"
"13",2023-09-21,3.793,4.108,4.538,4.32,"IA"
"14",2023-09-21,4.145,4.365,4.604,4.892,"ID"
"15",2023-09-21,3.926,4.423,4.843,4.355,"IL"
"16",2023-09-21,3.67,4.156,4.604,4.515,"IN"
"17",2023-09-21,3.71,4.024,4.328,4.315,"KS"
"18",2023-09-21,3.492,3.953,4.361,4.307,"KY"
"19",2023-09-21,3.389,3.763,4.125,4.225,"LA"
"20",2023-09-21,3.779,4.293,4.64,4.534,"MA"
"21",2023-09-21,3.675,4.219,4.518,4.549,"MD"
"22",2023-09-21,3.831,4.224,4.64,4.495,"ME"
"23",2023-09-21,3.682,4.149,4.643,4.438,"MI"
"24",2023-09-21,3.902,4.219,4.615,4.392,"MN"
"25",2023-09-21,3.647,3.956,4.283,4.229,"MO"
"26",2023-09-21,3.292,3.672,4.025,4.128,"MS"
"27",2023-09-21,4.198,4.503,4.79,4.712,"MT"
"28",2023-09-21,3.499,3.889,4.265,4.311,"NC"
"29",2023-09-21,3.947,4.263,4.622,4.349,"ND"
"30",2023-09-21,3.83,4.013,4.477,4.295,"NE"
"31",2023-09-21,3.729,4.154,4.556,4.433,"NH"
"32",2023-09-21,3.737,4.279,4.543,4.552,"NJ"
"33",2023-09-21,3.837,4.197,4.487,4.474,"NM"
"34",2023-09-21,5.062,5.295,5.544,5.29,"NV"
"35",2023-09-21,3.926,4.394,4.757,4.744,"NY"
"36",2023-09-21,3.577,4.028,4.481,4.419,"OH"
"37",2023-09-21,3.739,4.067,4.338,4.25,"OK"
"38",2023-09-21,4.683,4.901,5.122,5.242,"OR"
"39",2023-09-21,3.927,4.315,4.625,4.79,"PA"
"40",2023-09-21,3.774,4.374,4.704,4.527,"RI"
"41",2023-09-21,3.402,3.797,4.156,4.311,"SC"
"42",2023-09-21,3.918,4.082,4.563,4.391,"SD"
"43",2023-09-21,3.413,3.814,4.177,4.331,"TN"
"44",2023-09-21,3.409,3.804,4.141,4.141,"TX"
"45",2023-09-21,4.257,4.497,4.696,4.942,"UT"
"46",2023-09-21,3.588,4.004,4.351,4.351,"VA"
"47",2023-09-21,3.82,4.25,4.634,4.53,"VT"
"48",2023-09-21,5.04,5.276,5.477,5.72,"WA"
"49",2023-09-21,3.623,4.043,4.488,4.202,"WI"
"50",2023-09-21,3.629,3.975,4.301,4.295,"WV"
"51",2023-09-21,3.955,4.208,4.485,4.648,"WY"
