"","date","regular","mid","premium","diesel","city","state"
"1",2022-02-23,3.815,4.02,4.227,3.91,"Anchorage","AK"
"2",2022-02-23,3.894,4.036,4.16,3.893,"Fairbanks","AK"
"3",2022-02-23,3.788,3.716,3.979,3.622,"Juneau","AK"
"4",2022-02-23,3.263,3.593,3.905,3.863,"Anniston-Oxford","AL"
"5",2022-02-23,3.275,3.581,3.876,3.773,"Auburn","AL"
"6",2022-02-23,3.28,3.614,3.947,3.862,"Birmingham","AL"
"7",2022-02-23,3.365,3.69,4.024,3.823,"Daphne-Fairhope-Foley","AL"
"8",2022-02-23,3.235,3.555,3.886,3.795,"Decatur","AL"
"9",2022-02-23,3.342,3.689,4.015,3.889,"Dothan","AL"
"10",2022-02-23,3.274,3.596,3.947,3.827,"Florence-Muscle Shoals","AL"
"11",2022-02-23,3.219,3.612,3.896,3.816,"Gadsden","AL"
"12",2022-02-23,3.27,3.588,3.881,3.761,"Huntsville","AL"
"13",2022-02-23,3.324,3.681,4.002,3.816,"Mobile","AL"
"14",2022-02-23,3.306,3.674,4.013,3.842,"Montgomery","AL"
"15",2022-02-23,3.298,3.532,3.877,3.83,"Russell County","AL"
"16",2022-02-23,3.278,3.601,3.959,3.819,"Tuscaloosa","AL"
"17",2022-02-23,3.188,3.485,3.747,3.596,"Fayetteville-Springdale-Rogers","AR"
"18",2022-02-23,3.171,3.493,3.719,3.622,"Fort Smith (AR only)","AR"
"19",2022-02-23,3.142,3.429,3.766,3.606,"Hot Springs","AR"
"20",2022-02-23,3.2,3.464,3.749,3.723,"Jonesboro","AR"
"21",2022-02-23,3.161,3.44,3.739,3.629,"Little Rock-North Little Rock","AR"
"22",2022-02-23,3.211,3.544,3.816,3.752,"Pine Bluff","AR"
"23",2022-02-23,3.326,3.632,3.916,3.801,"Texarkana (AR only)","AR"
"24",2022-02-23,3.228,3.556,4.012,3.827,"West Memphis","AR"
"25",2022-02-23,3.804,4.115,4.388,3.867,"East Valley","AZ"
"26",2022-02-23,3.763,3.977,4.205,4.08,"Flagstaff","AZ"
"27",2022-02-23,3.751,4.071,4.294,3.98,"Glendale","AZ"
"28",2022-02-23,3.665,3.827,4.102,4.105,"Lake Havasu-Kingman","AZ"
"29",2022-02-23,3.818,4.101,4.405,3.966,"Peoria","AZ"
"30",2022-02-23,3.732,4.062,4.322,3.935,"Phoenix Proper","AZ"
"31",2022-02-23,3.776,4.097,4.363,3.932,"Phoenix-Mesa","AZ"
"32",2022-02-23,3.565,3.828,4.074,3.9,"Pima County","AZ"
"33",2022-02-23,3.655,3.849,4.077,4.003,"Prescott","AZ"
"34",2022-02-23,3.871,4.19,4.455,3.967,"Scottsdale","AZ"
"35",2022-02-23,3.579,3.857,4.09,3.947,"Sierra Vista-Douglas","AZ"
"36",2022-02-23,3.564,3.826,4.074,3.909,"Tucson","AZ"
"37",2022-02-23,3.776,4.083,4.336,3.973,"West Valley","AZ"
"38",2022-02-23,3.735,4,4.213,4.059,"Yuma","AZ"
"39",2022-02-23,4.667,4.859,5.031,5.053,"Bakersfield","CA"
