"","date","regular","mid","premium","diesel","city","state"
"1",2022-01-30,3.711,3.905,4.141,3.821,"Anchorage","AK"
"2",2022-01-30,3.852,3.981,4.087,3.835,"Fairbanks","AK"
"3",2022-01-30,3.642,3.599,3.721,3.645,"Juneau","AK"
"4",2022-01-30,3.047,3.394,3.7,3.496,"Anniston-Oxford","AL"
"5",2022-01-30,3.054,3.343,3.678,3.49,"Auburn","AL"
"6",2022-01-30,3.074,3.425,3.756,3.518,"Birmingham","AL"
"7",2022-01-30,3.116,3.47,3.795,3.525,"Daphne-Fairhope-Foley","AL"
"8",2022-01-30,3.033,3.352,3.676,3.502,"Decatur","AL"
"9",2022-01-30,3.151,3.484,3.78,3.597,"Dothan","AL"
"10",2022-01-30,3.062,3.385,3.746,3.523,"Florence-Muscle Shoals","AL"
"11",2022-01-30,2.947,3.273,3.675,3.445,"Gadsden","AL"
"12",2022-01-30,3.059,3.377,3.712,3.487,"Huntsville","AL"
"13",2022-01-30,3.092,3.461,3.779,3.524,"Mobile","AL"
"14",2022-01-30,3.091,3.459,3.813,3.542,"Montgomery","AL"
"15",2022-01-30,3.046,3.374,3.7,3.57,"Russell County","AL"
"16",2022-01-30,3.049,3.366,3.726,3.501,"Tuscaloosa","AL"
"17",2022-01-30,3.002,3.3,3.549,3.408,"Fayetteville-Springdale-Rogers","AR"
"18",2022-01-30,2.962,3.297,3.548,3.407,"Fort Smith (AR only)","AR"
"19",2022-01-30,2.971,3.292,3.588,3.352,"Hot Springs","AR"
"20",2022-01-30,3.007,3.361,3.615,3.513,"Jonesboro","AR"
"21",2022-01-30,2.969,3.268,3.577,3.401,"Little Rock-North Little Rock","AR"
"22",2022-01-30,3.002,3.349,3.644,3.494,"Pine Bluff","AR"
"23",2022-01-30,3.093,3.37,3.687,3.573,"Texarkana (AR only)","AR"
"24",2022-01-30,3.107,3.463,3.873,3.665,"West Memphis","AR"
"25",2022-01-30,3.62,3.925,4.202,3.812,"East Valley","AZ"
"26",2022-01-30,3.747,3.962,4.144,3.986,"Flagstaff","AZ"
"27",2022-01-30,3.598,3.913,4.171,3.884,"Glendale","AZ"
"28",2022-01-30,3.469,3.592,3.87,3.882,"Lake Havasu-Kingman","AZ"
"29",2022-01-30,3.657,3.967,4.248,3.912,"Peoria","AZ"
"30",2022-01-30,3.583,3.902,4.173,3.868,"Phoenix Proper","AZ"
"31",2022-01-30,3.623,3.94,4.21,3.868,"Phoenix-Mesa","AZ"
"32",2022-01-30,3.366,3.631,3.889,3.798,"Pima County","AZ"
"33",2022-01-30,3.49,3.678,3.942,3.829,"Prescott","AZ"
"34",2022-01-30,3.757,4.113,4.342,3.924,"Scottsdale","AZ"
"35",2022-01-30,3.477,3.706,3.992,3.757,"Sierra Vista-Douglas","AZ"
