"","date","regular","mid","premium","diesel","city","state"
"1",2023-01-13,3.698,3.962,4.168,4.399,"Anchorage","AK"
"2",2023-01-13,3.337,3.489,3.677,4.963,"Fairbanks","AK"
"3",2023-01-13,4.653,4.732,4.866,4.801,"Juneau","AK"
"4",2023-01-13,2.999,3.333,3.608,4.485,"Anniston-Oxford","AL"
"5",2023-01-13,2.978,3.356,3.63,4.436,"Auburn","AL"
"6",2023-01-13,3.017,3.411,3.768,4.482,"Birmingham","AL"
"7",2023-01-13,3.05,3.433,3.819,4.351,"Daphne-Fairhope-Foley","AL"
"8",2023-01-13,2.958,3.376,3.709,4.38,"Decatur","AL"
"9",2023-01-13,3.048,3.425,3.794,4.483,"Dothan","AL"
"10",2023-01-13,3.035,3.402,3.741,4.402,"Florence-Muscle Shoals","AL"
"11",2023-01-13,2.975,3.315,3.701,4.46,"Gadsden","AL"
"12",2023-01-13,2.995,3.332,3.66,4.423,"Huntsville","AL"
"13",2023-01-13,3.002,3.441,3.774,4.411,"Mobile","AL"
"14",2023-01-13,3.053,3.453,3.822,4.447,"Montgomery","AL"
"15",2023-01-13,2.986,3.381,3.664,4.346,"Russell County","AL"
"16",2023-01-13,3.018,3.42,3.771,4.358,"Tuscaloosa","AL"
"17",2023-01-13,2.977,3.298,3.619,3.916,"Fayetteville-Springdale-Rogers","AR"
"18",2023-01-13,2.913,3.263,3.615,4.034,"Fort Smith (AR only)","AR"
"19",2023-01-13,2.942,3.302,3.663,3.98,"Hot Springs","AR"
"20",2023-01-13,2.916,3.313,3.612,4.258,"Jonesboro","AR"
"21",2023-01-13,2.906,3.274,3.596,4.088,"Little Rock-North Little Rock","AR"
"22",2023-01-13,2.975,3.369,3.755,4.129,"Pine Bluff","AR"
"23",2023-01-13,3.044,3.372,3.627,4.271,"Texarkana (AR only)","AR"
"24",2023-01-13,2.941,3.359,3.847,4.369,"West Memphis","AR"
"25",2023-01-13,3.427,3.73,4.014,4.521,"East Valley","AZ"
"26",2023-01-13,3.637,3.803,4.07,4.627,"Flagstaff","AZ"
"27",2023-01-13,3.348,3.638,3.958,4.457,"Glendale","AZ"
"28",2023-01-13,3.527,3.717,3.912,4.707,"Lake Havasu-Kingman","AZ"
"29",2023-01-13,3.349,3.652,3.937,4.609,"Peoria","AZ"
"30",2023-01-13,3.383,3.683,3.959,4.503,"Phoenix Proper","AZ"
"31",2023-01-13,3.416,3.719,4.003,4.538,"Phoenix-Mesa","AZ"
"32",2023-01-13,3.163,3.406,3.695,4.49,"Pima County","AZ"
"33",2023-01-13,3.531,3.81,4.128,4.733,"Prescott","AZ"
"34",2023-01-13,3.616,3.896,4.188,4.707,"Scottsdale","AZ"
"35",2023-01-13,3.373,3.606,3.844,4.586,"Sierra Vista-Douglas","AZ"
"36",2023-01-13,3.159,3.413,3.7,4.48,"Tucson","AZ"
"37",2023-01-13,3.353,3.646,3.952,4.516,"West Valley","AZ"
"38",2023-01-13,3.387,3.722,3.969,4.688,"Yuma","AZ"
"39",2023-01-13,4.483,4.636,4.856,5.872,"Bakersfield","CA"
"40",2023-01-13,4.133,4.304,4.478,5.381,"Chico-Paradise","CA"
"41",2023-01-13,4.237,4.368,4.554,5.682,"El Centro","CA"
"42",2023-01-13,4.244,4.452,4.611,5.582,"Fresno","CA"
"43",2023-01-13,4.309,4.227,4.679,5.621,"Hanford-Corcoran","CA"
"44",2023-01-13,4.503,4.705,4.831,5.645,"Los Angeles-Long Beach","CA"
"45",2023-01-13,4.188,4.566,4.812,5.395,"Madera-Chowchilla","CA"
"46",2023-01-13,4.131,4.351,4.559,5.586,"Merced","CA"
"47",2023-01-13,4.093,4.332,4.519,5.657,"Modesto","CA"
"48",2023-01-13,4.531,4.675,4.835,5.803,"Napa","CA"
"49",2023-01-13,4.405,4.606,4.752,5.717,"Oakland","CA"
"50",2023-01-13,4.43,4.635,4.751,5.508,"Orange County","CA"
"51",2023-01-13,4.161,4.327,4.4,5.313,"Redding","CA"
"52",2023-01-13,4.367,4.589,4.724,5.505,"Riverside","CA"
"53",2023-01-13,4.28,4.5,4.644,5.531,"Sacramento","CA"
"54",2023-01-13,4.604,4.774,4.957,5.85,"Salinas","CA"
"55",2023-01-13,4.395,4.568,4.715,5.517,"San Bernardino","CA"
"56",2023-01-13,4.535,4.744,4.888,5.53,"San Diego","CA"
"57",2023-01-13,4.578,4.78,4.916,5.728,"San Francisco","CA"
"58",2023-01-13,4.436,4.652,4.779,5.722,"San Jose","CA"
"59",2023-01-13,4.813,5.008,5.108,5.937,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2023-01-13,4.495,4.714,4.853,5.632,"San Rafael","CA"
"61",2023-01-13,4.481,4.633,4.773,5.733,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2023-01-13,4.501,4.766,4.888,5.744,"Santa Cruz-Watsonville","CA"
"63",2023-01-13,4.503,4.714,4.857,5.709,"Santa Rosa","CA"
"64",2023-01-13,4.131,4.34,4.51,5.602,"Stockton-Lodi","CA"
"65",2023-01-13,4.332,4.573,4.708,5.541,"Vallejo-Fairfield","CA"
"66",2023-01-13,4.522,4.723,4.852,5.817,"Ventura","CA"
"67",2023-01-13,4.3,4.523,4.718,5.632,"Visalia-Tulare-Porterville","CA"
"68",2023-01-13,4.232,4.446,4.617,5.459,"Yolo","CA"
"69",2023-01-13,4.038,4.237,4.413,5.364,"Yuba City","CA"
"70",2023-01-13,3.239,3.587,3.837,4.305,"Boulder-Longmont","CO"
"71",2023-01-13,3.23,3.576,3.881,4.297,"Colorado Springs","CO"
"72",2023-01-13,3.209,3.563,3.845,4.242,"Denver","CO"
"73",2023-01-13,3.248,3.493,3.734,4.841,"Durango","CO"
"74",2023-01-13,3.171,3.507,3.793,4.349,"Fort Collins-Loveland","CO"
"75",2023-01-13,3.522,3.844,4.115,4.724,"Glenwood Springs","CO"
"76",2023-01-13,3.251,3.51,3.741,4.562,"Grand Junction (CO only)","CO"
"77",2023-01-13,3.236,3.541,3.792,4.249,"Greeley","CO"
"78",2023-01-13,3.22,3.551,3.862,4.42,"Pueblo","CO"
"79",2023-01-13,3.808,4.097,4.373,4.7,"Vail","CO"
"80",2023-01-13,3.302,3.938,4.418,5.126,"Bridgeport","CT"
"81",2023-01-13,3.103,3.7,4.105,4.984,"Hartford","CT"
"82",2023-01-13,3.334,3.875,4.417,5.104,"Lower Fairfield County","CT"
"83",2023-01-13,3.132,3.761,4.136,5.036,"New Haven-Meriden","CT"
"84",2023-01-13,3.149,3.711,4.139,5.059,"New London-Norwich (CT only)","CT"
"85",2023-01-13,3.199,3.638,4.148,5.073,"Windham","CT"
"86",2023-01-13,3.463,4.081,4.402,5.085,"Washington (DC only)","DC"
"87",2023-01-13,3.293,3.78,4.092,4.783,"Washington (Entire Metro Average)","DC"
"88",2023-01-13,3.219,3.582,3.84,4.242,"Dover","DE"
"89",2023-01-13,3.204,3.513,3.817,4.148,"Milford-Seaford","DE"
"90",2023-01-13,3.215,3.761,4.025,4.285,"Wilmington-Newark (DE only)","DE"
"91",2023-01-13,3.242,3.632,3.934,4.743,"Bradenton-Sarasota-Venice","FL"
"92",2023-01-13,3.083,3.426,3.704,4.428,"Crestview-Fort Walton Beach","FL"
"93",2023-01-13,3.244,3.622,3.899,4.765,"Daytona Beach","FL"
"94",2023-01-13,3.322,3.727,4.059,4.808,"Fort Lauderdale","FL"
"95",2023-01-13,3.223,3.624,3.9,4.684,"Fort Myers-Cape Coral","FL"
"96",2023-01-13,3.335,3.698,4.014,4.854,"Gainesville","FL"
"97",2023-01-13,3.276,3.618,3.948,4.815,"Homosassa Springs","FL"
"98",2023-01-13,3.238,3.608,3.933,4.717,"Jacksonville","FL"
"99",2023-01-13,3.268,3.652,3.964,4.772,"Lakeland-Winter Haven","FL"
"100",2023-01-13,3.23,3.628,3.948,4.802,"Melbourne-Titusville","FL"
"101",2023-01-13,3.316,3.678,3.97,4.731,"Miami","FL"
"102",2023-01-13,3.326,3.695,4.013,4.799,"Naples","FL"
"103",2023-01-13,3.272,3.649,3.956,4.754,"Ocala","FL"
"104",2023-01-13,3.215,3.594,3.866,4.769,"Orlando","FL"
"105",2023-01-13,3.088,3.427,3.813,4.34,"Panama City","FL"
"106",2023-01-13,3.091,3.458,3.764,4.396,"Pensacola","FL"
"107",2023-01-13,3.306,3.7,4.023,4.843,"Port St. Lucie","FL"
"108",2023-01-13,3.212,3.655,3.939,4.696,"Punta Gorda","FL"
"109",2023-01-13,3.328,3.716,4.087,4.85,"Sebastian-Vero Beach","FL"
"110",2023-01-13,3.276,3.688,3.892,4.816,"Sebring","FL"
"111",2023-01-13,3.272,3.623,3.954,4.709,"Tallahassee","FL"
"112",2023-01-13,3.241,3.647,3.941,4.725,"Tampa-St. Petersburg-Clearwater","FL"
"113",2023-01-13,3.259,3.646,3.989,4.7,"The Villages","FL"
"114",2023-01-13,3.466,3.901,4.239,4.891,"West Palm Beach-Boca Raton","FL"
"115",2023-01-13,3.012,3.353,3.767,4.449,"Albany","GA"
"116",2023-01-13,2.975,3.331,3.693,4.622,"Athens","GA"
"117",2023-01-13,3.019,3.383,3.743,4.686,"Atlanta","GA"
"118",2023-01-13,3.042,3.456,3.702,4.536,"Augusta-Aiken (GA only)","GA"
"119",2023-01-13,3.128,3.514,3.895,4.715,"Brunswick","GA"
"120",2023-01-13,2.944,3.324,3.636,4.628,"Catoosa-Dade-Walker","GA"
"121",2023-01-13,3.051,3.382,3.682,4.502,"Columbus (GA only)","GA"
"122",2023-01-13,2.982,3.357,3.698,4.544,"Dalton","GA"
"123",2023-01-13,2.971,3.283,3.675,4.601,"Gainesville","GA"
"124",2023-01-13,3.02,3.378,3.846,4.453,"Hinesville-Fort Stewart","GA"
"125",2023-01-13,3.033,3.438,3.862,4.646,"Macon","GA"
"126",2023-01-13,2.935,3.326,3.618,4.564,"Rome","GA"
"127",2023-01-13,3.077,3.458,3.807,4.559,"Savannah","GA"
"128",2023-01-13,3.099,3.499,3.811,4.655,"Valdosta","GA"
"129",2023-01-13,2.968,3.267,3.593,4.401,"Warner Robins","GA"
"130",2023-01-13,4.979,5.155,5.468,6.203,"Hilo","HI"
"131",2023-01-13,4.947,5.204,5.43,5.972,"Honolulu","HI"
"132",2023-01-13,5.024,5.229,5.288,6.146,"Kahului","HI"
"133",2023-01-13,5.414,5.772,5.877,6.678,"Lihue (Kauai)","HI"
"134",2023-01-13,5.024,5.229,5.288,6.146,"Wailuku","HI"
"135",2023-01-13,3.209,3.603,3.831,3.952,"Ames","IA"
"136",2023-01-13,3.147,3.475,3.928,4.219,"Cedar Rapids","IA"
"137",2023-01-13,3.057,3.216,3.851,4.242,"Council Bluffs","IA"
"138",2023-01-13,3.155,3.433,3.894,4.332,"Davenport-Moline-Rock Island (IA only)","IA"
"139",2023-01-13,3.059,3.369,3.803,4.026,"Des Moines","IA"
