"","date","regular","mid","premium","diesel","city","state"
"1",2023-12-13,3.984,4.05,3.972,4.455,"Juneau","AK"
"2",2023-12-13,3.64,3.836,3.993,4.12,"Fairbanks","AK"
"3",2023-12-13,3.716,4.024,4.25,4.147,"Anchorage","AK"
"4",2023-12-13,2.77,3.199,3.576,3.847,"Birmingham","AL"
"5",2023-12-13,2.782,3.207,3.548,3.851,"Huntsville","AL"
"6",2023-12-13,2.769,3.255,3.603,3.73,"Mobile","AL"
"7",2023-12-13,2.802,3.266,3.687,3.865,"Montgomery","AL"
"8",2023-12-13,2.741,3.162,3.561,3.786,"Tuscaloosa","AL"
"9",2023-12-13,2.725,3.05,3.436,3.818,"Anniston-Oxford","AL"
"10",2023-12-13,2.735,3.087,3.407,3.758,"Auburn","AL"
"11",2023-12-13,2.716,3.114,3.461,3.68,"Daphne-Fairhope-Foley","AL"
"12",2023-12-13,2.717,3.151,3.515,3.779,"Decatur","AL"
"13",2023-12-13,2.823,3.191,3.584,3.883,"Dothan","AL"
"14",2023-12-13,2.738,3.162,3.526,3.909,"Florence-Muscle Shoals","AL"
"15",2023-12-13,2.629,3.022,3.443,3.795,"Gadsden","AL"
"16",2023-12-13,2.781,3.238,3.557,4.008,"Russell County","AL"
"17",2023-12-13,2.559,2.905,3.218,3.626,"Fayetteville-Springdale-Rogers","AR"
"18",2023-12-13,2.693,3.098,3.501,3.708,"Little Rock-North Little Rock","AR"
"19",2023-12-13,2.821,3.279,3.744,3.795,"Pine Bluff","AR"
"20",2023-12-13,2.684,3.087,3.409,3.816,"Fort Smith (AR only)","AR"
"21",2023-12-13,2.718,3.09,3.466,3.558,"Texarkana (AR only)","AR"
"22",2023-12-13,2.653,3.079,3.484,3.773,"Hot Springs","AR"
"23",2023-12-13,2.649,3.081,3.477,3.833,"Jonesboro","AR"
"24",2023-12-13,2.722,3.134,3.473,3.542,"West Memphis","AR"
"25",2023-12-13,3.593,3.84,4.076,4.31,"Flagstaff","AZ"
"26",2023-12-13,3.263,3.613,3.9,4.053,"Phoenix-Mesa","AZ"
