"","date","regular","mid","premium","diesel","city","state"
"1",2023-06-24,4.174,4.359,4.547,4.028,"Anchorage","AK"
"2",2023-06-24,4.197,4.36,4.527,4.549,"Fairbanks","AK"
"3",2023-06-24,4.202,4.141,4.169,4.062,"Juneau","AK"
"4",2023-06-24,3.103,3.426,3.768,3.643,"Anniston-Oxford","AL"
"5",2023-06-24,3.067,3.452,3.782,3.542,"Auburn","AL"
"6",2023-06-24,3.135,3.541,3.917,3.702,"Birmingham","AL"
"7",2023-06-24,3.188,3.582,3.969,3.543,"Daphne-Fairhope-Foley","AL"
"8",2023-06-24,3.118,3.435,3.837,3.574,"Decatur","AL"
"9",2023-06-24,3.106,3.465,3.855,3.611,"Dothan","AL"
"10",2023-06-24,3.203,3.626,3.982,3.634,"Florence-Muscle Shoals","AL"
"11",2023-06-24,3.115,3.49,3.896,3.554,"Gadsden","AL"
"12",2023-06-24,3.147,3.494,3.877,3.655,"Huntsville","AL"
"13",2023-06-24,3.15,3.562,3.936,3.669,"Mobile","AL"
"14",2023-06-24,3.133,3.569,3.951,3.709,"Montgomery","AL"
"15",2023-06-24,3.103,3.473,3.755,3.63,"Russell County","AL"
"16",2023-06-24,3.113,3.529,3.904,3.663,"Tuscaloosa","AL"
"17",2023-06-24,3.196,3.553,3.841,3.509,"Fayetteville-Springdale-Rogers","AR"
"18",2023-06-24,3.143,3.526,3.869,3.711,"Fort Smith (AR only)","AR"
"19",2023-06-24,3.088,3.501,3.886,3.665,"Hot Springs","AR"
"20",2023-06-24,3.127,3.517,3.868,3.652,"Jonesboro","AR"
"21",2023-06-24,3.074,3.475,3.844,3.65,"Little Rock-North Little Rock","AR"
"22",2023-06-24,3.111,3.526,3.975,3.519,"Pine Bluff","AR"
"23",2023-06-24,3.196,3.55,3.917,3.551,"Texarkana (AR only)","AR"
"24",2023-06-24,3.102,3.482,3.9,3.477,"West Memphis","AR"
"25",2023-06-24,4.148,4.466,4.757,4.032,"East Valley","AZ"
"26",2023-06-24,4.006,4.216,4.445,4.286,"Flagstaff","AZ"
"27",2023-06-24,4.218,4.587,4.84,4.071,"Glendale","AZ"
"28",2023-06-24,3.94,4.052,4.397,4.31,"Lake Havasu-Kingman","AZ"
"29",2023-06-24,4.295,4.631,4.933,4.157,"Peoria","AZ"
"30",2023-06-24,4.161,4.505,4.777,4.08,"Phoenix Proper","AZ"
"31",2023-06-24,4.162,4.502,4.779,4.081,"Phoenix-Mesa","AZ"
"32",2023-06-24,3.824,4.14,4.4,4.093,"Pima County","AZ"
"33",2023-06-24,3.984,4.345,4.611,4.226,"Prescott","AZ"
"34",2023-06-24,4.345,4.696,4.956,4.322,"Scottsdale","AZ"
"35",2023-06-24,3.58,3.813,4.16,4.109,"Sierra Vista-Douglas","AZ"
"36",2023-06-24,3.819,4.139,4.395,4.086,"Tucson","AZ"
"37",2023-06-24,4.253,4.605,4.885,4.107,"West Valley","AZ"
