"","date","regular","mid","premium","diesel","city","state"
"1",2022-03-12,4.709,4.899,5.103,5.097,"Anchorage","AK"
"2",2022-03-12,4.837,4.838,5.028,5.162,"Fairbanks","AK"
"3",2022-03-12,4.34,4.316,4.415,4.377,"Juneau","AK"
"4",2022-03-12,4.099,4.451,4.751,5.03,"Anniston-Oxford","AL"
"5",2022-03-12,4.115,4.449,4.781,5.081,"Auburn","AL"
"6",2022-03-12,4.184,4.518,4.854,5.206,"Birmingham","AL"
"7",2022-03-12,4.158,4.482,4.839,5.081,"Daphne-Fairhope-Foley","AL"
"8",2022-03-12,4.118,4.421,4.696,5.014,"Decatur","AL"
"9",2022-03-12,4.197,4.568,4.843,5.244,"Dothan","AL"
"10",2022-03-12,4.121,4.42,4.769,5.082,"Florence-Muscle Shoals","AL"
"11",2022-03-12,4.093,4.455,4.776,5.078,"Gadsden","AL"
"12",2022-03-12,4.123,4.448,4.781,5.064,"Huntsville","AL"
"13",2022-03-12,4.133,4.505,4.792,5.112,"Mobile","AL"
"14",2022-03-12,4.221,4.521,4.881,5.148,"Montgomery","AL"
"15",2022-03-12,4.08,4.38,4.692,4.963,"Russell County","AL"
"16",2022-03-12,4.125,4.463,4.796,5.173,"Tuscaloosa","AL"
"17",2022-03-12,3.835,4.139,4.402,4.634,"Fayetteville-Springdale-Rogers","AR"
"18",2022-03-12,3.773,4.081,4.364,4.642,"Fort Smith (AR only)","AR"
"19",2022-03-12,3.908,4.233,4.554,4.836,"Hot Springs","AR"
"20",2022-03-12,3.834,4.18,4.424,4.918,"Jonesboro","AR"
"21",2022-03-12,3.911,4.221,4.538,4.865,"Little Rock-North Little Rock","AR"
"22",2022-03-12,3.947,4.229,4.517,5.02,"Pine Bluff","AR"
"23",2022-03-12,4.165,4.425,4.74,5.047,"Texarkana (AR only)","AR"
"24",2022-03-12,3.883,4.228,4.671,4.979,"West Memphis","AR"
"25",2022-03-12,4.641,4.947,5.213,5.137,"East Valley","AZ"
"26",2022-03-12,4.68,4.805,4.984,5.174,"Flagstaff","AZ"
"27",2022-03-12,4.655,4.972,5.229,5.17,"Glendale","AZ"
"28",2022-03-12,4.692,4.837,5.101,5.261,"Lake Havasu-Kingman","AZ"
"29",2022-03-12,4.624,4.91,5.196,5.117,"Peoria","AZ"
"30",2022-03-12,4.625,4.937,5.213,5.141,"Phoenix Proper","AZ"
"31",2022-03-12,4.646,4.948,5.212,5.169,"Phoenix-Mesa","AZ"
"32",2022-03-12,4.505,4.777,5.03,5.15,"Pima County","AZ"
"33",2022-03-12,4.566,4.749,5.032,5.153,"Prescott","AZ"
"34",2022-03-12,4.738,5.019,5.313,5.245,"Scottsdale","AZ"
"35",2022-03-12,4.525,4.78,5.005,5.038,"Sierra Vista-Douglas","AZ"
"36",2022-03-12,4.499,4.773,5.021,5.137,"Tucson","AZ"
"37",2022-03-12,4.644,4.943,5.207,5.149,"West Valley","AZ"
"38",2022-03-12,4.456,4.65,4.94,5.083,"Yuma","AZ"
"39",2022-03-12,5.621,5.798,5.968,6.286,"Bakersfield","CA"
"40",2022-03-12,5.556,5.747,5.882,6.249,"Chico-Paradise","CA"
