"","date","regular","mid","premium","diesel","city","state"
"1",2022-09-17,4.559,4.833,5.025,4.996,"Anchorage","AK"
"2",2022-09-17,4.411,4.638,4.825,5.557,"Fairbanks","AK"
"3",2022-09-17,5.066,5.072,5.169,5.647,"Juneau","AK"
"4",2022-09-17,3.182,3.518,3.825,4.699,"Anniston-Oxford","AL"
"5",2022-09-17,3.276,3.659,4.004,4.74,"Auburn","AL"
"6",2022-09-17,3.247,3.625,4.034,4.774,"Birmingham","AL"
"7",2022-09-17,3.28,3.685,4.121,4.675,"Daphne-Fairhope-Foley","AL"
"8",2022-09-17,3.189,3.578,3.925,4.692,"Decatur","AL"
"9",2022-09-17,3.283,3.626,3.987,4.715,"Dothan","AL"
"10",2022-09-17,3.207,3.576,3.991,4.688,"Florence-Muscle Shoals","AL"
"11",2022-09-17,3.158,3.513,3.886,4.686,"Gadsden","AL"
"12",2022-09-17,3.259,3.625,3.957,4.653,"Huntsville","AL"
"13",2022-09-17,3.218,3.689,4.07,4.748,"Mobile","AL"
"14",2022-09-17,3.274,3.71,4.069,4.758,"Montgomery","AL"
"15",2022-09-17,3.281,3.718,4.032,4.79,"Russell County","AL"
"16",2022-09-17,3.229,3.578,3.991,4.664,"Tuscaloosa","AL"
"17",2022-09-17,3.367,3.7,4.017,4.674,"Fayetteville-Springdale-Rogers","AR"
"18",2022-09-17,3.292,3.638,3.971,4.673,"Fort Smith (AR only)","AR"
"19",2022-09-17,3.024,3.425,3.754,4.623,"Hot Springs","AR"
"20",2022-09-17,3.163,3.494,3.858,4.742,"Jonesboro","AR"
"21",2022-09-17,3.095,3.443,3.773,4.612,"Little Rock-North Little Rock","AR"
"22",2022-09-17,3.17,3.525,3.967,4.697,"Pine Bluff","AR"
"23",2022-09-17,3.164,3.491,3.801,4.69,"Texarkana (AR only)","AR"
"24",2022-09-17,3.177,3.527,3.975,4.716,"West Memphis","AR"
"25",2022-09-17,4.102,4.4,4.677,4.92,"East Valley","AZ"
"26",2022-09-17,4.1,4.276,4.599,5.005,"Flagstaff","AZ"
"27",2022-09-17,4.106,4.387,4.63,4.87,"Glendale","AZ"
"28",2022-09-17,4.207,4.303,4.609,5.061,"Lake Havasu-Kingman","AZ"
"29",2022-09-17,4.071,4.398,4.638,4.966,"Peoria","AZ"
"30",2022-09-17,4.082,4.377,4.664,4.947,"Phoenix Proper","AZ"
"31",2022-09-17,4.104,4.409,4.678,4.934,"Phoenix-Mesa","AZ"
"32",2022-09-17,3.482,3.777,4.015,4.914,"Pima County","AZ"
"33",2022-09-17,3.998,4.246,4.504,5.033,"Prescott","AZ"
"34",2022-09-17,4.212,4.51,4.793,4.919,"Scottsdale","AZ"
"35",2022-09-17,3.824,4.132,4.401,5.036,"Sierra Vista-Douglas","AZ"
"36",2022-09-17,3.489,3.79,4.035,4.918,"Tucson","AZ"
"37",2022-09-17,4.091,4.385,4.638,4.909,"West Valley","AZ"
"38",2022-09-17,3.766,4.113,4.37,4.883,"Yuma","AZ"
"39",2022-09-17,5.425,5.618,5.869,6.429,"Bakersfield","CA"
