"","date","regular","mid","premium","diesel","city","state"
"1",2022-06-18,5.554,5.756,5.984,5.883,"Anchorage","AK"
"2",2022-06-18,5.617,5.773,5.925,5.988,"Fairbanks","AK"
"3",2022-06-18,5.439,5.459,5.441,5.543,"Juneau","AK"
"4",2022-06-18,4.553,4.873,5.223,5.612,"Anniston-Oxford","AL"
"5",2022-06-18,4.575,4.884,5.268,5.606,"Auburn","AL"
"6",2022-06-18,4.585,4.941,5.311,5.674,"Birmingham","AL"
"7",2022-06-18,4.626,4.985,5.381,5.602,"Daphne-Fairhope-Foley","AL"
"8",2022-06-18,4.568,4.918,5.192,5.551,"Decatur","AL"
"9",2022-06-18,4.641,4.998,5.356,5.8,"Dothan","AL"
"10",2022-06-18,4.565,4.904,5.252,5.618,"Florence-Muscle Shoals","AL"
"11",2022-06-18,4.529,4.861,5.256,5.552,"Gadsden","AL"
"12",2022-06-18,4.566,4.914,5.272,5.602,"Huntsville","AL"
"13",2022-06-18,4.596,4.97,5.333,5.552,"Mobile","AL"
"14",2022-06-18,4.639,5.019,5.4,5.662,"Montgomery","AL"
"15",2022-06-18,4.619,5.021,5.368,5.638,"Russell County","AL"
"16",2022-06-18,4.571,4.91,5.265,5.644,"Tuscaloosa","AL"
"17",2022-06-18,4.557,4.874,5.16,5.336,"Fayetteville-Springdale-Rogers","AR"
"18",2022-06-18,4.551,4.906,5.22,5.354,"Fort Smith (AR only)","AR"
"19",2022-06-18,4.435,4.808,5.093,5.314,"Hot Springs","AR"
"20",2022-06-18,4.53,4.875,5.153,5.427,"Jonesboro","AR"
"21",2022-06-18,4.452,4.779,5.09,5.304,"Little Rock-North Little Rock","AR"
"22",2022-06-18,4.5,4.865,5.19,5.335,"Pine Bluff","AR"
"23",2022-06-18,4.587,4.893,5.259,5.418,"Texarkana (AR only)","AR"
"24",2022-06-18,4.606,4.995,5.382,5.566,"West Memphis","AR"
"25",2022-06-18,5.69,5.978,6.278,5.928,"East Valley","AZ"
"26",2022-06-18,5.152,5.343,5.553,6.069,"Flagstaff","AZ"
"27",2022-06-18,5.7,6.016,6.314,5.935,"Glendale","AZ"
"28",2022-06-18,5.175,5.36,5.59,5.96,"Lake Havasu-Kingman","AZ"
"29",2022-06-18,5.705,5.89,6.268,5.937,"Peoria","AZ"
"30",2022-06-18,5.686,5.976,6.281,5.933,"Phoenix Proper","AZ"
"31",2022-06-18,5.678,5.964,6.262,5.938,"Phoenix-Mesa","AZ"
"32",2022-06-18,4.983,5.223,5.522,5.932,"Pima County","AZ"
"33",2022-06-18,5.071,5.254,5.537,5.924,"Prescott","AZ"
"34",2022-06-18,5.695,6.008,6.279,5.967,"Scottsdale","AZ"
"35",2022-06-18,4.963,5.233,5.491,5.854,"Sierra Vista-Douglas","AZ"
"36",2022-06-18,4.98,5.223,5.516,5.937,"Tucson","AZ"
"37",2022-06-18,5.704,5.957,6.29,5.934,"West Valley","AZ"
"38",2022-06-18,4.978,5.251,5.486,5.827,"Yuma","AZ"
"39",2022-06-18,6.366,6.576,6.74,7,"Bakersfield","CA"
"40",2022-06-18,6.286,6.471,6.597,6.94,"Chico-Paradise","CA"
"41",2022-06-18,6.186,6.37,6.58,6.932,"El Centro","CA"
"42",2022-06-18,6.338,6.54,6.698,6.976,"Fresno","CA"
"43",2022-06-18,6.202,6.43,6.57,6.931,"Hanford-Corcoran","CA"
"44",2022-06-18,6.43,6.632,6.748,6.982,"Los Angeles-Long Beach","CA"
"45",2022-06-18,6.296,6.582,6.779,6.946,"Madera-Chowchilla","CA"
"46",2022-06-18,6.412,6.584,6.795,7.047,"Merced","CA"
"47",2022-06-18,6.3,6.512,6.678,6.975,"Modesto","CA"
"48",2022-06-18,6.632,6.747,6.906,7.173,"Napa","CA"
