"","date","regular","mid","premium","diesel","city","state"
"1",2021-12-06,3.674,3.889,4.115,3.526,"Anchorage","AK"
"2",2021-12-06,3.79,3.964,4.059,3.604,"Fairbanks","AK"
"3",2021-12-06,3.595,3.656,3.747,3.352,"Juneau","AK"
"4",2021-12-06,2.994,3.337,3.653,3.368,"Anniston-Oxford","AL"
"5",2021-12-06,3.112,3.446,3.774,3.457,"Auburn","AL"
"6",2021-12-06,3.074,3.422,3.757,3.424,"Birmingham","AL"
"7",2021-12-06,3.122,3.458,3.804,3.357,"Daphne-Fairhope-Foley","AL"
"8",2021-12-06,3.036,3.371,3.667,3.39,"Decatur","AL"
"9",2021-12-06,3.121,3.447,3.744,3.488,"Dothan","AL"
"10",2021-12-06,3.031,3.367,3.676,3.381,"Florence-Muscle Shoals","AL"
"11",2021-12-06,2.994,3.342,3.7,3.372,"Gadsden","AL"
"12",2021-12-06,3.08,3.429,3.735,3.391,"Huntsville","AL"
"13",2021-12-06,3.119,3.469,3.792,3.433,"Mobile","AL"
"14",2021-12-06,3.128,3.482,3.829,3.432,"Montgomery","AL"
"15",2021-12-06,3.107,3.44,3.763,3.524,"Russell County","AL"
"16",2021-12-06,3.082,3.41,3.734,3.36,"Tuscaloosa","AL"
"17",2021-12-06,2.906,3.214,3.48,3.248,"Fayetteville-Springdale-Rogers","AR"
"18",2021-12-06,2.953,3.272,3.507,3.394,"Fort Smith (AR only)","AR"
"19",2021-12-06,2.986,3.292,3.627,3.278,"Hot Springs","AR"
"20",2021-12-06,2.939,3.273,3.583,3.394,"Jonesboro","AR"
"21",2021-12-06,2.943,3.242,3.551,3.33,"Little Rock-North Little Rock","AR"
"22",2021-12-06,2.947,3.321,3.466,3.444,"Pine Bluff","AR"
"23",2021-12-06,3.104,3.386,3.746,3.371,"Texarkana (AR only)","AR"
"24",2021-12-06,3.115,3.535,3.955,3.527,"West Memphis","AR"
"25",2021-12-06,3.863,4.155,4.42,4.056,"East Valley","AZ"
"26",2021-12-06,3.939,4.136,4.344,4.252,"Flagstaff","AZ"
"27",2021-12-06,3.855,4.164,4.377,4.058,"Glendale","AZ"
"28",2021-12-06,3.683,3.826,4.088,4.059,"Lake Havasu-Kingman","AZ"
"29",2021-12-06,3.83,4.112,4.408,4.006,"Peoria","AZ"
"30",2021-12-06,3.84,4.127,4.404,4.055,"Phoenix Proper","AZ"
"31",2021-12-06,3.861,4.152,4.419,4.065,"Phoenix-Mesa","AZ"
"32",2021-12-06,3.571,3.819,4.064,3.969,"Pima County","AZ"
"33",2021-12-06,3.701,3.876,4.165,4.12,"Prescott","AZ"
"34",2021-12-06,3.962,4.235,4.513,4.179,"Scottsdale","AZ"
"35",2021-12-06,3.616,3.812,4.087,3.851,"Sierra Vista-Douglas","AZ"
"36",2021-12-06,3.569,3.818,4.061,3.95,"Tucson","AZ"
"37",2021-12-06,3.844,4.135,4.383,4.028,"West Valley","AZ"
"38",2021-12-06,3.73,3.985,4.222,4.133,"Yuma","AZ"
"39",2021-12-06,4.658,4.824,4.998,4.81,"Bakersfield","CA"
"40",2021-12-06,4.564,4.735,4.847,4.718,"Chico-Paradise","CA"
"41",2021-12-06,4.579,4.763,4.939,4.817,"El Centro","CA"
"42",2021-12-06,4.613,4.802,4.941,4.786,"Fresno","CA"
"43",2021-12-06,4.495,4.647,4.798,4.725,"Hanford-Corcoran","CA"
"44",2021-12-06,4.69,4.878,4.989,4.821,"Los Angeles-Long Beach","CA"
"45",2021-12-06,4.603,4.811,4.986,4.806,"Madera-Chowchilla","CA"
"46",2021-12-06,4.647,4.817,4.973,4.791,"Merced","CA"
"47",2021-12-06,4.588,4.787,4.942,4.794,"Modesto","CA"
"48",2021-12-06,4.895,5.029,5.185,4.907,"Napa","CA"
"49",2021-12-06,4.768,4.945,5.084,4.893,"Oakland","CA"
"50",2021-12-06,4.663,4.863,4.965,4.772,"Orange County","CA"
"51",2021-12-06,4.652,4.779,4.92,4.819,"Redding","CA"
"52",2021-12-06,4.617,4.814,4.938,4.781,"Riverside","CA"
"53",2021-12-06,4.701,4.904,5.038,4.879,"Sacramento","CA"
"54",2021-12-06,4.774,4.957,5.11,4.992,"Salinas","CA"
"55",2021-12-06,4.651,4.834,4.971,4.814,"San Bernardino","CA"
"56",2021-12-06,4.643,4.832,4.945,4.775,"San Diego","CA"
"57",2021-12-06,4.866,5.051,5.197,4.928,"San Francisco","CA"
"58",2021-12-06,4.78,4.982,5.097,4.899,"San Jose","CA"
"59",2021-12-06,4.842,5.037,5.163,5.014,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2021-12-06,4.844,5.039,5.183,5.005,"San Rafael","CA"
"61",2021-12-06,4.639,4.801,4.921,4.788,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2021-12-06,4.747,4.939,5.076,4.94,"Santa Cruz-Watsonville","CA"
"63",2021-12-06,4.84,5.026,5.147,4.953,"Santa Rosa","CA"
"64",2021-12-06,4.644,4.849,4.978,4.794,"Stockton-Lodi","CA"
"65",2021-12-06,4.692,4.904,5.02,4.87,"Vallejo-Fairfield","CA"
"66",2021-12-06,4.678,4.86,4.977,4.78,"Ventura","CA"
"67",2021-12-06,4.669,4.806,4.965,4.805,"Visalia-Tulare-Porterville","CA"
"68",2021-12-06,4.651,4.864,4.991,4.849,"Yolo","CA"
"69",2021-12-06,4.564,4.758,4.901,4.792,"Yuba City","CA"
"70",2021-12-06,3.436,3.808,4.105,3.321,"Boulder-Longmont","CO"
"71",2021-12-06,3.416,3.785,4.067,3.404,"Colorado Springs","CO"
"72",2021-12-06,3.339,3.711,3.993,3.353,"Denver","CO"
"73",2021-12-06,3.636,3.909,4.139,3.886,"Durango","CO"
"74",2021-12-06,3.394,3.743,4.029,3.441,"Fort Collins-Loveland","CO"
"75",2021-12-06,3.656,3.941,4.235,3.651,"Glenwood Springs","CO"
"76",2021-12-06,3.333,3.579,3.845,3.451,"Grand Junction (CO only)","CO"
"77",2021-12-06,3.238,3.563,3.841,3.319,"Greeley","CO"
"78",2021-12-06,3.558,3.888,4.223,3.498,"Pueblo","CO"
"79",2021-12-06,3.661,3.993,4.251,3.662,"Vail","CO"
"80",2021-12-06,3.618,3.89,4.13,3.745,"Bridgeport","CT"
"81",2021-12-06,3.506,3.831,4.058,3.674,"Hartford","CT"
"82",2021-12-06,3.606,3.849,4.064,3.709,"Lower Fairfield County","CT"
"83",2021-12-06,3.529,3.812,4.007,3.691,"New Haven-Meriden","CT"
"84",2021-12-06,3.525,3.842,4.051,3.707,"New London-Norwich (CT only)","CT"
"85",2021-12-06,3.549,3.798,4.003,3.718,"Windham","CT"
"86",2021-12-06,3.451,3.952,4.076,3.569,"Washington (DC only)","DC"
"87",2021-12-06,3.354,3.772,4.058,3.607,"Washington (Entire Metro Average)","DC"
"88",2021-12-06,3.308,3.632,3.893,3.641,"Dover","DE"
"89",2021-12-06,3.328,3.644,3.951,3.66,"Milford-Seaford","DE"
"90",2021-12-06,3.323,3.773,4.018,3.65,"Wilmington-Newark (DE only)","DE"
"91",2021-12-06,3.286,3.669,3.974,3.51,"Bradenton-Sarasota-Venice","FL"
"92",2021-12-06,3.168,3.522,3.804,3.413,"Crestview-Fort Walton Beach","FL"
"93",2021-12-06,3.294,3.662,3.978,3.546,"Daytona Beach","FL"
"94",2021-12-06,3.348,3.724,4.027,3.56,"Fort Lauderdale","FL"
"95",2021-12-06,3.294,3.673,3.959,3.499,"Fort Myers-Cape Coral","FL"
"96",2021-12-06,3.304,3.645,3.989,3.58,"Gainesville","FL"
"97",2021-12-06,3.306,3.645,3.964,3.574,"Homosassa Springs","FL"
"98",2021-12-06,3.275,3.625,3.959,3.543,"Jacksonville","FL"
"99",2021-12-06,3.267,3.61,3.914,3.556,"Lakeland-Winter Haven","FL"
"100",2021-12-06,3.289,3.671,3.985,3.55,"Melbourne-Titusville","FL"
"101",2021-12-06,3.314,3.643,3.92,3.525,"Miami","FL"
"102",2021-12-06,3.37,3.733,4.039,3.59,"Naples","FL"
"103",2021-12-06,3.221,3.569,3.881,3.528,"Ocala","FL"
"104",2021-12-06,3.264,3.636,3.93,3.519,"Orlando","FL"
"105",2021-12-06,3.226,3.532,3.883,3.424,"Panama City","FL"
"106",2021-12-06,3.218,3.565,3.876,3.417,"Pensacola","FL"
"107",2021-12-06,3.319,3.688,4.015,3.548,"Port St. Lucie","FL"
"108",2021-12-06,3.226,3.606,3.91,3.505,"Punta Gorda","FL"
"109",2021-12-06,3.333,3.696,4.017,3.588,"Sebastian-Vero Beach","FL"
"110",2021-12-06,3.302,3.625,3.937,3.541,"Sebring","FL"
"111",2021-12-06,3.232,3.57,3.901,3.512,"Tallahassee","FL"
"112",2021-12-06,3.274,3.653,3.962,3.523,"Tampa-St. Petersburg-Clearwater","FL"
"113",2021-12-06,3.175,3.564,3.934,3.54,"The Villages","FL"
"114",2021-12-06,3.475,3.861,4.155,3.632,"West Palm Beach-Boca Raton","FL"
"115",2021-12-06,3.06,3.417,3.756,3.406,"Albany","GA"
"116",2021-12-06,3.199,3.525,3.876,3.467,"Athens","GA"
"117",2021-12-06,3.206,3.539,3.87,3.484,"Atlanta","GA"
"118",2021-12-06,3.112,3.489,3.816,3.466,"Augusta-Aiken (GA only)","GA"
"119",2021-12-06,3.266,3.599,3.887,3.579,"Brunswick","GA"
"120",2021-12-06,3.067,3.481,3.774,3.458,"Catoosa-Dade-Walker","GA"
"121",2021-12-06,3.071,3.43,3.745,3.462,"Columbus (GA only)","GA"
"122",2021-12-06,3.122,3.464,3.795,3.43,"Dalton","GA"
"123",2021-12-06,3.162,3.495,3.804,3.42,"Gainesville","GA"
"124",2021-12-06,3.249,3.623,3.981,3.667,"Hinesville-Fort Stewart","GA"
"125",2021-12-06,3.142,3.525,3.853,3.559,"Macon","GA"
"126",2021-12-06,3.123,3.493,3.829,3.412,"Rome","GA"
"127",2021-12-06,3.247,3.59,3.946,3.598,"Savannah","GA"
"128",2021-12-06,3.125,3.491,3.759,3.455,"Valdosta","GA"
"129",2021-12-06,3.051,3.371,3.696,3.403,"Warner Robins","GA"
"130",2021-12-06,4.322,4.58,4.812,4.544,"Hilo","HI"
"131",2021-12-06,4.234,4.492,4.758,4.56,"Honolulu","HI"
"132",2021-12-06,4.511,4.71,4.891,4.801,"Kahului","HI"
"133",2021-12-06,4.622,4.912,5,5.074,"Lihue (Kauai)","HI"
"134",2021-12-06,4.511,4.71,4.891,4.801,"Wailuku","HI"
"135",2021-12-06,3.163,3.341,3.709,3.307,"Ames","IA"
"136",2021-12-06,3.021,3.279,3.745,3.303,"Cedar Rapids","IA"
"137",2021-12-06,3.042,3.312,3.607,3.268,"Council Bluffs","IA"
"138",2021-12-06,3.058,3.332,3.687,3.478,"Davenport-Moline-Rock Island (IA only)","IA"
"139",2021-12-06,3,3.051,3.495,3.322,"Des Moines","IA"
"140",2021-12-06,3.191,3.377,3.786,3.468,"Dubuque","IA"
"141",2021-12-06,3.156,3.498,3.819,3.336,"Iowa City","IA"
"142",2021-12-06,3.17,3.475,3.753,3.456,"Sioux City (IA only)","IA"
"143",2021-12-06,2.967,3.189,3.598,3.29,"Waterloo-Cedar Falls","IA"
"144",2021-12-06,3.768,3.905,4.061,4.062,"Boise City","ID"
"145",2021-12-06,3.332,3.532,3.753,3.576,"Coeur D'Alene","ID"
"146",2021-12-06,3.646,3.886,4.086,3.999,"Franklin","ID"
"147",2021-12-06,3.587,3.784,3.961,3.99,"Idaho Falls","ID"
"148",2021-12-06,3.291,3.375,3.677,3.627,"Lewiston","ID"
"149",2021-12-06,3.679,3.846,4.048,3.991,"Pocatello","ID"
"150",2021-12-06,3.755,3.936,4.09,4.088,"Twin Falls","ID"
"151",2021-12-06,3.499,0,0,0,"Alexander County","IL"
"152",2021-12-06,3.425,3.747,4.046,3.528,"Bloomington-Normal","IL"
"153",2021-12-06,3.426,3.765,4.043,3.617,"Carbondale-Marion","IL"
"154",2021-12-06,3.489,3.798,4.146,3.515,"Champaign-Urbana","IL"
"155",2021-12-06,3.592,3.984,4.404,3.655,"Chicago Metro","IL"
"156",2021-12-06,3.864,4.293,4.716,3.848,"City of Chicago","IL"
"157",2021-12-06,3.435,3.785,4.115,3.583,"Danville","IL"
"158",2021-12-06,3.505,3.833,4.215,3.659,"Davenport-Moline-Rock Island (IL only)","IL"
"159",2021-12-06,3.286,3.614,3.939,3.452,"Decatur","IL"
"160",2021-12-06,3.441,3.725,4.005,3.538,"East Saint Louis","IL"
"161",2021-12-06,3.437,3.817,4.243,3.604,"Elgin","IL"
"162",2021-12-06,3.468,3.785,4.147,3.521,"Kankakee-Bradley","IL"
"163",2021-12-06,3.431,3.818,4.239,3.594,"Lake County","IL"
"164",2021-12-06,3.527,3.845,4.173,3.638,"Peoria-Pekin","IL"
"165",2021-12-06,3.581,3.799,4.169,3.551,"Quincy","IL"
"166",2021-12-06,3.402,3.795,4.133,3.607,"Rockford","IL"
"167",2021-12-06,3.435,3.744,4.074,3.56,"Springfield","IL"
"168",2021-12-06,3.327,3.676,4.001,3.695,"Bloomington","IN"
"169",2021-12-06,3.209,3.523,3.858,3.623,"Clarksville","IN"
"170",2021-12-06,3.247,3.613,3.914,3.722,"Columbus","IN"
"171",2021-12-06,3.238,3.613,3.961,3.704,"Dearborn-Franklin-Ohio-Union","IN"
"172",2021-12-06,3.201,3.562,3.911,3.602,"Elkhart","IN"
"173",2021-12-06,3.206,3.513,3.784,3.588,"Evansville","IN"
"174",2021-12-06,3.057,3.473,3.81,3.71,"Fort Wayne","IN"
