"","date","regular","mid","premium","diesel","city","state"
"1",2021-10-26,3.674,3.878,4.088,3.482,"Anchorage","AK"
"2",2021-10-26,3.829,3.942,4.083,3.618,"Fairbanks","AK"
"3",2021-10-26,3.643,3.599,3.703,3.225,"Juneau","AK"
"4",2021-10-26,3.157,3.451,3.829,3.37,"Anniston-Oxford","AL"
"5",2021-10-26,3.206,3.491,3.829,3.446,"Auburn","AL"
"6",2021-10-26,3.189,3.5,3.845,3.458,"Birmingham","AL"
"7",2021-10-26,3.217,3.531,3.871,3.422,"Daphne-Fairhope-Foley","AL"
"8",2021-10-26,3.158,3.437,3.757,3.442,"Decatur","AL"
"9",2021-10-26,3.248,3.592,3.858,3.517,"Dothan","AL"
"10",2021-10-26,3.193,3.511,3.822,3.406,"Florence-Muscle Shoals","AL"
"11",2021-10-26,3.134,3.461,3.839,3.397,"Gadsden","AL"
"12",2021-10-26,3.176,3.483,3.773,3.399,"Huntsville","AL"
"13",2021-10-26,3.183,3.515,3.81,3.453,"Mobile","AL"
"14",2021-10-26,3.246,3.6,3.898,3.516,"Montgomery","AL"
"15",2021-10-26,3.208,3.465,3.752,3.444,"Russell County","AL"
"16",2021-10-26,3.179,3.476,3.829,3.413,"Tuscaloosa","AL"
"17",2021-10-26,3.024,3.33,3.61,3.36,"Fayetteville-Springdale-Rogers","AR"
"18",2021-10-26,2.975,3.301,3.537,3.372,"Fort Smith (AR only)","AR"
"19",2021-10-26,3.057,3.356,3.668,3.312,"Hot Springs","AR"
"20",2021-10-26,3.054,3.361,3.578,3.409,"Jonesboro","AR"
"21",2021-10-26,2.988,3.249,3.565,3.357,"Little Rock-North Little Rock","AR"
"22",2021-10-26,3.02,3.419,3.619,3.417,"Pine Bluff","AR"
"23",2021-10-26,3.164,3.456,3.737,3.445,"Texarkana (AR only)","AR"
"24",2021-10-26,3.157,3.496,3.962,3.514,"West Memphis","AR"
"25",2021-10-26,3.552,3.851,4.118,3.609,"East Valley","AZ"
"26",2021-10-26,3.623,3.761,3.985,3.786,"Flagstaff","AZ"
"27",2021-10-26,3.537,3.851,4.111,3.621,"Glendale","AZ"
"28",2021-10-26,3.514,3.659,3.88,3.745,"Lake Havasu-Kingman","AZ"
"29",2021-10-26,3.562,3.831,4.096,3.599,"Peoria","AZ"
"30",2021-10-26,3.514,3.819,4.09,3.611,"Phoenix Proper","AZ"
"31",2021-10-26,3.534,3.83,4.1,3.612,"Phoenix-Mesa","AZ"
"32",2021-10-26,3.24,3.478,3.73,3.511,"Pima County","AZ"
"33",2021-10-26,3.45,3.606,3.891,3.662,"Prescott","AZ"
"34",2021-10-26,3.578,3.88,4.152,3.617,"Scottsdale","AZ"
"35",2021-10-26,3.332,3.566,3.832,3.551,"Sierra Vista-Douglas","AZ"
"36",2021-10-26,3.238,3.473,3.727,3.508,"Tucson","AZ"
"37",2021-10-26,3.547,3.836,4.098,3.609,"West Valley","AZ"
"38",2021-10-26,3.406,3.639,3.897,3.603,"Yuma","AZ"
"39",2021-10-26,4.483,4.662,4.805,4.59,"Bakersfield","CA"
"40",2021-10-26,4.467,4.621,4.757,4.597,"Chico-Paradise","CA"
