"","date","regular","mid","premium","diesel","city","state"
"1",2022-08-31,4.772,5.011,5.223,5.162,"Anchorage","AK"
"2",2022-08-31,4.599,4.792,4.997,5.701,"Fairbanks","AK"
"3",2022-08-31,5.178,5.141,5.223,5.562,"Juneau","AK"
"4",2022-08-31,3.396,3.768,4.101,4.77,"Anniston-Oxford","AL"
"5",2022-08-31,3.423,3.734,4.099,4.798,"Auburn","AL"
"6",2022-08-31,3.434,3.817,4.234,4.862,"Birmingham","AL"
"7",2022-08-31,3.467,3.876,4.27,4.82,"Daphne-Fairhope-Foley","AL"
"8",2022-08-31,3.408,3.783,4.133,4.832,"Decatur","AL"
"9",2022-08-31,3.471,3.864,4.232,4.851,"Dothan","AL"
"10",2022-08-31,3.367,3.753,4.124,4.76,"Florence-Muscle Shoals","AL"
"11",2022-08-31,3.375,3.729,4.09,4.807,"Gadsden","AL"
"12",2022-08-31,3.451,3.796,4.169,4.755,"Huntsville","AL"
"13",2022-08-31,3.434,3.962,4.294,4.841,"Mobile","AL"
"14",2022-08-31,3.43,3.867,4.221,4.853,"Montgomery","AL"
"15",2022-08-31,3.48,3.805,4.144,4.796,"Russell County","AL"
"16",2022-08-31,3.391,3.743,4.121,4.776,"Tuscaloosa","AL"
"17",2022-08-31,3.305,3.65,3.962,4.812,"Fayetteville-Springdale-Rogers","AR"
"18",2022-08-31,3.339,3.703,4.006,4.816,"Fort Smith (AR only)","AR"
"19",2022-08-31,3.298,3.635,3.978,4.707,"Hot Springs","AR"
"20",2022-08-31,3.249,3.604,3.908,4.796,"Jonesboro","AR"
"21",2022-08-31,3.279,3.621,3.938,4.705,"Little Rock-North Little Rock","AR"
"22",2022-08-31,3.407,3.804,4.177,4.79,"Pine Bluff","AR"
"23",2022-08-31,3.357,3.693,4.026,4.841,"Texarkana (AR only)","AR"
"24",2022-08-31,3.374,3.72,4.215,4.797,"West Memphis","AR"
"25",2022-08-31,3.991,4.33,4.617,4.968,"East Valley","AZ"
"26",2022-08-31,4.207,4.381,4.687,5.066,"Flagstaff","AZ"
"27",2022-08-31,3.951,4.255,4.499,4.932,"Glendale","AZ"
"28",2022-08-31,4.315,4.404,4.73,5.079,"Lake Havasu-Kingman","AZ"
"29",2022-08-31,3.995,4.347,4.622,4.977,"Peoria","AZ"
"30",2022-08-31,3.966,4.295,4.57,4.973,"Phoenix Proper","AZ"
"31",2022-08-31,3.999,4.328,4.603,4.971,"Phoenix-Mesa","AZ"
"32",2022-08-31,3.705,3.996,4.256,4.977,"Pima County","AZ"
"33",2022-08-31,4.136,4.406,4.678,5.085,"Prescott","AZ"
"34",2022-08-31,4.161,4.486,4.754,4.935,"Scottsdale","AZ"
"35",2022-08-31,4.007,4.28,4.546,5.063,"Sierra Vista-Douglas","AZ"
"36",2022-08-31,3.716,4.006,4.274,4.981,"Tucson","AZ"
"37",2022-08-31,3.964,4.286,4.54,4.94,"West Valley","AZ"
"38",2022-08-31,3.982,4.279,4.52,4.984,"Yuma","AZ"
"39",2022-08-31,5.334,5.556,5.749,6.435,"Bakersfield","CA"
"40",2022-08-31,5.074,5.32,5.417,6.134,"Chico-Paradise","CA"
"41",2022-08-31,4.994,5.188,5.384,6.302,"El Centro","CA"
"42",2022-08-31,5.234,5.449,5.6,6.339,"Fresno","CA"
"43",2022-08-31,5.177,5.404,5.475,6.26,"Hanford-Corcoran","CA"
"44",2022-08-31,5.262,5.47,5.591,6.319,"Los Angeles-Long Beach","CA"
"45",2022-08-31,5.145,5.411,5.624,6.258,"Madera-Chowchilla","CA"
"46",2022-08-31,5.142,5.369,5.575,6.336,"Merced","CA"
"47",2022-08-31,5.085,5.321,5.492,6.306,"Modesto","CA"
"48",2022-08-31,5.481,5.615,5.787,6.449,"Napa","CA"
"49",2022-08-31,5.346,5.57,5.706,6.46,"Oakland","CA"
"50",2022-08-31,5.173,5.381,5.495,6.214,"Orange County","CA"
"51",2022-08-31,5.314,5.487,5.606,6.286,"Redding","CA"
"52",2022-08-31,5.151,5.372,5.507,6.191,"Riverside","CA"
"53",2022-08-31,5.15,5.377,5.529,6.337,"Sacramento","CA"
"54",2022-08-31,5.46,5.648,5.823,6.597,"Salinas","CA"
"55",2022-08-31,5.208,5.374,5.549,6.209,"San Bernardino","CA"
"56",2022-08-31,5.233,5.441,5.585,6.186,"San Diego","CA"
"57",2022-08-31,5.455,5.647,5.817,6.485,"San Francisco","CA"
"58",2022-08-31,5.311,5.521,5.662,6.423,"San Jose","CA"
"59",2022-08-31,5.631,5.841,5.969,6.658,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2022-08-31,5.335,5.551,5.696,6.53,"San Rafael","CA"
"61",2022-08-31,5.402,5.567,5.679,6.403,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2022-08-31,5.434,5.675,5.816,6.551,"Santa Cruz-Watsonville","CA"
"63",2022-08-31,5.42,5.615,5.759,6.507,"Santa Rosa","CA"
"64",2022-08-31,5.167,5.383,5.537,6.321,"Stockton-Lodi","CA"
"65",2022-08-31,5.216,5.44,5.576,6.343,"Vallejo-Fairfield","CA"
"66",2022-08-31,5.323,5.533,5.658,6.361,"Ventura","CA"
"67",2022-08-31,5.228,5.455,5.644,6.362,"Visalia-Tulare-Porterville","CA"
"68",2022-08-31,5.091,5.345,5.53,6.249,"Yolo","CA"
"69",2022-08-31,5.047,5.261,5.437,6.257,"Yuba City","CA"
"70",2022-08-31,3.706,4.085,4.394,4.714,"Boulder-Longmont","CO"
"71",2022-08-31,3.726,4.097,4.399,4.733,"Colorado Springs","CO"
"72",2022-08-31,3.731,4.127,4.423,4.739,"Denver","CO"
"73",2022-08-31,3.809,3.998,4.321,4.92,"Durango","CO"
"74",2022-08-31,3.834,4.198,4.495,4.842,"Fort Collins-Loveland","CO"
"75",2022-08-31,4.072,4.443,4.584,5,"Glenwood Springs","CO"
"76",2022-08-31,3.884,4.145,4.427,4.827,"Grand Junction (CO only)","CO"
"77",2022-08-31,3.603,3.978,4.267,4.707,"Greeley","CO"
"78",2022-08-31,3.556,3.893,4.195,4.89,"Pueblo","CO"
"79",2022-08-31,4.153,4.443,4.706,4.946,"Vail","CO"
"80",2022-08-31,3.987,4.536,4.98,5.26,"Bridgeport","CT"
"81",2022-08-31,3.786,4.366,4.733,5.184,"Hartford","CT"
"82",2022-08-31,3.986,4.534,4.992,5.262,"Lower Fairfield County","CT"
"83",2022-08-31,3.844,4.424,4.736,5.189,"New Haven-Meriden","CT"
"84",2022-08-31,3.788,4.336,4.678,5.141,"New London-Norwich (CT only)","CT"
"85",2022-08-31,3.867,4.46,4.785,5.126,"Windham","CT"
"86",2022-08-31,4.015,4.66,4.957,5.27,"Washington (DC only)","DC"
"87",2022-08-31,3.844,4.36,4.654,5.058,"Washington (Entire Metro Average)","DC"
"88",2022-08-31,3.631,4.037,4.44,4.799,"Dover","DE"
"89",2022-08-31,3.629,4.042,4.337,4.789,"Milford-Seaford","DE"
"90",2022-08-31,3.685,4.268,4.468,4.842,"Wilmington-Newark (DE only)","DE"
"91",2022-08-31,3.574,3.972,4.285,4.81,"Bradenton-Sarasota-Venice","FL"
"92",2022-08-31,3.401,3.754,4.091,4.89,"Crestview-Fort Walton Beach","FL"
"93",2022-08-31,3.562,3.962,4.305,4.827,"Daytona Beach","FL"
"94",2022-08-31,3.635,4.083,4.397,4.88,"Fort Lauderdale","FL"
"95",2022-08-31,3.565,3.981,4.287,4.823,"Fort Myers-Cape Coral","FL"
"96",2022-08-31,3.625,4.019,4.389,4.928,"Gainesville","FL"
"97",2022-08-31,3.6,3.966,4.262,4.839,"Homosassa Springs","FL"
"98",2022-08-31,3.579,3.974,4.326,4.842,"Jacksonville","FL"
"99",2022-08-31,3.581,3.957,4.29,4.846,"Lakeland-Winter Haven","FL"
"100",2022-08-31,3.564,3.96,4.302,4.879,"Melbourne-Titusville","FL"
"101",2022-08-31,3.627,4.091,4.35,4.856,"Miami","FL"
"102",2022-08-31,3.627,4.028,4.331,4.836,"Naples","FL"
"103",2022-08-31,3.6,3.976,4.313,4.876,"Ocala","FL"
"104",2022-08-31,3.551,3.93,4.229,4.804,"Orlando","FL"
"105",2022-08-31,3.453,3.761,4.137,4.809,"Panama City","FL"
"106",2022-08-31,3.424,3.792,4.143,4.803,"Pensacola","FL"
"107",2022-08-31,3.607,4.027,4.364,4.897,"Port St. Lucie","FL"
"108",2022-08-31,3.531,3.977,4.276,4.823,"Punta Gorda","FL"
"109",2022-08-31,3.594,4.079,4.388,4.945,"Sebastian-Vero Beach","FL"
