"","date","regular","mid","premium","diesel","city","state"
"1",2024-04-02,4.067,3.991,4.191,4.065,"Juneau","AK"
"2",2024-04-02,4.178,4.299,4.56,4.019,"Fairbanks","AK"
"3",2024-04-02,4.116,4.348,4.577,3.831,"Anchorage","AK"
"4",2024-04-02,3.163,3.589,3.973,3.838,"Birmingham","AL"
"5",2024-04-02,3.187,3.547,3.921,3.789,"Huntsville","AL"
"6",2024-04-02,3.189,3.585,3.951,3.74,"Mobile","AL"
"7",2024-04-02,3.229,3.649,4.02,3.815,"Montgomery","AL"
"8",2024-04-02,3.177,3.582,3.969,3.838,"Tuscaloosa","AL"
"9",2024-04-02,3.157,3.525,3.864,3.78,"Anniston-Oxford","AL"
"10",2024-04-02,3.137,3.474,3.841,3.747,"Auburn","AL"
"11",2024-04-02,3.199,3.598,3.993,3.768,"Daphne-Fairhope-Foley","AL"
"12",2024-04-02,3.159,3.53,3.89,3.732,"Decatur","AL"
"13",2024-04-02,3.191,3.558,3.94,3.925,"Dothan","AL"
"14",2024-04-02,3.134,3.514,3.887,3.679,"Florence-Muscle Shoals","AL"
"15",2024-04-02,3.1,3.468,3.826,3.725,"Gadsden","AL"
"16",2024-04-02,3.228,3.583,3.842,3.971,"Russell County","AL"
"17",2024-04-02,3.157,3.493,3.798,3.695,"Fayetteville-Springdale-Rogers","AR"
"18",2024-04-02,3.095,3.507,3.895,3.7,"Little Rock-North Little Rock","AR"
"19",2024-04-02,3.17,3.593,4.072,3.711,"Pine Bluff","AR"
"20",2024-04-02,3.161,3.545,3.883,3.714,"Fort Smith (AR only)","AR"
"21",2024-04-02,3.166,3.551,3.916,3.756,"Texarkana (AR only)","AR"
"22",2024-04-02,3.092,3.533,3.909,3.71,"Hot Springs","AR"
"23",2024-04-02,3.155,3.549,3.941,3.809,"Jonesboro","AR"
"24",2024-04-02,3.138,3.533,3.94,3.722,"West Memphis","AR"
"25",2024-04-02,3.728,4.016,4.326,3.96,"Flagstaff","AZ"
"26",2024-04-02,3.895,4.215,4.494,3.955,"Phoenix-Mesa","AZ"
"27",2024-04-02,3.689,4.009,4.298,3.949,"Pima County","AZ"
"28",2024-04-02,3.603,3.984,4.244,4.142,"Yuma","AZ"
"29",2024-04-02,3.908,4.245,4.499,3.955,"Phoenix Proper","AZ"
"30",2024-04-02,3.901,4.221,4.514,3.891,"East Valley","AZ"
"31",2024-04-02,3.842,4.17,4.447,3.913,"West Valley","AZ"
"32",2024-04-02,3.974,4.271,4.547,4.147,"Scottsdale","AZ"
"33",2024-04-02,3.684,4.002,4.288,3.946,"Tucson","AZ"
"34",2024-04-02,3.853,4.182,4.451,3.904,"Glendale","AZ"
"35",2024-04-02,3.856,4.201,4.503,3.938,"Peoria","AZ"
"36",2024-04-02,3.733,3.955,4.332,3.996,"Prescott","AZ"
"37",2024-04-02,3.892,4.085,4.426,4.159,"Lake Havasu-Kingman","AZ"
"38",2024-04-02,3.713,3.99,4.289,4.055,"Sierra Vista-Douglas","AZ"
"39",2024-04-02,5.008,5.226,5.39,5.634,"Bakersfield","CA"
"40",2024-04-02,4.982,5.154,5.318,5.129,"Chico-Paradise","CA"
"41",2024-04-02,5.009,5.198,5.392,5.414,"Fresno","CA"
"42",2024-04-02,5.163,5.364,5.514,5.444,"Los Angeles-Long Beach","CA"
"43",2024-04-02,5.099,5.297,5.487,5.322,"Merced","CA"
"44",2024-04-02,4.987,5.224,5.42,5.328,"Modesto","CA"
"45",2024-04-02,5.185,5.413,5.576,5.448,"Oakland","CA"
"46",2024-04-02,5.125,5.341,5.477,5.271,"Orange County","CA"
"47",2024-04-02,4.933,5.087,5.267,5.112,"Redding","CA"
"48",2024-04-02,5.059,5.263,5.425,5.268,"Riverside","CA"
"49",2024-04-02,5.125,5.331,5.511,5.271,"Sacramento","CA"
"50",2024-04-02,5.225,5.377,5.611,5.63,"Salinas","CA"
"51",2024-04-02,5.154,5.363,5.509,5.317,"San Diego","CA"
"52",2024-04-02,5.267,5.473,5.655,5.532,"San Francisco","CA"
"53",2024-04-02,5.135,5.341,5.513,5.4,"San Jose","CA"
"54",2024-04-02,5.25,5.418,5.572,5.786,"San Luis Obispo-Atascadero-Paso Robles","CA"
"55",2024-04-02,5.114,5.299,5.417,5.494,"Santa Barbara-Santa Maria-Lompoc","CA"
"56",2024-04-02,5.169,5.396,5.552,5.57,"Santa Cruz-Watsonville","CA"
"57",2024-04-02,5.234,5.432,5.594,5.457,"Santa Rosa","CA"
"58",2024-04-02,5.054,5.258,5.457,5.362,"Stockton-Lodi","CA"
"59",2024-04-02,5.106,5.323,5.491,5.338,"Vallejo-Fairfield","CA"
"60",2024-04-02,5.17,5.368,5.517,5.535,"Ventura","CA"
"61",2024-04-02,5.037,5.251,5.46,5.481,"Visalia-Tulare-Porterville","CA"
"62",2024-04-02,5.049,5.261,5.455,5.178,"Yolo","CA"
"63",2024-04-02,4.918,5.146,5.308,5.217,"Yuba City","CA"
"64",2024-04-02,4.947,5.156,5.356,5.514,"El Centro","CA"
"65",2024-04-02,4.864,5.063,5.182,5.314,"Hanford-Corcoran","CA"
"66",2024-04-02,5.013,5.245,5.456,5.535,"Madera-Chowchilla","CA"
"67",2024-04-02,5.218,5.379,5.556,5.397,"Napa","CA"
"68",2024-04-02,5.054,5.244,5.418,5.323,"San Bernardino","CA"
"69",2024-04-02,5.278,5.473,5.654,5.506,"San Rafael","CA"
"70",2024-04-02,2.996,3.412,3.718,3.743,"Boulder-Longmont","CO"
"71",2024-04-02,2.965,3.365,3.686,3.506,"Colorado Springs","CO"
"72",2024-04-02,2.993,3.395,3.711,3.639,"Denver","CO"
"73",2024-04-02,3.019,3.393,3.721,3.614,"Fort Collins-Loveland","CO"
"74",2024-04-02,3.122,3.489,3.839,3.737,"Pueblo","CO"
"75",2024-04-02,3.153,3.489,3.779,3.876,"Grand Junction (CO only)","CO"
"76",2024-04-02,3.468,3.715,4.013,3.829,"Durango","CO"
"77",2024-04-02,3.389,3.72,3.846,3.788,"Glenwood Springs","CO"
"78",2024-04-02,2.991,3.383,3.658,3.567,"Greeley","CO"
"79",2024-04-02,3.447,3.783,4.079,3.991,"Vail","CO"
"80",2024-04-02,3.509,4.06,4.459,4.293,"Bridgeport","CT"
"81",2024-04-02,3.408,3.912,4.325,4.19,"Hartford","CT"
"82",2024-04-02,3.432,3.946,4.361,4.223,"New Haven-Meriden","CT"
"83",2024-04-02,3.401,3.855,4.245,4.131,"New London-Norwich (CT only)","CT"
"84",2024-04-02,3.458,3.918,4.378,4.135,"Windham","CT"
"85",2024-04-02,3.475,4.031,4.442,4.254,"Lower Fairfield County","CT"
"86",2024-04-02,3.701,4.307,4.65,4.335,"Washington (DC only)","DC"
"87",2024-04-02,3.586,4.065,4.401,4.152,"Washington (Entire Metro Average)","DC"
"88",2024-04-02,3.207,3.621,3.962,4.016,"Dover","DE"
"89",2024-04-02,3.24,3.865,4.135,3.977,"Wilmington-Newark (DE only)","DE"
"90",2024-04-02,3.189,3.598,3.914,4,"Milford-Seaford","DE"
"91",2024-04-02,3.557,3.97,4.26,3.791,"Daytona Beach","FL"
"92",2024-04-02,3.628,4.045,4.315,3.916,"Fort Lauderdale","FL"
"93",2024-04-02,3.593,3.997,4.312,3.759,"Fort Myers-Cape Coral","FL"
"94",2024-04-02,3.615,4.018,4.376,3.998,"Gainesville","FL"
"95",2024-04-02,3.521,3.922,4.289,3.777,"Jacksonville","FL"
"96",2024-04-02,3.574,3.966,4.165,3.91,"Miami","FL"
"97",2024-04-02,3.557,3.96,4.255,3.749,"Orlando","FL"
"98",2024-04-02,3.266,3.66,4.042,3.777,"Pensacola","FL"
"99",2024-04-02,3.435,3.84,4.238,4.042,"Tallahassee","FL"
"100",2024-04-02,3.586,3.995,4.322,3.784,"Tampa-St. Petersburg-Clearwater","FL"
"101",2024-04-02,3.747,4.184,4.506,3.969,"West Palm Beach-Boca Raton","FL"
"102",2024-04-02,3.574,3.976,4.303,3.802,"Bradenton-Sarasota-Venice","FL"
"103",2024-04-02,3.231,3.654,3.967,3.794,"Crestview-Fort Walton Beach","FL"
"104",2024-04-02,3.636,4.037,4.361,3.868,"Homosassa Springs","FL"
"105",2024-04-02,3.589,3.966,4.281,3.852,"Lakeland-Winter Haven","FL"
"106",2024-04-02,3.547,3.973,4.296,3.85,"Melbourne-Titusville","FL"
"107",2024-04-02,3.678,4.085,4.409,3.937,"Naples","FL"
"108",2024-04-02,3.569,3.928,4.319,3.917,"Ocala","FL"
"109",2024-04-02,3.208,3.587,3.976,3.772,"Panama City","FL"
"110",2024-04-02,3.604,3.986,4.319,3.911,"Port St. Lucie","FL"
"111",2024-04-02,3.527,3.955,4.288,3.813,"Punta Gorda","FL"
"112",2024-04-02,3.61,4.026,4.357,3.965,"Sebastian-Vero Beach","FL"
"113",2024-04-02,3.607,4.104,4.367,3.787,"Sebring","FL"
"114",2024-04-02,3.572,3.942,4.32,3.882,"The Villages","FL"
"115",2024-04-02,3.33,3.745,4.13,3.972,"Atlanta","GA"
"116",2024-04-02,3.332,3.741,4.104,3.963,"Macon","GA"
"117",2024-04-02,3.423,3.85,4.239,4.047,"Savannah","GA"
"118",2024-04-02,3.26,3.718,4.101,3.886,"Augusta-Aiken (GA only)","GA"
"119",2024-04-02,3.302,3.685,4.046,4.028,"Columbus (GA only)","GA"
"120",2024-04-02,3.234,3.619,3.992,3.899,"Albany","GA"
"121",2024-04-02,3.261,3.679,4.033,3.847,"Athens","GA"
"122",2024-04-02,3.293,3.686,4.096,3.866,"Valdosta","GA"
"123",2024-04-02,3.397,3.821,4.17,4.042,"Brunswick","GA"
"124",2024-04-02,3.191,3.655,4.045,3.861,"Catoosa-Dade-Walker","GA"
"125",2024-04-02,3.236,3.635,4,3.842,"Dalton","GA"
"126",2024-04-02,3.265,3.678,4.015,3.901,"Gainesville","GA"
"127",2024-04-02,3.431,3.714,4.258,4.173,"Hinesville-Fort Stewart","GA"
"128",2024-04-02,3.237,3.661,4.09,3.812,"Rome","GA"
"129",2024-04-02,3.241,3.6,4,3.841,"Warner Robins","GA"
"130",2024-04-02,4.804,5.022,5.36,5.603,"Hilo","HI"
"131",2024-04-02,4.789,5.035,5.03,5.476,"Wailuku","HI"
"132",2024-04-02,4.564,4.809,5.09,5.527,"Honolulu","HI"
"133",2024-04-02,4.789,5.035,5.03,5.476,"Kahului","HI"
"134",2024-04-02,5.185,5.53,5.729,6.539,"Lihue (Kauai)","HI"
"135",2024-04-02,3.307,3.698,4.101,3.817,"Cedar Rapids","IA"
"136",2024-04-02,3.089,3.506,3.838,3.643,"Des Moines","IA"
"137",2024-04-02,3.296,3.749,4.05,3.869,"Waterloo-Cedar Falls","IA"
"138",2024-04-02,3.288,3.687,4.106,3.871,"Davenport-Moline-Rock Island (IA only)","IA"
"139",2024-04-02,3.326,3.69,4.12,3.787,"Sioux City (IA only)","IA"
