"","date","regular","mid","premium","diesel","city","state"
"1",2021-10-23,3.669,3.869,4.09,3.472,"Anchorage","AK"
"2",2021-10-23,3.826,3.949,4.115,3.596,"Fairbanks","AK"
"3",2021-10-23,3.69,3.662,3.752,3.267,"Juneau","AK"
"4",2021-10-23,3.163,3.445,3.843,3.39,"Anniston-Oxford","AL"
"5",2021-10-23,3.199,3.514,3.799,3.441,"Auburn","AL"
"6",2021-10-23,3.182,3.492,3.825,3.454,"Birmingham","AL"
"7",2021-10-23,3.212,3.505,3.864,3.424,"Daphne-Fairhope-Foley","AL"
"8",2021-10-23,3.15,3.456,3.773,3.432,"Decatur","AL"
"9",2021-10-23,3.229,3.569,3.861,3.504,"Dothan","AL"
"10",2021-10-23,3.183,3.51,3.818,3.394,"Florence-Muscle Shoals","AL"
"11",2021-10-23,3.14,3.485,3.745,3.393,"Gadsden","AL"
"12",2021-10-23,3.166,3.465,3.757,3.391,"Huntsville","AL"
"13",2021-10-23,3.18,3.521,3.834,3.446,"Mobile","AL"
"14",2021-10-23,3.236,3.593,3.898,3.504,"Montgomery","AL"
"15",2021-10-23,3.198,3.478,3.761,3.428,"Russell County","AL"
"16",2021-10-23,3.176,3.464,3.764,3.397,"Tuscaloosa","AL"
"17",2021-10-23,2.996,3.292,3.579,3.353,"Fayetteville-Springdale-Rogers","AR"
"18",2021-10-23,2.965,3.279,3.514,3.369,"Fort Smith (AR only)","AR"
"19",2021-10-23,3.057,3.363,3.661,3.297,"Hot Springs","AR"
"20",2021-10-23,3.067,3.361,3.648,3.399,"Jonesboro","AR"
"21",2021-10-23,2.982,3.275,3.578,3.347,"Little Rock-North Little Rock","AR"
"22",2021-10-23,3.023,3.346,3.653,3.393,"Pine Bluff","AR"
"23",2021-10-23,3.148,3.437,3.797,3.466,"Texarkana (AR only)","AR"
"24",2021-10-23,3.136,3.544,3.897,3.512,"West Memphis","AR"
"25",2021-10-23,3.528,3.821,4.093,3.579,"East Valley","AZ"
"26",2021-10-23,3.638,3.75,3.975,3.788,"Flagstaff","AZ"
"27",2021-10-23,3.502,3.8,4.056,3.591,"Glendale","AZ"
"28",2021-10-23,3.486,3.68,3.893,3.716,"Lake Havasu-Kingman","AZ"
"29",2021-10-23,3.521,3.801,4.074,3.571,"Peoria","AZ"
"30",2021-10-23,3.497,3.805,4.072,3.589,"Phoenix Proper","AZ"
"31",2021-10-23,3.509,3.804,4.074,3.588,"Phoenix-Mesa","AZ"
"32",2021-10-23,3.236,3.487,3.725,3.477,"Pima County","AZ"
"33",2021-10-23,3.419,3.595,3.839,3.651,"Prescott","AZ"
"34",2021-10-23,3.553,3.844,4.125,3.613,"Scottsdale","AZ"
"35",2021-10-23,3.311,3.589,3.789,3.531,"Sierra Vista-Douglas","AZ"
"36",2021-10-23,3.233,3.479,3.721,3.475,"Tucson","AZ"
"37",2021-10-23,3.509,3.796,4.06,3.577,"West Valley","AZ"
"38",2021-10-23,3.411,3.631,3.877,3.575,"Yuma","AZ"
"39",2021-10-23,4.466,4.652,4.826,4.567,"Bakersfield","CA"
"40",2021-10-23,4.436,4.607,4.708,4.558,"Chico-Paradise","CA"
"41",2021-10-23,4.461,4.666,4.823,4.605,"El Centro","CA"
"42",2021-10-23,4.441,4.646,4.76,4.586,"Fresno","CA"
"43",2021-10-23,4.371,4.571,4.691,4.56,"Hanford-Corcoran","CA"
"44",2021-10-23,4.547,4.738,4.846,4.641,"Los Angeles-Long Beach","CA"
"45",2021-10-23,4.504,4.72,4.879,4.602,"Madera-Chowchilla","CA"
"46",2021-10-23,4.516,4.707,4.883,4.67,"Merced","CA"
"47",2021-10-23,4.42,4.615,4.764,4.592,"Modesto","CA"
"48",2021-10-23,4.734,4.848,5.005,4.736,"Napa","CA"
"49",2021-10-23,4.626,4.806,4.936,4.721,"Oakland","CA"
"50",2021-10-23,4.513,4.703,4.812,4.591,"Orange County","CA"
"51",2021-10-23,4.522,4.673,4.805,4.614,"Redding","CA"
"52",2021-10-23,4.458,4.647,4.769,4.593,"Riverside","CA"
"53",2021-10-23,4.56,4.74,4.882,4.685,"Sacramento","CA"
"54",2021-10-23,4.609,4.782,4.928,4.785,"Salinas","CA"
"55",2021-10-23,4.478,4.646,4.784,4.602,"San Bernardino","CA"
"56",2021-10-23,4.499,4.678,4.796,4.609,"San Diego","CA"
"57",2021-10-23,4.728,4.904,5.04,4.776,"San Francisco","CA"
"58",2021-10-23,4.629,4.824,4.945,4.714,"San Jose","CA"
"59",2021-10-23,4.734,4.895,5.02,4.862,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2021-10-23,4.729,4.943,5.079,4.907,"San Rafael","CA"
"61",2021-10-23,4.484,4.646,4.733,4.655,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2021-10-23,4.572,4.773,4.884,4.763,"Santa Cruz-Watsonville","CA"
"63",2021-10-23,4.736,4.912,5.032,4.833,"Santa Rosa","CA"
"64",2021-10-23,4.496,4.692,4.827,4.631,"Stockton-Lodi","CA"
"65",2021-10-23,4.553,4.773,4.87,4.725,"Vallejo-Fairfield","CA"
"66",2021-10-23,4.523,4.696,4.812,4.589,"Ventura","CA"
"67",2021-10-23,4.505,4.708,4.85,4.614,"Visalia-Tulare-Porterville","CA"
"68",2021-10-23,4.526,4.705,4.846,4.686,"Yolo","CA"
"69",2021-10-23,4.349,4.533,4.701,4.599,"Yuba City","CA"
"70",2021-10-23,3.559,3.916,4.198,3.374,"Boulder-Longmont","CO"
"71",2021-10-23,3.548,3.899,4.207,3.473,"Colorado Springs","CO"
"72",2021-10-23,3.474,3.841,4.125,3.438,"Denver","CO"
"73",2021-10-23,3.58,3.841,4.077,3.642,"Durango","CO"
"74",2021-10-23,3.449,3.787,4.084,3.46,"Fort Collins-Loveland","CO"
"75",2021-10-23,3.709,3.969,4.267,3.645,"Glenwood Springs","CO"
"76",2021-10-23,3.478,3.738,3.993,3.503,"Grand Junction (CO only)","CO"
"77",2021-10-23,3.391,3.728,3.991,3.416,"Greeley","CO"
"78",2021-10-23,3.687,4.024,4.346,3.516,"Pueblo","CO"
"79",2021-10-23,3.759,4.055,4.284,3.743,"Vail","CO"
"80",2021-10-23,3.571,3.839,4.063,3.705,"Bridgeport","CT"
"81",2021-10-23,3.483,3.788,4.016,3.659,"Hartford","CT"
"82",2021-10-23,3.554,3.809,4.015,3.676,"Lower Fairfield County","CT"
"83",2021-10-23,3.471,3.737,3.942,3.653,"New Haven-Meriden","CT"
"84",2021-10-23,3.516,3.81,4.027,3.677,"New London-Norwich (CT only)","CT"
"85",2021-10-23,3.496,3.706,3.873,3.705,"Windham","CT"
"86",2021-10-23,3.563,4.062,4.174,3.687,"Washington (DC only)","DC"
"87",2021-10-23,3.37,3.757,4.037,3.576,"Washington (Entire Metro Average)","DC"
"88",2021-10-23,3.337,3.621,3.857,3.578,"Dover","DE"
"89",2021-10-23,3.339,3.615,3.906,3.568,"Milford-Seaford","DE"
"90",2021-10-23,3.339,3.771,3.993,3.574,"Wilmington-Newark (DE only)","DE"
"91",2021-10-23,3.299,3.652,3.946,3.501,"Bradenton-Sarasota-Venice","FL"
"92",2021-10-23,3.285,3.621,3.888,3.47,"Crestview-Fort Walton Beach","FL"
"93",2021-10-23,3.293,3.64,3.946,3.514,"Daytona Beach","FL"
"94",2021-10-23,3.345,3.677,3.98,3.547,"Fort Lauderdale","FL"
"95",2021-10-23,3.293,3.65,3.939,3.532,"Fort Myers-Cape Coral","FL"
"96",2021-10-23,3.315,3.623,3.988,3.497,"Gainesville","FL"
"97",2021-10-23,3.31,3.646,3.936,3.506,"Homosassa Springs","FL"
"98",2021-10-23,3.281,3.597,3.943,3.481,"Jacksonville","FL"
"99",2021-10-23,3.311,3.658,3.954,3.528,"Lakeland-Winter Haven","FL"
"100",2021-10-23,3.301,3.652,3.974,3.497,"Melbourne-Titusville","FL"
"101",2021-10-23,3.324,3.63,3.889,3.503,"Miami","FL"
"102",2021-10-23,3.322,3.675,3.973,3.55,"Naples","FL"
"103",2021-10-23,3.317,3.663,3.975,3.531,"Ocala","FL"
"104",2021-10-23,3.29,3.649,3.939,3.514,"Orlando","FL"
"105",2021-10-23,3.277,3.566,3.905,3.458,"Panama City","FL"
"106",2021-10-23,3.239,3.546,3.855,3.398,"Pensacola","FL"
"107",2021-10-23,3.338,3.672,4.001,3.536,"Port St. Lucie","FL"
"108",2021-10-23,3.286,3.619,3.937,3.506,"Punta Gorda","FL"
