"","date","regular","mid","premium","diesel","city","state"
"1",2022-01-10,3.698,3.886,4.128,3.632,"Anchorage","AK"
"2",2022-01-10,3.806,3.94,4.062,3.637,"Fairbanks","AK"
"3",2022-01-10,3.671,3.719,3.819,3.449,"Juneau","AK"
"4",2022-01-10,2.947,3.279,3.552,3.384,"Anniston-Oxford","AL"
"5",2022-01-10,2.969,3.286,3.556,3.371,"Auburn","AL"
"6",2022-01-10,2.989,3.338,3.675,3.414,"Birmingham","AL"
"7",2022-01-10,3.02,3.352,3.698,3.331,"Daphne-Fairhope-Foley","AL"
"8",2022-01-10,2.912,3.236,3.508,3.352,"Decatur","AL"
"9",2022-01-10,3.014,3.331,3.686,3.418,"Dothan","AL"
"10",2022-01-10,2.964,3.287,3.638,3.315,"Florence-Muscle Shoals","AL"
"11",2022-01-10,2.84,3.146,3.469,3.361,"Gadsden","AL"
"12",2022-01-10,2.97,3.316,3.621,3.343,"Huntsville","AL"
"13",2022-01-10,3.021,3.406,3.729,3.367,"Mobile","AL"
"14",2022-01-10,3.024,3.39,3.729,3.397,"Montgomery","AL"
"15",2022-01-10,2.984,3.326,3.603,3.458,"Russell County","AL"
"16",2022-01-10,2.947,3.257,3.621,3.332,"Tuscaloosa","AL"
"17",2022-01-10,2.894,3.181,3.452,3.213,"Fayetteville-Springdale-Rogers","AR"
"18",2022-01-10,2.92,3.26,3.488,3.346,"Fort Smith (AR only)","AR"
"19",2022-01-10,2.922,3.258,3.561,3.238,"Hot Springs","AR"
"20",2022-01-10,2.957,3.263,3.572,3.381,"Jonesboro","AR"
"21",2022-01-10,2.882,3.183,3.501,3.284,"Little Rock-North Little Rock","AR"
"22",2022-01-10,2.905,3.315,3.601,3.387,"Pine Bluff","AR"
"23",2022-01-10,3.001,3.309,3.635,3.346,"Texarkana (AR only)","AR"
"24",2022-01-10,2.992,3.394,3.811,3.484,"West Memphis","AR"
"25",2022-01-10,3.669,3.99,4.25,3.864,"East Valley","AZ"
"26",2022-01-10,3.797,3.981,4.204,4.002,"Flagstaff","AZ"
"27",2022-01-10,3.662,3.987,4.228,3.921,"Glendale","AZ"
"28",2022-01-10,3.454,3.644,3.862,3.871,"Lake Havasu-Kingman","AZ"
"29",2022-01-10,3.728,4.034,4.318,3.948,"Peoria","AZ"
"30",2022-01-10,3.627,3.946,4.206,3.887,"Phoenix Proper","AZ"
"31",2022-01-10,3.666,3.988,4.25,3.897,"Phoenix-Mesa","AZ"
"32",2022-01-10,3.399,3.656,3.901,3.816,"Pima County","AZ"
"33",2022-01-10,3.528,3.734,3.989,3.855,"Prescott","AZ"
"34",2022-01-10,3.764,4.103,4.375,3.957,"Scottsdale","AZ"
"35",2022-01-10,3.502,3.779,3.988,3.696,"Sierra Vista-Douglas","AZ"
"36",2022-01-10,3.395,3.659,3.902,3.81,"Tucson","AZ"
"37",2022-01-10,3.69,4.006,4.258,3.928,"West Valley","AZ"
"38",2022-01-10,3.715,4.001,4.214,3.978,"Yuma","AZ"
"39",2022-01-10,4.606,4.774,4.948,4.781,"Bakersfield","CA"
"40",2022-01-10,4.481,4.633,4.748,4.614,"Chico-Paradise","CA"
"41",2022-01-10,4.478,4.691,4.821,4.769,"El Centro","CA"
"42",2022-01-10,4.532,4.739,4.854,4.747,"Fresno","CA"
"43",2022-01-10,4.397,4.539,4.713,4.683,"Hanford-Corcoran","CA"
"44",2022-01-10,4.678,4.862,4.975,4.805,"Los Angeles-Long Beach","CA"
"45",2022-01-10,4.505,4.693,4.88,4.779,"Madera-Chowchilla","CA"
"46",2022-01-10,4.555,4.692,4.912,4.793,"Merced","CA"
"47",2022-01-10,4.482,4.682,4.841,4.741,"Modesto","CA"
"48",2022-01-10,4.875,5.01,5.144,4.897,"Napa","CA"
"49",2022-01-10,4.733,4.922,5.055,4.864,"Oakland","CA"
"50",2022-01-10,4.648,4.843,4.945,4.755,"Orange County","CA"
"51",2022-01-10,4.611,4.754,4.879,4.747,"Redding","CA"
"52",2022-01-10,4.606,4.801,4.929,4.77,"Riverside","CA"
"53",2022-01-10,4.644,4.849,4.981,4.837,"Sacramento","CA"
"54",2022-01-10,4.773,4.946,5.101,4.941,"Salinas","CA"
"55",2022-01-10,4.647,4.813,4.959,4.8,"San Bernardino","CA"
"56",2022-01-10,4.624,4.814,4.932,4.758,"San Diego","CA"
