"","date","regular","mid","premium","diesel","city","state"
"1",2022-02-03,3.727,3.928,4.149,3.841,"Anchorage","AK"
"2",2022-02-03,3.858,3.965,4.128,3.861,"Fairbanks","AK"
"3",2022-02-03,3.658,3.599,3.721,3.541,"Juneau","AK"
"4",2022-02-03,3.07,3.39,3.731,3.51,"Anniston-Oxford","AL"
"5",2022-02-03,3.087,3.413,3.714,3.55,"Auburn","AL"
"6",2022-02-03,3.106,3.438,3.787,3.584,"Birmingham","AL"
"7",2022-02-03,3.196,3.508,3.847,3.576,"Daphne-Fairhope-Foley","AL"
"8",2022-02-03,3.076,3.393,3.696,3.548,"Decatur","AL"
"9",2022-02-03,3.193,3.499,3.819,3.622,"Dothan","AL"
"10",2022-02-03,3.109,3.417,3.768,3.551,"Florence-Muscle Shoals","AL"
"11",2022-02-03,3.06,3.378,3.702,3.496,"Gadsden","AL"
"12",2022-02-03,3.094,3.417,3.73,3.529,"Huntsville","AL"
"13",2022-02-03,3.161,3.503,3.858,3.578,"Mobile","AL"
"14",2022-02-03,3.133,3.514,3.841,3.596,"Montgomery","AL"
"15",2022-02-03,3.079,3.366,3.696,3.623,"Russell County","AL"
"16",2022-02-03,3.092,3.404,3.762,3.556,"Tuscaloosa","AL"
"17",2022-02-03,3.086,3.379,3.635,3.464,"Fayetteville-Springdale-Rogers","AR"
"18",2022-02-03,3.017,3.355,3.591,3.485,"Fort Smith (AR only)","AR"
"19",2022-02-03,3.024,3.329,3.651,3.438,"Hot Springs","AR"
"20",2022-02-03,3.072,3.42,3.702,3.551,"Jonesboro","AR"
"21",2022-02-03,3.024,3.316,3.611,3.463,"Little Rock-North Little Rock","AR"
"22",2022-02-03,3.071,3.36,3.695,3.536,"Pine Bluff","AR"
"23",2022-02-03,3.179,3.465,3.79,3.627,"Texarkana (AR only)","AR"
"24",2022-02-03,3.12,3.444,3.966,3.732,"West Memphis","AR"
"25",2022-02-03,3.707,4.019,4.285,3.833,"East Valley","AZ"
"26",2022-02-03,3.759,4.007,4.159,4.038,"Flagstaff","AZ"
"27",2022-02-03,3.673,4.001,4.236,3.901,"Glendale","AZ"
"28",2022-02-03,3.504,3.652,3.915,3.927,"Lake Havasu-Kingman","AZ"
"29",2022-02-03,3.72,4.043,4.316,3.901,"Peoria","AZ"
"30",2022-02-03,3.659,3.981,4.251,3.895,"Phoenix Proper","AZ"
"31",2022-02-03,3.695,4.014,4.275,3.888,"Phoenix-Mesa","AZ"
