"","date","regular","mid","premium","diesel","city","state"
"1",2022-06-29,5.531,5.784,5.981,6.066,"Anchorage","AK"
"2",2022-06-29,5.589,5.788,5.97,6.147,"Fairbanks","AK"
"3",2022-06-29,5.432,5.409,5.722,5.736,"Juneau","AK"
"4",2022-06-29,4.455,4.768,5.138,5.565,"Anniston-Oxford","AL"
"5",2022-06-29,4.371,4.803,5.074,5.546,"Auburn","AL"
"6",2022-06-29,4.482,4.866,5.235,5.607,"Birmingham","AL"
"7",2022-06-29,4.497,4.913,5.292,5.527,"Daphne-Fairhope-Foley","AL"
"8",2022-06-29,4.436,4.775,5.085,5.465,"Decatur","AL"
"9",2022-06-29,4.467,4.846,5.182,5.683,"Dothan","AL"
"10",2022-06-29,4.458,4.822,5.191,5.57,"Florence-Muscle Shoals","AL"
"11",2022-06-29,4.462,4.798,5.143,5.527,"Gadsden","AL"
"12",2022-06-29,4.447,4.801,5.148,5.508,"Huntsville","AL"
"13",2022-06-29,4.479,4.881,5.27,5.531,"Mobile","AL"
"14",2022-06-29,4.515,4.928,5.292,5.632,"Montgomery","AL"
"15",2022-06-29,4.407,4.839,5.143,5.58,"Russell County","AL"
"16",2022-06-29,4.432,4.79,5.163,5.582,"Tuscaloosa","AL"
"17",2022-06-29,4.469,4.813,5.083,5.346,"Fayetteville-Springdale-Rogers","AR"
"18",2022-06-29,4.474,4.832,5.125,5.372,"Fort Smith (AR only)","AR"
"19",2022-06-29,4.366,4.726,5.049,5.29,"Hot Springs","AR"
"20",2022-06-29,4.33,4.722,5.003,5.471,"Jonesboro","AR"
"21",2022-06-29,4.354,4.681,4.996,5.29,"Little Rock-North Little Rock","AR"
"22",2022-06-29,4.445,4.817,5.212,5.373,"Pine Bluff","AR"
"23",2022-06-29,4.478,4.773,5.119,5.417,"Texarkana (AR only)","AR"
"24",2022-06-29,4.501,4.844,5.24,5.506,"West Memphis","AR"
"25",2022-06-29,5.506,5.845,6.11,5.857,"East Valley","AZ"
"26",2022-06-29,5.106,5.332,5.551,6.032,"Flagstaff","AZ"
"27",2022-06-29,5.469,5.808,6.082,5.806,"Glendale","AZ"
"28",2022-06-29,5.097,5.254,5.561,5.91,"Lake Havasu-Kingman","AZ"
"29",2022-06-29,5.503,5.825,6.114,5.867,"Peoria","AZ"
"30",2022-06-29,5.457,5.817,6.059,5.839,"Phoenix Proper","AZ"
"31",2022-06-29,5.477,5.818,6.08,5.862,"Phoenix-Mesa","AZ"
"32",2022-06-29,4.885,5.188,5.437,5.877,"Pima County","AZ"
"33",2022-06-29,5.01,5.233,5.52,5.89,"Prescott","AZ"
"34",2022-06-29,5.538,5.866,6.128,5.899,"Scottsdale","AZ"
"35",2022-06-29,4.943,5.206,5.458,5.781,"Sierra Vista-Douglas","AZ"
"36",2022-06-29,4.884,5.185,5.435,5.877,"Tucson","AZ"
"37",2022-06-29,5.483,5.815,6.086,5.833,"West Valley","AZ"
"38",2022-06-29,4.93,5.22,5.447,5.826,"Yuma","AZ"
"39",2022-06-29,6.324,6.536,6.707,6.984,"Bakersfield","CA"
"40",2022-06-29,6.137,6.386,6.508,6.883,"Chico-Paradise","CA"
"41",2022-06-29,6.136,6.329,6.522,6.873,"El Centro","CA"
"42",2022-06-29,6.209,6.427,6.607,6.928,"Fresno","CA"
"43",2022-06-29,6.117,6.339,6.49,6.881,"Hanford-Corcoran","CA"
"44",2022-06-29,6.337,6.537,6.655,6.943,"Los Angeles-Long Beach","CA"
"45",2022-06-29,6.103,6.401,6.596,6.848,"Madera-Chowchilla","CA"
