"","date","regular","mid","premium","diesel","city","state"
"1",2021-11-24,3.67,3.894,4.099,3.525,"Anchorage","AK"
"2",2021-11-24,3.801,3.95,4.072,3.626,"Fairbanks","AK"
"3",2021-11-24,3.721,3.757,3.723,3.363,"Juneau","AK"
"4",2021-11-24,3.093,3.424,3.688,3.358,"Anniston-Oxford","AL"
"5",2021-11-24,3.176,3.472,3.788,3.451,"Auburn","AL"
"6",2021-11-24,3.132,3.469,3.816,3.454,"Birmingham","AL"
"7",2021-11-24,3.179,3.513,3.844,3.408,"Daphne-Fairhope-Foley","AL"
"8",2021-11-24,3.103,3.432,3.751,3.452,"Decatur","AL"
"9",2021-11-24,3.2,3.541,3.854,3.508,"Dothan","AL"
"10",2021-11-24,3.087,3.425,3.748,3.395,"Florence-Muscle Shoals","AL"
"11",2021-11-24,3.068,3.395,3.709,3.389,"Gadsden","AL"
"12",2021-11-24,3.138,3.476,3.763,3.423,"Huntsville","AL"
"13",2021-11-24,3.171,3.536,3.843,3.46,"Mobile","AL"
"14",2021-11-24,3.186,3.549,3.886,3.468,"Montgomery","AL"
"15",2021-11-24,3.202,3.502,3.836,3.532,"Russell County","AL"
"16",2021-11-24,3.137,3.456,3.813,3.389,"Tuscaloosa","AL"
"17",2021-11-24,2.999,3.29,3.545,3.334,"Fayetteville-Springdale-Rogers","AR"
"18",2021-11-24,2.98,3.289,3.532,3.416,"Fort Smith (AR only)","AR"
"19",2021-11-24,3.022,3.348,3.628,3.295,"Hot Springs","AR"
"20",2021-11-24,2.985,3.302,3.585,3.442,"Jonesboro","AR"
"21",2021-11-24,2.987,3.266,3.579,3.349,"Little Rock-North Little Rock","AR"
"22",2021-11-24,3,3.289,3.678,3.462,"Pine Bluff","AR"
"23",2021-11-24,3.139,3.417,3.694,3.425,"Texarkana (AR only)","AR"
"24",2021-11-24,3.153,3.535,4.017,3.56,"West Memphis","AR"
"25",2021-11-24,3.837,4.134,4.414,3.997,"East Valley","AZ"
"26",2021-11-24,3.884,4.051,4.242,4.184,"Flagstaff","AZ"
"27",2021-11-24,3.832,4.144,4.385,3.992,"Glendale","AZ"
"28",2021-11-24,3.699,3.85,4.097,4.03,"Lake Havasu-Kingman","AZ"
"29",2021-11-24,3.815,4.09,4.383,3.979,"Peoria","AZ"
"30",2021-11-24,3.813,4.108,4.373,4.008,"Phoenix Proper","AZ"
"31",2021-11-24,3.836,4.13,4.398,4.015,"Phoenix-Mesa","AZ"
"32",2021-11-24,3.574,3.836,4.068,3.866,"Pima County","AZ"
"33",2021-11-24,3.704,3.909,4.143,4.113,"Prescott","AZ"
"34",2021-11-24,3.945,4.24,4.513,4.138,"Scottsdale","AZ"
"35",2021-11-24,3.555,3.796,4.06,3.868,"Sierra Vista-Douglas","AZ"
"36",2021-11-24,3.57,3.83,4.061,3.86,"Tucson","AZ"
"37",2021-11-24,3.823,4.114,4.375,3.983,"West Valley","AZ"
"38",2021-11-24,3.691,3.949,4.193,4.034,"Yuma","AZ"
"39",2021-11-24,4.65,4.833,4.996,4.797,"Bakersfield","CA"
"40",2021-11-24,4.588,4.765,4.862,4.749,"Chico-Paradise","CA"
"41",2021-11-24,4.6,4.803,4.959,4.83,"El Centro","CA"
"42",2021-11-24,4.614,4.819,4.953,4.797,"Fresno","CA"
"43",2021-11-24,4.534,4.714,4.83,4.75,"Hanford-Corcoran","CA"
"44",2021-11-24,4.706,4.894,5.003,4.828,"Los Angeles-Long Beach","CA"
"45",2021-11-24,4.638,4.842,4.993,4.847,"Madera-Chowchilla","CA"
"46",2021-11-24,4.681,4.863,5.014,4.866,"Merced","CA"
"47",2021-11-24,4.614,4.81,4.97,4.807,"Modesto","CA"
"48",2021-11-24,4.904,5.033,5.158,4.914,"Napa","CA"
"49",2021-11-24,4.787,4.974,5.109,4.911,"Oakland","CA"
"50",2021-11-24,4.676,4.866,4.978,4.753,"Orange County","CA"
"51",2021-11-24,4.673,4.798,4.92,4.809,"Redding","CA"
"52",2021-11-24,4.63,4.821,4.942,4.777,"Riverside","CA"
"53",2021-11-24,4.72,4.916,5.055,4.9,"Sacramento","CA"
"54",2021-11-24,4.793,4.97,5.122,5.015,"Salinas","CA"
"55",2021-11-24,4.657,4.836,4.968,4.808,"San Bernardino","CA"
"56",2021-11-24,4.663,4.843,4.957,4.772,"San Diego","CA"
