"","date","regular","mid","premium","diesel","city","state"
"1",2021-12-29,3.661,3.877,4.102,3.531,"Anchorage","AK"
"2",2021-12-29,3.794,3.971,4.098,3.627,"Fairbanks","AK"
"3",2021-12-29,3.71,3.659,3.752,3.366,"Juneau","AK"
"4",2021-12-29,2.889,3.202,3.549,3.346,"Anniston-Oxford","AL"
"5",2021-12-29,3.005,3.347,3.619,3.373,"Auburn","AL"
"6",2021-12-29,2.989,3.337,3.689,3.394,"Birmingham","AL"
"7",2021-12-29,3.02,3.369,3.701,3.309,"Daphne-Fairhope-Foley","AL"
"8",2021-12-29,2.908,3.264,3.561,3.338,"Decatur","AL"
"9",2021-12-29,3.022,3.332,3.633,3.437,"Dothan","AL"
"10",2021-12-29,2.929,3.278,3.608,3.311,"Florence-Muscle Shoals","AL"
"11",2021-12-29,2.834,3.159,3.508,3.355,"Gadsden","AL"
"12",2021-12-29,2.98,3.341,3.627,3.352,"Huntsville","AL"
"13",2021-12-29,3.031,3.418,3.741,3.363,"Mobile","AL"
"14",2021-12-29,3.035,3.404,3.742,3.393,"Montgomery","AL"
"15",2021-12-29,2.988,3.326,3.628,3.417,"Russell County","AL"
"16",2021-12-29,2.963,3.274,3.624,3.322,"Tuscaloosa","AL"
"17",2021-12-29,2.846,3.137,3.413,3.164,"Fayetteville-Springdale-Rogers","AR"
"18",2021-12-29,2.91,3.24,3.494,3.335,"Fort Smith (AR only)","AR"
"19",2021-12-29,2.922,3.253,3.546,3.202,"Hot Springs","AR"
"20",2021-12-29,2.88,3.222,3.532,3.376,"Jonesboro","AR"
"21",2021-12-29,2.876,3.163,3.479,3.279,"Little Rock-North Little Rock","AR"
"22",2021-12-29,2.924,3.236,3.487,3.381,"Pine Bluff","AR"
"23",2021-12-29,3.029,3.327,3.672,3.361,"Texarkana (AR only)","AR"
"24",2021-12-29,2.992,3.355,3.805,3.43,"West Memphis","AR"
"25",2021-12-29,3.713,4.042,4.304,3.912,"East Valley","AZ"
"26",2021-12-29,3.828,4.09,4.263,4.051,"Flagstaff","AZ"
"27",2021-12-29,3.705,4.03,4.286,3.963,"Glendale","AZ"
"28",2021-12-29,3.524,3.663,3.932,3.903,"Lake Havasu-Kingman","AZ"
"29",2021-12-29,3.769,4.07,4.341,3.992,"Peoria","AZ"
"30",2021-12-29,3.681,4.009,4.271,3.94,"Phoenix Proper","AZ"
"31",2021-12-29,3.712,4.038,4.297,3.941,"Phoenix-Mesa","AZ"
"32",2021-12-29,3.456,3.725,3.951,3.851,"Pima County","AZ"
"33",2021-12-29,3.585,3.788,4.037,3.891,"Prescott","AZ"
"34",2021-12-29,3.767,4.124,4.38,3.975,"Scottsdale","AZ"
"35",2021-12-29,3.535,3.789,4.017,3.756,"Sierra Vista-Douglas","AZ"
"36",2021-12-29,3.451,3.725,3.952,3.845,"Tucson","AZ"
"37",2021-12-29,3.731,4.046,4.307,3.97,"West Valley","AZ"
"38",2021-12-29,3.721,4.001,4.219,4.029,"Yuma","AZ"
"39",2021-12-29,4.614,4.803,4.971,4.779,"Bakersfield","CA"
"40",2021-12-29,4.477,4.64,4.76,4.634,"Chico-Paradise","CA"
"41",2021-12-29,4.47,4.697,4.852,4.773,"El Centro","CA"
"42",2021-12-29,4.533,4.735,4.859,4.757,"Fresno","CA"
"43",2021-12-29,4.384,4.609,4.701,4.722,"Hanford-Corcoran","CA"
"44",2021-12-29,4.673,4.868,4.972,4.794,"Los Angeles-Long Beach","CA"
"45",2021-12-29,4.518,4.715,4.883,4.752,"Madera-Chowchilla","CA"
"46",2021-12-29,4.56,4.755,4.901,4.807,"Merced","CA"
"47",2021-12-29,4.488,4.702,4.856,4.748,"Modesto","CA"
"48",2021-12-29,4.887,5.002,5.161,4.912,"Napa","CA"
"49",2021-12-29,4.734,4.921,5.049,4.865,"Oakland","CA"
"50",2021-12-29,4.647,4.842,4.947,4.73,"Orange County","CA"
"51",2021-12-29,4.607,4.766,4.885,4.731,"Redding","CA"
"52",2021-12-29,4.602,4.803,4.924,4.746,"Riverside","CA"
"53",2021-12-29,4.646,4.856,4.991,4.837,"Sacramento","CA"
"54",2021-12-29,4.763,4.954,5.115,4.969,"Salinas","CA"
"55",2021-12-29,4.647,4.822,4.958,4.775,"San Bernardino","CA"
"56",2021-12-29,4.626,4.818,4.933,4.751,"San Diego","CA"
"57",2021-12-29,4.832,5.018,5.161,4.922,"San Francisco","CA"
"58",2021-12-29,4.756,4.952,5.082,4.896,"San Jose","CA"
"59",2021-12-29,4.801,4.995,5.102,4.956,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2021-12-29,4.784,5.013,5.151,4.927,"San Rafael","CA"
"61",2021-12-29,4.62,4.778,4.901,4.792,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2021-12-29,4.712,4.912,5.026,4.879,"Santa Cruz-Watsonville","CA"
"63",2021-12-29,4.798,4.995,5.116,4.891,"Santa Rosa","CA"
"64",2021-12-29,4.566,4.791,4.921,4.747,"Stockton-Lodi","CA"
"65",2021-12-29,4.665,4.879,4.99,4.816,"Vallejo-Fairfield","CA"
"66",2021-12-29,4.663,4.845,4.96,4.775,"Ventura","CA"
