"","date","regular","mid","premium","diesel","city","state"
"1",2023-10-17,4.67,4.489,4.571,4.901,"Juneau","AK"
"2",2023-10-17,4.422,4.65,4.851,4.694,"Fairbanks","AK"
"3",2023-10-17,4.526,4.855,5.037,4.683,"Anchorage","AK"
"4",2023-10-17,3.078,3.5,3.877,4.204,"Birmingham","AL"
"5",2023-10-17,3.133,3.489,3.861,4.172,"Huntsville","AL"
"6",2023-10-17,3.125,3.573,3.935,4.18,"Mobile","AL"
"7",2023-10-17,3.083,3.526,3.905,4.19,"Montgomery","AL"
"8",2023-10-17,3.083,3.506,3.873,4.117,"Tuscaloosa","AL"
"9",2023-10-17,3.113,3.451,3.766,4.099,"Anniston-Oxford","AL"
"10",2023-10-17,2.993,3.337,3.635,4.098,"Auburn","AL"
"11",2023-10-17,3.115,3.522,3.917,4.127,"Daphne-Fairhope-Foley","AL"
"12",2023-10-17,3.096,3.459,3.794,4.065,"Decatur","AL"
"13",2023-10-17,3.125,3.473,3.866,4.232,"Dothan","AL"
"14",2023-10-17,3.077,3.476,3.855,4.197,"Florence-Muscle Shoals","AL"
"15",2023-10-17,3.022,3.399,3.798,4.125,"Gadsden","AL"
"16",2023-10-17,3.075,3.578,3.866,4.217,"Russell County","AL"
"17",2023-10-17,3.122,3.485,3.809,4.133,"Fayetteville-Springdale-Rogers","AR"
"18",2023-10-17,3.161,3.573,3.959,4.092,"Little Rock-North Little Rock","AR"
"19",2023-10-17,3.263,3.7,4.138,4.203,"Pine Bluff","AR"
"20",2023-10-17,3.23,3.666,3.95,4.188,"Fort Smith (AR only)","AR"
"21",2023-10-17,3.026,3.437,3.73,4.146,"Texarkana (AR only)","AR"
"22",2023-10-17,3.055,3.496,3.862,4.094,"Hot Springs","AR"
"23",2023-10-17,2.969,3.395,3.667,4.222,"Jonesboro","AR"
"24",2023-10-17,3.012,3.357,3.768,4.077,"West Memphis","AR"
"25",2023-10-17,4.283,4.509,4.777,5.036,"Flagstaff","AZ"
"26",2023-10-17,4.466,4.817,5.091,4.774,"Phoenix-Mesa","AZ"
"27",2023-10-17,3.938,4.252,4.514,4.744,"Pima County","AZ"
"28",2023-10-17,4.122,4.465,4.697,4.955,"Yuma","AZ"
"29",2023-10-17,4.433,4.772,5.067,4.771,"Phoenix Proper","AZ"
"30",2023-10-17,4.479,4.836,5.111,4.743,"East Valley","AZ"
"31",2023-10-17,4.471,4.827,5.082,4.744,"West Valley","AZ"
"32",2023-10-17,4.631,5.02,5.215,4.911,"Scottsdale","AZ"
"33",2023-10-17,3.937,4.251,4.514,4.739,"Tucson","AZ"
"34",2023-10-17,4.445,4.798,5.055,4.736,"Glendale","AZ"
"35",2023-10-17,4.511,4.87,5.146,4.749,"Peoria","AZ"
"36",2023-10-17,4.244,4.558,4.857,4.857,"Prescott","AZ"
"37",2023-10-17,4.324,4.471,4.823,5.051,"Lake Havasu-Kingman","AZ"
"38",2023-10-17,3.986,4.22,4.526,4.612,"Sierra Vista-Douglas","AZ"
"39",2023-10-17,5.623,5.855,6.024,6.433,"Bakersfield","CA"
"40",2023-10-17,5.377,5.63,5.726,6.107,"Chico-Paradise","CA"
"41",2023-10-17,5.325,5.554,5.74,6.366,"Fresno","CA"
"42",2023-10-17,5.744,5.99,6.109,6.351,"Los Angeles-Long Beach","CA"
"43",2023-10-17,5.574,5.816,5.964,6.299,"Merced","CA"
"44",2023-10-17,5.333,5.585,5.772,6.261,"Modesto","CA"
"45",2023-10-17,5.568,5.817,5.961,6.427,"Oakland","CA"
"46",2023-10-17,5.566,5.792,5.902,6.222,"Orange County","CA"
"47",2023-10-17,5.255,5.442,5.572,6.078,"Redding","CA"
"48",2023-10-17,5.598,5.838,5.988,6.242,"Riverside","CA"
"49",2023-10-17,5.441,5.68,5.847,6.29,"Sacramento","CA"
"50",2023-10-17,5.621,5.862,6.053,6.547,"Salinas","CA"
"51",2023-10-17,5.753,6.008,6.14,6.243,"San Diego","CA"
"52",2023-10-17,5.654,5.84,6.017,6.487,"San Francisco","CA"
"53",2023-10-17,5.453,5.681,5.833,6.367,"San Jose","CA"
"54",2023-10-17,5.826,5.995,6.177,6.652,"San Luis Obispo-Atascadero-Paso Robles","CA"
"55",2023-10-17,5.702,5.902,6.054,6.342,"Santa Barbara-Santa Maria-Lompoc","CA"
"56",2023-10-17,5.588,5.824,5.998,6.445,"Santa Cruz-Watsonville","CA"
"57",2023-10-17,5.57,5.769,5.95,6.362,"Santa Rosa","CA"
"58",2023-10-17,5.293,5.542,5.706,6.249,"Stockton-Lodi","CA"
"59",2023-10-17,5.6,5.85,5.992,6.318,"Vallejo-Fairfield","CA"
"60",2023-10-17,5.721,5.935,6.084,6.412,"Ventura","CA"
"61",2023-10-17,5.507,5.702,5.882,6.434,"Visalia-Tulare-Porterville","CA"
"62",2023-10-17,5.344,5.6,5.789,6.128,"Yolo","CA"
"63",2023-10-17,5.31,5.642,5.803,6.106,"Yuba City","CA"
"64",2023-10-17,5.554,5.812,6.043,6.374,"El Centro","CA"
"65",2023-10-17,5.352,5.615,5.749,6.326,"Hanford-Corcoran","CA"
"66",2023-10-17,5.419,5.66,5.922,6.364,"Madera-Chowchilla","CA"
"67",2023-10-17,5.721,5.882,6.061,6.463,"Napa","CA"
"68",2023-10-17,5.573,5.782,5.95,6.23,"San Bernardino","CA"
"69",2023-10-17,5.532,5.712,5.931,6.419,"San Rafael","CA"
"70",2023-10-17,3.68,4.075,4.384,4.344,"Boulder-Longmont","CO"
"71",2023-10-17,3.547,3.959,4.251,4.306,"Colorado Springs","CO"
"72",2023-10-17,3.572,3.993,4.294,4.277,"Denver","CO"
"73",2023-10-17,3.741,4.161,4.502,4.34,"Fort Collins-Loveland","CO"
"74",2023-10-17,3.877,4.374,4.65,4.539,"Pueblo","CO"
"75",2023-10-17,3.894,4.216,4.489,4.402,"Grand Junction (CO only)","CO"
"76",2023-10-17,3.925,4.157,4.426,4.596,"Durango","CO"
"77",2023-10-17,4.203,4.549,4.749,4.548,"Glenwood Springs","CO"
"78",2023-10-17,3.505,3.898,4.166,4.29,"Greeley","CO"
"79",2023-10-17,4.036,4.349,4.593,4.445,"Vail","CO"
"80",2023-10-17,3.779,4.345,4.764,4.611,"Bridgeport","CT"
"81",2023-10-17,3.607,4.182,4.573,4.577,"Hartford","CT"
"82",2023-10-17,3.676,4.226,4.599,4.577,"New Haven-Meriden","CT"
"83",2023-10-17,3.64,4.18,4.548,4.573,"New London-Norwich (CT only)","CT"
"84",2023-10-17,3.623,4.074,4.531,4.529,"Windham","CT"
