"","date","regular","mid","premium","diesel","city","state"
"1",2024-03-15,3.816,3.763,3.861,4.061,"Juneau","AK"
"2",2024-03-15,3.781,3.887,4.113,4.013,"Fairbanks","AK"
"3",2024-03-15,3.733,3.958,4.203,3.822,"Anchorage","AK"
"4",2024-03-15,3.156,3.573,3.955,3.87,"Birmingham","AL"
"5",2024-03-15,3.174,3.583,3.932,3.822,"Huntsville","AL"
"6",2024-03-15,3.159,3.572,3.978,3.782,"Mobile","AL"
"7",2024-03-15,3.182,3.636,4.034,3.86,"Montgomery","AL"
"8",2024-03-15,3.132,3.56,3.954,3.852,"Tuscaloosa","AL"
"9",2024-03-15,3.116,3.487,3.831,3.808,"Anniston-Oxford","AL"
"10",2024-03-15,3.067,3.445,3.838,3.784,"Auburn","AL"
"11",2024-03-15,3.176,3.575,3.978,3.792,"Daphne-Fairhope-Foley","AL"
"12",2024-03-15,3.114,3.482,3.894,3.764,"Decatur","AL"
"13",2024-03-15,3.21,3.597,3.983,3.926,"Dothan","AL"
"14",2024-03-15,3.155,3.584,3.969,3.732,"Florence-Muscle Shoals","AL"
"15",2024-03-15,3.004,3.371,3.79,3.73,"Gadsden","AL"
"16",2024-03-15,3.157,3.502,3.838,3.94,"Russell County","AL"
"17",2024-03-15,3.105,3.47,3.763,3.585,"Fayetteville-Springdale-Rogers","AR"
"18",2024-03-15,3.033,3.442,3.817,3.675,"Little Rock-North Little Rock","AR"
"19",2024-03-15,3.07,3.584,4.013,3.743,"Pine Bluff","AR"
"20",2024-03-15,3.021,3.404,3.806,3.606,"Fort Smith (AR only)","AR"
"21",2024-03-15,3.143,3.55,3.897,3.793,"Texarkana (AR only)","AR"
"22",2024-03-15,3.05,3.526,3.874,3.724,"Hot Springs","AR"
"23",2024-03-15,3.009,3.432,3.798,3.745,"Jonesboro","AR"
"24",2024-03-15,3.072,3.462,3.928,3.704,"West Memphis","AR"
"25",2024-03-15,3.611,3.741,4.077,3.981,"Flagstaff","AZ"
"26",2024-03-15,3.725,3.934,4.247,3.862,"Phoenix-Mesa","AZ"
"27",2024-03-15,3.628,3.861,4.154,3.841,"Pima County","AZ"
"28",2024-03-15,3.306,3.627,3.956,4.135,"Yuma","AZ"
"29",2024-03-15,3.72,3.928,4.252,3.867,"Phoenix Proper","AZ"
"30",2024-03-15,3.701,3.901,4.213,3.733,"East Valley","AZ"
"31",2024-03-15,3.744,3.974,4.285,3.856,"West Valley","AZ"
"32",2024-03-15,3.771,3.98,4.266,4.049,"Scottsdale","AZ"
"33",2024-03-15,3.629,3.863,4.155,3.838,"Tucson","AZ"
"34",2024-03-15,3.752,3.991,4.273,3.84,"Glendale","AZ"
"35",2024-03-15,3.796,3.998,4.346,3.891,"Peoria","AZ"
"36",2024-03-15,3.506,3.728,4.072,3.96,"Prescott","AZ"
"37",2024-03-15,3.61,3.712,4.051,4.161,"Lake Havasu-Kingman","AZ"
"38",2024-03-15,3.504,3.697,4.006,4.001,"Sierra Vista-Douglas","AZ"
"39",2024-03-15,4.78,5.029,5.199,5.625,"Bakersfield","CA"
"40",2024-03-15,4.772,4.982,5.128,5.14,"Chico-Paradise","CA"
"41",2024-03-15,4.79,5.008,5.184,5.411,"Fresno","CA"
"42",2024-03-15,4.941,5.16,5.302,5.47,"Los Angeles-Long Beach","CA"
"43",2024-03-15,4.83,5.051,5.252,5.272,"Merced","CA"
"44",2024-03-15,4.713,4.955,5.135,5.313,"Modesto","CA"
"45",2024-03-15,4.928,5.158,5.322,5.441,"Oakland","CA"
"46",2024-03-15,4.895,5.109,5.241,5.293,"Orange County","CA"
"47",2024-03-15,4.735,4.87,5.023,5.059,"Redding","CA"
"48",2024-03-15,4.814,5.037,5.194,5.275,"Riverside","CA"
"49",2024-03-15,4.872,5.091,5.274,5.244,"Sacramento","CA"
"50",2024-03-15,5.004,5.18,5.396,5.596,"Salinas","CA"
"51",2024-03-15,4.93,5.142,5.299,5.321,"San Diego","CA"
"52",2024-03-15,5.048,5.274,5.45,5.508,"San Francisco","CA"
"53",2024-03-15,4.885,5.093,5.26,5.381,"San Jose","CA"
"54",2024-03-15,5.065,5.266,5.435,5.819,"San Luis Obispo-Atascadero-Paso Robles","CA"
"55",2024-03-15,4.912,5.079,5.245,5.526,"Santa Barbara-Santa Maria-Lompoc","CA"
"56",2024-03-15,4.895,5.115,5.306,5.555,"Santa Cruz-Watsonville","CA"
"57",2024-03-15,5.033,5.242,5.415,5.444,"Santa Rosa","CA"
"58",2024-03-15,4.754,4.996,5.172,5.325,"Stockton-Lodi","CA"
"59",2024-03-15,4.846,5.083,5.239,5.271,"Vallejo-Fairfield","CA"
"60",2024-03-15,4.98,5.189,5.33,5.561,"Ventura","CA"
"61",2024-03-15,4.794,5.029,5.23,5.47,"Visalia-Tulare-Porterville","CA"
"62",2024-03-15,4.823,5.069,5.25,5.113,"Yolo","CA"
"63",2024-03-15,4.7,4.941,5.099,5.163,"Yuba City","CA"
"64",2024-03-15,4.713,4.921,5.131,5.492,"El Centro","CA"
"65",2024-03-15,4.692,4.918,5.107,5.349,"Hanford-Corcoran","CA"
"66",2024-03-15,4.716,4.942,5.179,5.492,"Madera-Chowchilla","CA"
"67",2024-03-15,5.053,5.23,5.424,5.372,"Napa","CA"
"68",2024-03-15,4.851,5.04,5.212,5.336,"San Bernardino","CA"
"69",2024-03-15,5.031,5.255,5.425,5.431,"San Rafael","CA"
"70",2024-03-15,2.988,3.382,3.699,3.813,"Boulder-Longmont","CO"
"71",2024-03-15,2.978,3.371,3.69,3.662,"Colorado Springs","CO"
"72",2024-03-15,2.995,3.41,3.716,3.716,"Denver","CO"
"73",2024-03-15,3.023,3.403,3.708,3.667,"Fort Collins-Loveland","CO"
"74",2024-03-15,3.109,3.492,3.84,3.885,"Pueblo","CO"
"75",2024-03-15,3.094,3.42,3.706,3.902,"Grand Junction (CO only)","CO"
"76",2024-03-15,3.332,3.555,3.841,3.866,"Durango","CO"
"77",2024-03-15,3.356,3.794,3.781,3.993,"Glenwood Springs","CO"
"78",2024-03-15,2.984,3.369,3.671,3.667,"Greeley","CO"
"79",2024-03-15,3.23,3.491,3.788,4.116,"Vail","CO"
"80",2024-03-15,3.404,3.962,4.37,4.304,"Bridgeport","CT"
"81",2024-03-15,3.287,3.827,4.237,4.204,"Hartford","CT"
"82",2024-03-15,3.311,3.842,4.233,4.231,"New Haven-Meriden","CT"
"83",2024-03-15,3.32,3.786,4.174,4.131,"New London-Norwich (CT only)","CT"
"84",2024-03-15,3.35,3.848,4.249,4.185,"Windham","CT"
"85",2024-03-15,3.384,3.945,4.339,4.256,"Lower Fairfield County","CT"
"86",2024-03-15,3.591,4.171,4.539,4.37,"Washington (DC only)","DC"
"87",2024-03-15,3.466,3.931,4.266,4.168,"Washington (Entire Metro Average)","DC"
"88",2024-03-15,3.293,3.738,4.05,4.027,"Dover","DE"
"89",2024-03-15,3.265,3.921,4.172,4,"Wilmington-Newark (DE only)","DE"
"90",2024-03-15,3.259,3.65,3.998,4.032,"Milford-Seaford","DE"
"91",2024-03-15,3.476,3.88,4.202,3.873,"Daytona Beach","FL"
"92",2024-03-15,3.527,3.936,4.238,3.986,"Fort Lauderdale","FL"
"93",2024-03-15,3.479,3.88,4.197,3.852,"Fort Myers-Cape Coral","FL"
"94",2024-03-15,3.504,3.886,4.271,4.085,"Gainesville","FL"
"95",2024-03-15,3.459,3.843,4.187,3.878,"Jacksonville","FL"
"96",2024-03-15,3.493,3.9,4.128,3.961,"Miami","FL"
"97",2024-03-15,3.479,3.891,4.175,3.853,"Orlando","FL"
"98",2024-03-15,3.272,3.666,4.038,3.847,"Pensacola","FL"
"99",2024-03-15,3.397,3.817,4.216,4.09,"Tallahassee","FL"
"100",2024-03-15,3.496,3.894,4.214,3.902,"Tampa-St. Petersburg-Clearwater","FL"
"101",2024-03-15,3.64,4.099,4.432,4.061,"West Palm Beach-Boca Raton","FL"
"102",2024-03-15,3.488,3.898,4.209,3.901,"Bradenton-Sarasota-Venice","FL"
"103",2024-03-15,3.256,3.62,4.002,3.86,"Crestview-Fort Walton Beach","FL"
"104",2024-03-15,3.503,3.912,4.225,4.005,"Homosassa Springs","FL"
"105",2024-03-15,3.481,3.878,4.212,3.935,"Lakeland-Winter Haven","FL"
"106",2024-03-15,3.468,3.864,4.2,3.929,"Melbourne-Titusville","FL"
"107",2024-03-15,3.528,3.914,4.283,4.015,"Naples","FL"
"108",2024-03-15,3.492,3.87,4.213,4.035,"Ocala","FL"
"109",2024-03-15,3.213,3.563,3.961,3.853,"Panama City","FL"
"110",2024-03-15,3.529,3.903,4.221,3.974,"Port St. Lucie","FL"
"111",2024-03-15,3.477,3.911,4.238,3.916,"Punta Gorda","FL"
"112",2024-03-15,3.504,3.88,4.26,4.03,"Sebastian-Vero Beach","FL"
"113",2024-03-15,3.482,3.978,4.232,3.94,"Sebring","FL"
"114",2024-03-15,3.494,3.911,4.287,3.934,"The Villages","FL"
"115",2024-03-15,3.341,3.741,4.141,4.005,"Atlanta","GA"
"116",2024-03-15,3.324,3.759,4.162,4.015,"Macon","GA"
"117",2024-03-15,3.393,3.822,4.174,4.067,"Savannah","GA"
"118",2024-03-15,3.304,3.794,4.172,3.92,"Augusta-Aiken (GA only)","GA"
"119",2024-03-15,3.309,3.712,4.08,4.043,"Columbus (GA only)","GA"
