"","date","regular","mid","premium","diesel","city","state"
"1",2023-07-05,4.231,4.455,4.655,4.033,"Anchorage","AK"
"2",2023-07-05,4.362,4.515,4.662,4.582,"Fairbanks","AK"
"3",2023-07-05,4.235,4.162,4.227,4.063,"Juneau","AK"
"4",2023-07-05,3.031,3.329,3.661,3.564,"Anniston-Oxford","AL"
"5",2023-07-05,3,3.368,3.723,3.47,"Auburn","AL"
"6",2023-07-05,3.056,3.428,3.82,3.636,"Birmingham","AL"
"7",2023-07-05,3.145,3.526,3.932,3.536,"Daphne-Fairhope-Foley","AL"
"8",2023-07-05,3.031,3.362,3.738,3.571,"Decatur","AL"
"9",2023-07-05,3.05,3.389,3.758,3.568,"Dothan","AL"
"10",2023-07-05,3.114,3.489,3.859,3.593,"Florence-Muscle Shoals","AL"
"11",2023-07-05,2.97,3.346,3.777,3.45,"Gadsden","AL"
"12",2023-07-05,3.079,3.392,3.762,3.561,"Huntsville","AL"
"13",2023-07-05,3.091,3.527,3.888,3.615,"Mobile","AL"
"14",2023-07-05,3.066,3.493,3.87,3.652,"Montgomery","AL"
"15",2023-07-05,3.067,3.397,3.734,3.618,"Russell County","AL"
"16",2023-07-05,3.05,3.454,3.857,3.634,"Tuscaloosa","AL"
"17",2023-07-05,3.14,3.473,3.755,3.48,"Fayetteville-Springdale-Rogers","AR"
"18",2023-07-05,3.108,3.445,3.79,3.698,"Fort Smith (AR only)","AR"
"19",2023-07-05,3.035,3.417,3.805,3.66,"Hot Springs","AR"
"20",2023-07-05,3.042,3.39,3.693,3.645,"Jonesboro","AR"
"21",2023-07-05,3.034,3.431,3.793,3.615,"Little Rock-North Little Rock","AR"
"22",2023-07-05,3.075,3.542,3.937,3.537,"Pine Bluff","AR"
"23",2023-07-05,3.157,3.512,3.869,3.563,"Texarkana (AR only)","AR"
"24",2023-07-05,3.021,3.371,3.798,3.442,"West Memphis","AR"
"25",2023-07-05,3.88,4.193,4.483,3.953,"East Valley","AZ"
"26",2023-07-05,3.968,4.14,4.5,4.168,"Flagstaff","AZ"
"27",2023-07-05,3.917,4.236,4.503,3.964,"Glendale","AZ"
"28",2023-07-05,3.863,3.937,4.279,4.252,"Lake Havasu-Kingman","AZ"
"29",2023-07-05,4.025,4.364,4.632,4.079,"Peoria","AZ"
"30",2023-07-05,3.902,4.226,4.507,3.958,"Phoenix Proper","AZ"
"31",2023-07-05,3.905,4.226,4.509,3.983,"Phoenix-Mesa","AZ"
"32",2023-07-05,3.65,3.957,4.216,3.936,"Pima County","AZ"
"33",2023-07-05,3.918,4.27,4.521,4.148,"Prescott","AZ"
"34",2023-07-05,4.145,4.492,4.743,4.271,"Scottsdale","AZ"
"35",2023-07-05,3.497,3.733,4.067,3.96,"Sierra Vista-Douglas","AZ"
"36",2023-07-05,3.646,3.958,4.216,3.936,"Tucson","AZ"
"37",2023-07-05,3.962,4.287,4.555,4.009,"West Valley","AZ"
"38",2023-07-05,3.805,4.142,4.381,4.319,"Yuma","AZ"
"39",2023-07-05,4.846,5.021,5.232,5.292,"Bakersfield","CA"
"40",2023-07-05,4.612,4.828,4.947,4.672,"Chico-Paradise","CA"
"41",2023-07-05,4.688,4.845,5.033,4.882,"El Centro","CA"
"42",2023-07-05,4.79,5.008,5.185,5.113,"Fresno","CA"
"43",2023-07-05,4.757,4.794,4.965,5.162,"Hanford-Corcoran","CA"
"44",2023-07-05,4.921,5.129,5.263,5.088,"Los Angeles-Long Beach","CA"
"45",2023-07-05,4.753,4.953,5.202,5.073,"Madera-Chowchilla","CA"
"46",2023-07-05,4.756,4.989,5.159,5.04,"Merced","CA"
"47",2023-07-05,4.614,4.828,5.035,5.12,"Modesto","CA"
"48",2023-07-05,4.934,5.086,5.245,5.394,"Napa","CA"
"49",2023-07-05,4.822,5.026,5.19,5.147,"Oakland","CA"
"50",2023-07-05,4.86,5.074,5.19,4.893,"Orange County","CA"
"51",2023-07-05,4.666,4.76,4.947,4.678,"Redding","CA"
"52",2023-07-05,4.789,5.008,5.158,4.868,"Riverside","CA"
"53",2023-07-05,4.739,4.954,5.14,4.929,"Sacramento","CA"
"54",2023-07-05,4.959,5.134,5.332,5.398,"Salinas","CA"
"55",2023-07-05,4.819,4.991,5.157,4.838,"San Bernardino","CA"
"56",2023-07-05,4.899,5.094,5.252,4.904,"San Diego","CA"
"57",2023-07-05,4.934,5.112,5.284,5.24,"San Francisco","CA"
"58",2023-07-05,4.787,5.002,5.145,5.173,"San Jose","CA"
"59",2023-07-05,5.149,5.308,5.478,5.624,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2023-07-05,4.893,5.058,5.242,5.169,"San Rafael","CA"
"61",2023-07-05,4.925,5.08,5.244,5.285,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2023-07-05,4.838,5.059,5.272,5.342,"Santa Cruz-Watsonville","CA"
"63",2023-07-05,4.946,5.153,5.308,5.182,"Santa Rosa","CA"
"64",2023-07-05,4.639,4.85,5.026,4.956,"Stockton-Lodi","CA"
"65",2023-07-05,4.773,5.016,5.162,5.021,"Vallejo-Fairfield","CA"
"66",2023-07-05,4.931,5.139,5.259,5.295,"Ventura","CA"
"67",2023-07-05,4.831,5.04,5.25,5.127,"Visalia-Tulare-Porterville","CA"
"68",2023-07-05,4.712,4.871,5.14,4.758,"Yolo","CA"
"69",2023-07-05,4.518,4.764,4.977,4.723,"Yuba City","CA"
"70",2023-07-05,3.754,4.147,4.438,3.833,"Boulder-Longmont","CO"
"71",2023-07-05,3.762,4.178,4.465,3.836,"Colorado Springs","CO"
"72",2023-07-05,3.762,4.164,4.461,3.793,"Denver","CO"
"73",2023-07-05,3.674,3.919,4.167,4.098,"Durango","CO"
"74",2023-07-05,3.76,4.137,4.435,3.94,"Fort Collins-Loveland","CO"
"75",2023-07-05,4.013,4.285,4.492,4.295,"Glenwood Springs","CO"
"76",2023-07-05,3.73,4.011,4.313,3.959,"Grand Junction (CO only)","CO"
"77",2023-07-05,3.726,4.099,4.385,3.798,"Greeley","CO"
"78",2023-07-05,3.896,4.316,4.542,4.089,"Pueblo","CO"
"79",2023-07-05,4.096,4.573,4.877,4.189,"Vail","CO"
"80",2023-07-05,3.678,4.154,4.549,4.152,"Bridgeport","CT"
"81",2023-07-05,3.602,4.074,4.476,4.039,"Hartford","CT"
"82",2023-07-05,3.656,4.134,4.521,4.146,"Lower Fairfield County","CT"
