"","date","regular","mid","premium","diesel","city","state"
"1",2022-02-28,3.855,4.046,4.255,3.916,"Anchorage","AK"
"2",2022-02-28,3.935,4.034,4.203,3.942,"Fairbanks","AK"
"3",2022-02-28,3.692,3.772,3.861,3.622,"Juneau","AK"
"4",2022-02-28,3.329,3.644,3.914,3.908,"Anniston-Oxford","AL"
"5",2022-02-28,3.333,3.599,3.92,3.846,"Auburn","AL"
"6",2022-02-28,3.36,3.682,4.022,3.903,"Birmingham","AL"
"7",2022-02-28,3.407,3.731,4.082,3.88,"Daphne-Fairhope-Foley","AL"
"8",2022-02-28,3.296,3.624,3.922,3.851,"Decatur","AL"
"9",2022-02-28,3.407,3.708,4.043,3.956,"Dothan","AL"
"10",2022-02-28,3.356,3.658,3.982,3.861,"Florence-Muscle Shoals","AL"
"11",2022-02-28,3.284,3.6,3.903,3.851,"Gadsden","AL"
"12",2022-02-28,3.332,3.64,3.926,3.828,"Huntsville","AL"
"13",2022-02-28,3.376,3.724,4.064,3.877,"Mobile","AL"
"14",2022-02-28,3.394,3.735,4.082,3.908,"Montgomery","AL"
"15",2022-02-28,3.38,3.639,3.92,3.877,"Russell County","AL"
"16",2022-02-28,3.368,3.693,4.042,3.879,"Tuscaloosa","AL"
"17",2022-02-28,3.199,3.466,3.735,3.639,"Fayetteville-Springdale-Rogers","AR"
"18",2022-02-28,3.191,3.489,3.762,3.638,"Fort Smith (AR only)","AR"
"19",2022-02-28,3.192,3.513,3.849,3.648,"Hot Springs","AR"
"20",2022-02-28,3.224,3.506,3.77,3.697,"Jonesboro","AR"
"21",2022-02-28,3.206,3.493,3.785,3.676,"Little Rock-North Little Rock","AR"
"22",2022-02-28,3.222,3.652,3.865,3.752,"Pine Bluff","AR"
"23",2022-02-28,3.398,3.644,3.98,3.896,"Texarkana (AR only)","AR"
"24",2022-02-28,3.284,3.618,4.04,3.885,"West Memphis","AR"
"25",2022-02-28,3.915,4.224,4.494,3.952,"East Valley","AZ"
"26",2022-02-28,3.849,4.043,4.227,4.129,"Flagstaff","AZ"
"27",2022-02-28,3.901,4.214,4.482,4.003,"Glendale","AZ"
"28",2022-02-28,3.73,3.91,4.166,4.146,"Lake Havasu-Kingman","AZ"
