"","date","regular","mid","premium","diesel","city","state"
"1",2023-04-18,3.816,4.015,4.216,4.148,"Anchorage","AK"
"2",2023-04-18,3.844,3.995,4.173,4.79,"Fairbanks","AK"
"3",2023-04-18,4.226,4.314,4.414,4.549,"Juneau","AK"
"4",2023-04-18,3.234,3.542,3.878,3.934,"Anniston-Oxford","AL"
"5",2023-04-18,3.268,3.626,3.993,3.871,"Auburn","AL"
"6",2023-04-18,3.265,3.639,4.005,3.99,"Birmingham","AL"
"7",2023-04-18,3.347,3.727,4.116,3.939,"Daphne-Fairhope-Foley","AL"
"8",2023-04-18,3.275,3.634,4.002,3.971,"Decatur","AL"
"9",2023-04-18,3.324,3.681,4.021,4.002,"Dothan","AL"
"10",2023-04-18,3.298,3.67,4.015,3.944,"Florence-Muscle Shoals","AL"
"11",2023-04-18,3.24,3.621,3.984,3.93,"Gadsden","AL"
"12",2023-04-18,3.283,3.612,3.974,3.985,"Huntsville","AL"
"13",2023-04-18,3.316,3.726,4.083,3.998,"Mobile","AL"
"14",2023-04-18,3.311,3.716,4.088,4.04,"Montgomery","AL"
"15",2023-04-18,3.34,3.645,3.92,4.036,"Russell County","AL"
"16",2023-04-18,3.266,3.661,4.054,3.953,"Tuscaloosa","AL"
"17",2023-04-18,3.308,3.625,3.953,3.8,"Fayetteville-Springdale-Rogers","AR"
"18",2023-04-18,3.275,3.677,4.017,3.901,"Fort Smith (AR only)","AR"
"19",2023-04-18,3.188,3.554,3.951,3.858,"Hot Springs","AR"
"20",2023-04-18,3.163,3.547,3.869,3.888,"Jonesboro","AR"
"21",2023-04-18,3.189,3.524,3.889,3.853,"Little Rock-North Little Rock","AR"
"22",2023-04-18,3.221,3.567,4.05,3.761,"Pine Bluff","AR"
"23",2023-04-18,3.311,3.669,4.086,3.869,"Texarkana (AR only)","AR"
"24",2023-04-18,3.281,3.696,4.074,3.673,"West Memphis","AR"
"25",2023-04-18,4.843,5.095,5.386,4.598,"East Valley","AZ"
"26",2023-04-18,4.339,4.587,4.835,4.703,"Flagstaff","AZ"
