"","date","regular","mid","premium","diesel","city","state"
"1",2022-08-12,4.843,5.096,5.29,5.244,"Anchorage","AK"
"2",2022-08-12,4.649,4.822,4.992,5.855,"Fairbanks","AK"
"3",2022-08-12,5.26,5.169,5.271,5.755,"Juneau","AK"
"4",2022-08-12,3.522,3.885,4.205,4.797,"Anniston-Oxford","AL"
"5",2022-08-12,3.464,3.808,4.181,4.802,"Auburn","AL"
"6",2022-08-12,3.561,3.959,4.338,4.79,"Birmingham","AL"
"7",2022-08-12,3.65,4.073,4.454,4.825,"Daphne-Fairhope-Foley","AL"
"8",2022-08-12,3.55,3.934,4.301,4.82,"Decatur","AL"
"9",2022-08-12,3.51,3.887,4.25,4.753,"Dothan","AL"
"10",2022-08-12,3.553,3.95,4.323,4.706,"Florence-Muscle Shoals","AL"
"11",2022-08-12,3.544,3.919,4.282,4.859,"Gadsden","AL"
"12",2022-08-12,3.629,3.985,4.349,4.804,"Huntsville","AL"
"13",2022-08-12,3.648,4.172,4.525,4.864,"Mobile","AL"
"14",2022-08-12,3.579,4.042,4.362,4.792,"Montgomery","AL"
"15",2022-08-12,3.448,3.879,4.136,4.843,"Russell County","AL"
"16",2022-08-12,3.487,3.84,4.205,4.712,"Tuscaloosa","AL"
"17",2022-08-12,3.425,3.849,4.103,4.678,"Fayetteville-Springdale-Rogers","AR"
"18",2022-08-12,3.569,3.925,4.195,4.654,"Fort Smith (AR only)","AR"
"19",2022-08-12,3.584,3.954,4.287,4.86,"Hot Springs","AR"
"20",2022-08-12,3.341,3.764,4.099,4.784,"Jonesboro","AR"
"21",2022-08-12,3.479,3.846,4.188,4.665,"Little Rock-North Little Rock","AR"
"22",2022-08-12,3.678,4.185,4.505,4.683,"Pine Bluff","AR"
"23",2022-08-12,3.44,3.845,4.287,4.634,"Texarkana (AR only)","AR"
"24",2022-08-12,3.534,3.884,4.453,4.738,"West Memphis","AR"
"25",2022-08-12,4.118,4.486,4.749,4.929,"East Valley","AZ"
"26",2022-08-12,4.445,4.662,4.866,5.148,"Flagstaff","AZ"
"27",2022-08-12,4.064,4.401,4.65,4.954,"Glendale","AZ"
"28",2022-08-12,4.485,4.601,4.935,5.065,"Lake Havasu-Kingman","AZ"
"29",2022-08-12,4.217,4.595,4.826,5.021,"Peoria","AZ"
"30",2022-08-12,4.079,4.44,4.701,4.949,"Phoenix Proper","AZ"
"31",2022-08-12,4.136,4.488,4.747,4.964,"Phoenix-Mesa","AZ"
"32",2022-08-12,3.917,4.236,4.48,4.966,"Pima County","AZ"
"33",2022-08-12,4.402,4.662,4.916,5.16,"Prescott","AZ"
"34",2022-08-12,4.302,4.626,4.912,5.019,"Scottsdale","AZ"
"35",2022-08-12,4.175,4.47,4.745,5.047,"Sierra Vista-Douglas","AZ"
"36",2022-08-12,3.925,4.247,4.492,4.967,"Tucson","AZ"
"37",2022-08-12,4.123,4.469,4.713,4.984,"West Valley","AZ"
"38",2022-08-12,4.144,4.429,4.654,5.044,"Yuma","AZ"
"39",2022-08-12,5.539,5.777,5.934,6.405,"Bakersfield","CA"
"40",2022-08-12,5.214,5.486,5.586,6.019,"Chico-Paradise","CA"
"41",2022-08-12,5.094,5.264,5.459,6.15,"El Centro","CA"
"42",2022-08-12,5.365,5.581,5.751,6.317,"Fresno","CA"
"43",2022-08-12,5.341,5.567,5.744,6.155,"Hanford-Corcoran","CA"
"44",2022-08-12,5.405,5.625,5.739,6.245,"Los Angeles-Long Beach","CA"
"45",2022-08-12,5.196,5.495,5.659,6.066,"Madera-Chowchilla","CA"
"46",2022-08-12,5.209,5.459,5.596,6.332,"Merced","CA"
"47",2022-08-12,5.168,5.407,5.557,6.259,"Modesto","CA"
"48",2022-08-12,5.578,5.735,5.851,6.373,"Napa","CA"
"49",2022-08-12,5.41,5.632,5.769,6.414,"Oakland","CA"
"50",2022-08-12,5.303,5.528,5.637,6.075,"Orange County","CA"
"51",2022-08-12,5.383,5.594,5.732,6.146,"Redding","CA"
"52",2022-08-12,5.269,5.494,5.625,6.096,"Riverside","CA"
"53",2022-08-12,5.25,5.494,5.644,6.203,"Sacramento","CA"
"54",2022-08-12,5.573,5.781,5.972,6.574,"Salinas","CA"
"55",2022-08-12,5.341,5.507,5.655,6.083,"San Bernardino","CA"
"56",2022-08-12,5.366,5.574,5.716,6.08,"San Diego","CA"
"57",2022-08-12,5.518,5.747,5.893,6.449,"San Francisco","CA"
"58",2022-08-12,5.4,5.609,5.754,6.4,"San Jose","CA"
"59",2022-08-12,5.743,5.993,6.132,6.606,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2022-08-12,5.428,5.638,5.778,6.427,"San Rafael","CA"
"61",2022-08-12,5.568,5.728,5.896,6.363,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2022-08-12,5.573,5.805,5.935,6.543,"Santa Cruz-Watsonville","CA"
"63",2022-08-12,5.507,5.709,5.856,6.423,"Santa Rosa","CA"
"64",2022-08-12,5.275,5.53,5.66,6.245,"Stockton-Lodi","CA"
"65",2022-08-12,5.327,5.549,5.675,6.22,"Vallejo-Fairfield","CA"
"66",2022-08-12,5.454,5.688,5.794,6.335,"Ventura","CA"
"67",2022-08-12,5.357,5.537,5.727,6.273,"Visalia-Tulare-Porterville","CA"
"68",2022-08-12,5.15,5.404,5.583,6.146,"Yolo","CA"
"69",2022-08-12,5.122,5.369,5.519,6.151,"Yuba City","CA"
"70",2022-08-12,4.024,4.422,4.707,4.927,"Boulder-Longmont","CO"
"71",2022-08-12,3.997,4.411,4.68,4.922,"Colorado Springs","CO"
"72",2022-08-12,4.01,4.42,4.697,4.866,"Denver","CO"
"73",2022-08-12,3.939,4.21,4.417,5.071,"Durango","CO"
"74",2022-08-12,4.035,4.393,4.695,5.025,"Fort Collins-Loveland","CO"
"75",2022-08-12,4.267,4.633,4.82,4.995,"Glenwood Springs","CO"
"76",2022-08-12,4.153,4.447,4.704,4.958,"Grand Junction (CO only)","CO"
"77",2022-08-12,3.813,4.229,4.453,4.757,"Greeley","CO"
"78",2022-08-12,3.749,4.119,4.382,4.949,"Pueblo","CO"
"79",2022-08-12,4.223,4.489,4.768,4.925,"Vail","CO"
"80",2022-08-12,4.304,4.835,5.228,5.38,"Bridgeport","CT"
"81",2022-08-12,4.079,4.621,4.972,5.251,"Hartford","CT"
"82",2022-08-12,4.304,4.801,5.203,5.378,"Lower Fairfield County","CT"
"83",2022-08-12,4.132,4.662,4.974,5.236,"New Haven-Meriden","CT"
"84",2022-08-12,4.123,4.623,4.936,5.165,"New London-Norwich (CT only)","CT"
"85",2022-08-12,4.111,4.657,4.957,5.146,"Windham","CT"
"86",2022-08-12,4.198,4.73,5.155,5.404,"Washington (DC only)","DC"
"87",2022-08-12,4.027,4.527,4.838,5.131,"Washington (Entire Metro Average)","DC"
"88",2022-08-12,3.83,4.224,4.556,4.823,"Dover","DE"
"89",2022-08-12,3.822,4.205,4.49,4.819,"Milford-Seaford","DE"
"90",2022-08-12,3.884,4.448,4.685,4.925,"Wilmington-Newark (DE only)","DE"
"91",2022-08-12,3.648,4.067,4.358,4.864,"Bradenton-Sarasota-Venice","FL"
"92",2022-08-12,3.497,3.912,4.221,4.879,"Crestview-Fort Walton Beach","FL"
"93",2022-08-12,3.64,4.064,4.363,4.901,"Daytona Beach","FL"
"94",2022-08-12,3.755,4.255,4.568,4.91,"Fort Lauderdale","FL"
"95",2022-08-12,3.716,4.158,4.439,4.853,"Fort Myers-Cape Coral","FL"
"96",2022-08-12,3.721,4.157,4.441,4.918,"Gainesville","FL"
"97",2022-08-12,3.681,4.023,4.319,4.871,"Homosassa Springs","FL"
"98",2022-08-12,3.655,4.064,4.375,4.843,"Jacksonville","FL"
"99",2022-08-12,3.599,4.006,4.272,4.834,"Lakeland-Winter Haven","FL"
"100",2022-08-12,3.581,4.028,4.325,4.918,"Melbourne-Titusville","FL"
"101",2022-08-12,3.802,4.324,4.586,4.86,"Miami","FL"
