"","date","regular","mid","premium","diesel","city","state"
"1",2022-06-15,5.548,5.746,5.957,5.809,"Anchorage","AK"
"2",2022-06-15,5.629,5.76,5.93,5.927,"Fairbanks","AK"
"3",2022-06-15,5.329,5.459,5.519,5.346,"Juneau","AK"
"4",2022-06-15,4.557,4.903,5.247,5.602,"Anniston-Oxford","AL"
"5",2022-06-15,4.63,4.892,5.274,5.566,"Auburn","AL"
"6",2022-06-15,4.61,4.941,5.314,5.674,"Birmingham","AL"
"7",2022-06-15,4.663,5.009,5.388,5.561,"Daphne-Fairhope-Foley","AL"
"8",2022-06-15,4.594,4.892,5.218,5.525,"Decatur","AL"
"9",2022-06-15,4.658,4.997,5.359,5.798,"Dothan","AL"
"10",2022-06-15,4.601,4.925,5.263,5.637,"Florence-Muscle Shoals","AL"
"11",2022-06-15,4.553,4.904,5.263,5.546,"Gadsden","AL"
"12",2022-06-15,4.6,4.914,5.266,5.612,"Huntsville","AL"
"13",2022-06-15,4.622,4.962,5.321,5.523,"Mobile","AL"
"14",2022-06-15,4.665,5.033,5.385,5.681,"Montgomery","AL"
"15",2022-06-15,4.758,5.053,5.373,5.652,"Russell County","AL"
"16",2022-06-15,4.63,4.941,5.294,5.648,"Tuscaloosa","AL"
"17",2022-06-15,4.585,4.89,5.167,5.26,"Fayetteville-Springdale-Rogers","AR"
"18",2022-06-15,4.559,4.885,5.213,5.328,"Fort Smith (AR only)","AR"
"19",2022-06-15,4.461,4.807,5.13,5.283,"Hot Springs","AR"
"20",2022-06-15,4.555,4.882,5.136,5.344,"Jonesboro","AR"
"21",2022-06-15,4.471,4.76,5.082,5.247,"Little Rock-North Little Rock","AR"
"22",2022-06-15,4.534,4.887,5.218,5.272,"Pine Bluff","AR"
"23",2022-06-15,4.635,4.963,5.272,5.392,"Texarkana (AR only)","AR"
"24",2022-06-15,4.619,5.018,5.401,5.481,"West Memphis","AR"
"25",2022-06-15,5.695,5.97,6.248,5.9,"East Valley","AZ"
"26",2022-06-15,5.16,5.311,5.541,6.058,"Flagstaff","AZ"
"27",2022-06-15,5.715,5.984,6.292,5.9,"Glendale","AZ"
"28",2022-06-15,5.172,5.314,5.563,5.984,"Lake Havasu-Kingman","AZ"
"29",2022-06-15,5.705,5.925,6.223,5.911,"Peoria","AZ"
