"","date","regular","mid","premium","diesel","city","state"
"1",2021-11-28,3.678,3.899,4.102,3.527,"Anchorage","AK"
"2",2021-11-28,3.798,3.955,4.069,3.614,"Fairbanks","AK"
"3",2021-11-28,3.625,3.619,3.723,3.363,"Juneau","AK"
"4",2021-11-28,3.084,3.412,3.689,3.367,"Anniston-Oxford","AL"
"5",2021-11-28,3.175,3.5,3.806,3.456,"Auburn","AL"
"6",2021-11-28,3.124,3.455,3.8,3.441,"Birmingham","AL"
"7",2021-11-28,3.166,3.504,3.83,3.391,"Daphne-Fairhope-Foley","AL"
"8",2021-11-28,3.098,3.418,3.724,3.455,"Decatur","AL"
"9",2021-11-28,3.181,3.51,3.843,3.502,"Dothan","AL"
"10",2021-11-28,3.077,3.416,3.726,3.398,"Florence-Muscle Shoals","AL"
"11",2021-11-28,3.061,3.391,3.758,3.381,"Gadsden","AL"
"12",2021-11-28,3.13,3.426,3.764,3.4,"Huntsville","AL"
"13",2021-11-28,3.169,3.51,3.853,3.439,"Mobile","AL"
"14",2021-11-28,3.178,3.537,3.858,3.46,"Montgomery","AL"
"15",2021-11-28,3.204,3.49,3.836,3.501,"Russell County","AL"
"16",2021-11-28,3.126,3.437,3.782,3.39,"Tuscaloosa","AL"
"17",2021-11-28,2.978,3.278,3.522,3.31,"Fayetteville-Springdale-Rogers","AR"
"18",2021-11-28,2.975,3.28,3.518,3.416,"Fort Smith (AR only)","AR"
"19",2021-11-28,3.002,3.324,3.638,3.313,"Hot Springs","AR"
"20",2021-11-28,2.973,3.318,3.567,3.428,"Jonesboro","AR"
"21",2021-11-28,2.98,3.27,3.589,3.351,"Little Rock-North Little Rock","AR"
"22",2021-11-28,3.011,3.296,3.56,3.485,"Pine Bluff","AR"
"23",2021-11-28,3.139,3.413,3.708,3.422,"Texarkana (AR only)","AR"
"24",2021-11-28,3.151,3.549,3.962,3.532,"West Memphis","AR"
"25",2021-11-28,3.865,4.144,4.42,4.061,"East Valley","AZ"
"26",2021-11-28,3.923,4.068,4.31,4.24,"Flagstaff","AZ"
"27",2021-11-28,3.842,4.132,4.404,4.063,"Glendale","AZ"
"28",2021-11-28,3.714,3.838,4.113,4.057,"Lake Havasu-Kingman","AZ"
"29",2021-11-28,3.825,4.103,4.395,4.004,"Peoria","AZ"
"30",2021-11-28,3.83,4.104,4.38,4.043,"Phoenix Proper","AZ"
"31",2021-11-28,3.855,4.138,4.409,4.062,"Phoenix-Mesa","AZ"
"32",2021-11-28,3.578,3.834,4.068,3.883,"Pima County","AZ"
"33",2021-11-28,3.709,3.938,4.184,4.166,"Prescott","AZ"
"34",2021-11-28,3.972,4.27,4.548,4.181,"Scottsdale","AZ"
"35",2021-11-28,3.596,3.828,4.041,3.834,"Sierra Vista-Douglas","AZ"
"36",2021-11-28,3.574,3.829,4.06,3.877,"Tucson","AZ"
"37",2021-11-28,3.833,4.113,4.393,4.028,"West Valley","AZ"
"38",2021-11-28,3.715,3.971,4.24,4.124,"Yuma","AZ"
"39",2021-11-28,4.663,4.822,5.002,4.81,"Bakersfield","CA"
"40",2021-11-28,4.591,4.783,4.847,4.76,"Chico-Paradise","CA"
"41",2021-11-28,4.6,4.781,4.977,4.855,"El Centro","CA"
"42",2021-11-28,4.634,4.832,4.957,4.805,"Fresno","CA"
"43",2021-11-28,4.554,4.741,4.912,4.784,"Hanford-Corcoran","CA"
"44",2021-11-28,4.713,4.9,5.009,4.837,"Los Angeles-Long Beach","CA"
"45",2021-11-28,4.649,4.85,5.019,4.783,"Madera-Chowchilla","CA"
"46",2021-11-28,4.692,4.872,5.052,4.87,"Merced","CA"
"47",2021-11-28,4.615,4.802,4.963,4.797,"Modesto","CA"
"48",2021-11-28,4.881,4.997,5.133,4.947,"Napa","CA"
"49",2021-11-28,4.786,4.969,5.105,4.9,"Oakland","CA"
"50",2021-11-28,4.681,4.877,4.985,4.773,"Orange County","CA"
"51",2021-11-28,4.671,4.801,4.938,4.81,"Redding","CA"
"52",2021-11-28,4.64,4.832,4.957,4.795,"Riverside","CA"
"53",2021-11-28,4.723,4.923,5.064,4.902,"Sacramento","CA"
"54",2021-11-28,4.792,4.969,5.121,5.017,"Salinas","CA"
"55",2021-11-28,4.662,4.837,4.974,4.826,"San Bernardino","CA"
"56",2021-11-28,4.67,4.852,4.967,4.791,"San Diego","CA"
"57",2021-11-28,4.88,5.07,5.207,4.944,"San Francisco","CA"
"58",2021-11-28,4.799,4.997,5.119,4.923,"San Jose","CA"
"59",2021-11-28,4.859,5.045,5.167,5.044,"San Luis Obispo-Atascadero-Paso Robles","CA"
"60",2021-11-28,4.874,5.061,5.204,5.087,"San Rafael","CA"
"61",2021-11-28,4.651,4.804,4.929,4.817,"Santa Barbara-Santa Maria-Lompoc","CA"
"62",2021-11-28,4.769,4.947,5.104,4.945,"Santa Cruz-Watsonville","CA"
"63",2021-11-28,4.871,5.072,5.19,4.997,"Santa Rosa","CA"
"64",2021-11-28,4.678,4.855,5.004,4.825,"Stockton-Lodi","CA"
"65",2021-11-28,4.708,4.92,5.032,4.906,"Vallejo-Fairfield","CA"
"66",2021-11-28,4.702,4.885,4.991,4.772,"Ventura","CA"
"67",2021-11-28,4.676,4.866,5.021,4.829,"Visalia-Tulare-Porterville","CA"
"68",2021-11-28,4.694,4.899,5.049,4.873,"Yolo","CA"
"69",2021-11-28,4.591,4.796,4.941,4.797,"Yuba City","CA"
"70",2021-11-28,3.499,3.843,4.144,3.342,"Boulder-Longmont","CO"
"71",2021-11-28,3.458,3.828,4.122,3.428,"Colorado Springs","CO"
"72",2021-11-28,3.4,3.759,4.047,3.393,"Denver","CO"
"73",2021-11-28,3.641,3.905,4.172,3.839,"Durango","CO"
"74",2021-11-28,3.411,3.746,4.045,3.451,"Fort Collins-Loveland","CO"
"75",2021-11-28,3.655,3.926,4.273,3.633,"Glenwood Springs","CO"
"76",2021-11-28,3.359,3.61,3.858,3.473,"Grand Junction (CO only)","CO"
"77",2021-11-28,3.294,3.622,3.896,3.366,"Greeley","CO"
"78",2021-11-28,3.612,3.952,4.279,3.517,"Pueblo","CO"
"79",2021-11-28,3.751,4.012,4.208,3.668,"Vail","CO"
"80",2021-11-28,3.63,3.896,4.116,3.741,"Bridgeport","CT"
"81",2021-11-28,3.527,3.857,4.095,3.672,"Hartford","CT"
"82",2021-11-28,3.62,3.871,4.098,3.74,"Lower Fairfield County","CT"
"83",2021-11-28,3.541,3.82,4.03,3.703,"New Haven-Meriden","CT"
